id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
11143,生涯任务奖励335,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,,,
11144,生涯任务奖励336,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
11145,生涯任务奖励337,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
11146,生涯任务奖励338,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,26-0-100-5,,
11147,生涯任务奖励339,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,,,
11148,生涯任务奖励340,0,0,0,0,0,0,0,0,,,,,200001-200,,,0,领取奖励,0,,0,,,
11149,生涯任务奖励341,0,0,0,0,0,0,0,0,,,,,200001-50,,,0,领取奖励,0,,0,26-0-100-5,,
11150,生涯任务奖励342,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
11151,生涯任务奖励343,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
11152,生涯任务奖励344,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
11153,生涯任务奖励345,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
11154,生涯任务奖励346,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,26-0-100-5,,
11155,生涯任务奖励347,0,0,0,0,0,0,0,0,,,44-100,,,,,0,领取奖励,0,,0,,,
11156,生涯任务奖励348,0,0,0,0,0,0,0,0,,,44-100,,,,,0,领取奖励,0,,0,,,
11157,生涯任务奖励349,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
11158,生涯任务奖励350,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
11159,生涯任务奖励351,0,0,0,0,0,0,0,0,,,,,,,"1-500,2-500,3-500",0,领取奖励,0,,0,,,
11160,生涯任务奖励352,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11161,生涯任务奖励353,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11162,生涯任务奖励354,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11163,生涯任务奖励355,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
11164,生涯任务奖励356,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
11165,生涯任务奖励357,0,0,0,0,0,0,0,0,,,46-150,,,,,0,领取奖励,0,,0,,,
11166,生涯任务奖励358,0,0,0,0,0,0,0,0,,,46-200,,,,,0,领取奖励,0,,0,,,
11167,生涯任务奖励359,0,0,0,0,0,0,0,0,,,46-100,,,,,0,领取奖励,0,,0,,,
11168,生涯任务奖励360,0,0,0,0,0,0,0,0,,,46-100,,,,,0,领取奖励,0,,0,,,
11169,生涯任务奖励361,0,0,0,0,0,0,0,0,,,"46-100,519-10,9-50",,,,,0,领取奖励,0,,0,,,
11170,生涯任务奖励362,0,0,0,0,0,0,0,0,,,"46-150,519-20,9-100",,,,,0,领取奖励,0,,0,,,
11171,生涯任务奖励363,0,0,0,0,0,0,0,0,,,"46-200,9-150",,,,,0,领取奖励,0,,0,,,
11172,生涯任务奖励364,0,0,0,0,0,0,0,0,,,,,,,"1-200,2-200,3-200",0,领取奖励,0,,0,,,
11173,生涯任务奖励365,0,0,0,0,0,0,0,0,,,,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
11174,生涯任务奖励366,0,0,0,0,0,0,0,0,,,,,,,"1-300,2-300,3-300",0,领取奖励,0,,0,,,
11175,生涯任务奖励367,0,0,0,0,0,0,0,0,,,,,,,"1-400,2-400,3-400",0,领取奖励,0,,0,,,
11176,生涯任务奖励368,0,0,0,0,0,0,0,0,,,"14-100,15-40",,,,,0,领取奖励,0,,0,,,
11177,生涯任务奖励369,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
11178,生涯任务奖励370,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
11179,生涯任务奖励371,0,0,0,0,0,0,0,0,,,"14-200,15-100,16-5",,,,,0,领取奖励,0,,0,,,
11180,生涯任务奖励372,0,0,0,0,0,0,0,0,,,"14-100,15-40,16-5",,,,,0,领取奖励,0,,0,,,
11181,生涯任务奖励373,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11182,生涯任务奖励374,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11183,生涯任务奖励375,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11184,生涯任务奖励376,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11185,生涯任务奖励377,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11186,生涯任务奖励378,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11187,生涯任务奖励381,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11188,生涯任务奖励382,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11189,生涯任务奖励383,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11190,生涯任务奖励384,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11191,生涯任务奖励385,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11192,生涯任务奖励386,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11193,生涯任务奖励387,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11194,生涯任务奖励388,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11195,生涯任务奖励389,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11196,生涯任务奖励390,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11197,生涯任务奖励391,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11198,生涯任务奖励392,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11199,生涯任务奖励393,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11200,生涯任务奖励394,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11201,生涯任务奖励395,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11202,生涯任务奖励396,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11203,生涯任务奖励397,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11204,生涯任务奖励398,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11205,生涯任务奖励399,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11206,生涯任务奖励400,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11207,生涯任务奖励401,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11208,生涯任务奖励402,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11209,生涯任务奖励403,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11210,生涯任务奖励404,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11211,生涯任务奖励405,0,0,0,0,0,0,0,0,,,10604-2,,,,,0,领取奖励,0,,0,,,
11212,生涯任务奖励406,0,0,0,0,0,0,0,0,,,10604-5,,,,,0,领取奖励,0,,0,,,
11213,生涯任务奖励407,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
11214,生涯任务奖励408,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11215,生涯任务奖励409,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11216,生涯任务奖励410,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11217,生涯任务奖励411,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11218,生涯任务奖励412,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11219,生涯任务奖励413,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11220,生涯任务奖励414,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11221,生涯任务奖励415,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11222,生涯任务奖励416,0,0,0,0,0,0,0,0,,,,,400001-50,,,0,领取奖励,0,,0,,,
11223,生涯任务奖励417,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
11224,生涯任务奖励418,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
11225,生涯任务奖励419,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
11226,生涯任务奖励420,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
11227,生涯任务奖励421,0,0,0,0,0,0,0,0,,,514-50,,,,,0,领取奖励,0,,0,,,
11228,生涯任务奖励422,0,0,0,0,0,0,0,0,,,10604-2,,,,,0,领取奖励,0,,0,,,
11229,生涯任务奖励423,0,0,0,0,0,0,0,0,,,10604-5,,,,,0,领取奖励,0,,0,,,
11230,生涯任务奖励424,0,0,0,0,0,0,0,0,,,10603-5,,,,,0,领取奖励,0,,0,,,
11231,生涯任务奖励425,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
11232,生涯任务奖励426,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
11233,生涯任务奖励427,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
11234,生涯任务奖励428,0,0,0,0,0,0,0,0,,,"515-400,516-200",,,,,0,领取奖励,0,,0,,,
11235,生涯任务奖励429,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11236,生涯任务奖励430,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11237,生涯任务奖励431,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11238,生涯任务奖励432,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11239,生涯任务奖励433,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11240,生涯任务奖励434,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11241,生涯任务奖励435,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11242,生涯任务奖励436,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11243,生涯任务奖励437,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11244,生涯任务奖励438,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11245,生涯任务奖励439,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11246,生涯任务奖励440,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11247,生涯任务奖励441,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11248,生涯任务奖励442,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11249,生涯任务奖励443,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11250,生涯任务奖励444,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11251,生涯任务奖励445,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11252,生涯任务奖励446,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11253,生涯任务奖励447,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11254,生涯任务奖励448,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11255,生涯任务奖励449,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11256,生涯任务奖励450,0,0,0,0,0,0,0,0,,,,,,,"1-100,2-100,3-100",0,领取奖励,0,,0,,,
11257,生涯任务奖励451,0,500,500,500,500,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11258,生涯任务奖励452,0,1000,1000,1000,1000,0,0,0,,,"4-10,525-10",,,,,0,领取奖励,0,,0,,,
11259,生涯任务奖励453,0,5000,5000,5000,5000,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11260,生涯任务奖励454,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11261,生涯任务奖励455,0,1000,1000,1000,1000,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11262,生涯任务奖励459,0,500,500,500,500,0,0,0,,,525-10,,,,,0,领取奖励,0,,0,,,
11263,生涯任务奖励460,0,1000,1000,1000,1000,0,0,0,,,525-20,,,,,0,领取奖励,0,,0,,,
11264,生涯任务奖励464,0,0,0,0,0,0,0,0,,,"4001-500,4002-500,4003-500,4004-500",,,,,0,领取奖励,0,,0,,,
11265,生涯任务奖励465,0,0,0,0,0,0,0,0,,,"4001-1000,4002-1000,4003-1000,4004-1000",,,,,0,领取奖励,0,,0,,,
11266,生涯任务奖励467,0,0,0,0,0,0,0,0,,,506-50,,,,,0,领取奖励,0,,0,,,
11267,生涯任务奖励468,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11268,生涯任务奖励470,0,0,0,0,0,0,0,0,,,506-500,,,,,0,领取奖励,0,,0,,,
11269,生涯任务奖励471,0,0,0,0,0,0,0,0,,,506-20,,200001-50,,,0,领取奖励,0,,0,,,
11270,生涯任务奖励472,0,0,0,0,0,0,0,0,,,506-100,,200001-100,,,0,领取奖励,0,,0,,,
11271,生涯任务奖励473,0,0,0,0,0,0,0,0,,,506-100,,200001-100,,,0,领取奖励,0,,0,,,
11272,生涯任务奖励475,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
11273,生涯任务奖励476,0,0,0,0,0,0,0,0,,,508-500,,,,,0,领取奖励,0,,0,,,
11274,生涯任务奖励479,0,0,0,0,0,0,0,0,,,506-20,,,,,0,领取奖励,0,,0,,,
11275,生涯任务奖励480,0,0,0,0,0,0,0,0,,,506-100,,,,,0,领取奖励,0,,0,,,
11276,生涯任务奖励481,0,0,0,0,0,0,0,0,,,506-200,,,,,0,领取奖励,0,,0,,,
11277,生涯任务奖励484,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
11278,生涯任务奖励485,0,0,0,0,0,0,0,0,,,508-500,,,,,0,领取奖励,0,,0,,,
11279,生涯任务奖励489,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
11280,生涯任务奖励490,0,0,0,0,0,0,0,0,,,508-100,,,,,0,领取奖励,0,,0,,,
11281,生涯任务奖励491,0,0,0,0,0,0,0,0,,,508-200,,,,,0,领取奖励,0,,0,,,
11282,生涯任务奖励492,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
11283,生涯任务奖励493,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
11284,生涯任务奖励495,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
11285,生涯任务奖励497,0,0,0,0,0,0,0,0,,,41-50,,,,,0,领取奖励,0,,0,,,
11286,生涯任务奖励503,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
11287,生涯任务奖励504,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
11288,生涯任务奖励505,0,0,0,0,0,0,0,0,,,,,100003-10,,,0,领取奖励,0,,0,,,
11289,生涯任务奖励506,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
11290,生涯任务奖励507,0,0,0,0,0,0,0,0,,,506-1000,,,,,0,领取奖励,0,,0,,,
11291,生涯任务奖励508,0,0,0,0,0,0,0,0,,,,,100003-5,,,0,领取奖励,0,,0,,,
11292,生涯任务奖励509,0,0,0,0,0,0,0,0,,,7-1,,,,,0,领取奖励,0,,0,,,
11293,生涯任务奖励510,0,0,0,0,0,0,0,0,,,,,100003-20,,,0,领取奖励,0,,0,,,
11294,生涯任务奖励511,0,0,0,0,0,0,0,0,,,,,100003-10,,,0,领取奖励,0,,0,,,
11295,生涯任务奖励512,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11296,生涯任务奖励513,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11297,生涯任务奖励514,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11298,生涯任务奖励515,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11299,生涯任务奖励516,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11300,生涯任务奖励517,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11301,生涯任务奖励518,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11302,生涯任务奖励519,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11303,生涯任务奖励520,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11304,生涯任务奖励521,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11305,生涯任务奖励522,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11306,生涯任务奖励523,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11307,生涯任务奖励524,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11308,生涯任务奖励525,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11309,生涯任务奖励526,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11310,生涯任务奖励527,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,9-0,,
11311,生涯任务奖励528,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,"11-0,17-0",,
11312,生涯任务奖励529,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11313,生涯任务奖励530,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11314,生涯任务奖励531,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11315,生涯任务奖励532,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11316,生涯任务奖励533,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11317,生涯任务奖励534,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11318,生涯任务奖励535,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11319,生涯任务奖励536,0,500,500,500,500,0,0,0,,,4-10,,,,,0,领取奖励,0,,0,,,
11320,生涯任务奖励537,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11321,生涯任务奖励538,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11322,生涯任务奖励539,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11323,生涯任务奖励540,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11324,生涯任务奖励541,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11325,生涯任务奖励542,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11326,生涯任务奖励543,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11327,生涯任务奖励544,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11328,生涯任务奖励545,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11329,生涯任务奖励546,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11330,生涯任务奖励547,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11331,生涯任务奖励548,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11332,生涯任务奖励549,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11333,生涯任务奖励550,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11334,生涯任务奖励551,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11335,生涯任务奖励552,0,500,500,500,500,0,0,0,,,,,,,,0,领取奖励,0,,0,,,
11336,生涯任务奖励553,0,0,0,0,0,30,0,0,,,9-30,,200001-200,,,0,领取奖励,0,,0,,,
12101,跳舞机,0,0,0,0,0,0,0,0,0,,,7201,,,,0,,0,,0,,,
12102,拳击机,0,0,0,0,0,0,0,0,0,,,7202,,,,0,,0,,0,,,
12103,创月记拓印·盈,0,0,0,0,0,0,0,0,0,,,7203,,,,0,,0,,0,,,
12104,创月记拓印·蛾眉,0,0,0,0,0,0,0,0,0,,,7204,,,,0,,0,,0,,,
12105,创月记拓印·上弦,0,0,0,0,0,0,0,0,0,,,7205,,,,0,,0,,0,,,
12106,创月记拓印·亏眉,0,0,0,0,0,0,0,0,0,,,7206,,,,0,,0,,0,,,
12107,创月记拓印·下弦,0,0,0,0,0,0,0,0,0,,,7207,,,,0,,0,,0,,,
12108,创月记拓印·朔,0,0,0,0,0,0,0,0,0,,,7208,,,,0,,0,,0,,,
12109,圣诞特供豆袋沙发,0,0,0,0,0,0,0,0,0,,,2002,,,,0,,0,,0,,,
12110,甜蜜的熊,0,0,0,0,0,0,0,0,0,,,2029,,,,0,,0,,0,,,
12111,圣诞猫窝,0,0,0,0,0,0,0,0,0,,,2030,,,,0,,0,,0,,,
12112,HK416的逆袭,0,0,0,0,0,0,0,0,0,,,7209,,,,0,,0,,0,,,
12113,新时代环保座椅,0,0,0,0,0,0,0,0,0,,,7210,,,,0,,0,,0,,,
12114,拉面浴缸,0,0,0,0,0,0,0,0,0,,,7211,,,,0,,0,,0,,,
12115,复活节的白兔,0,0,0,0,0,0,0,0,0,,,2008,,,,0,,0,,0,,,
12116,兔子麦克风,0,0,0,0,0,0,0,0,0,,,2009,,,,0,,0,,0,,,
12117,兔耳朵音箱,0,0,0,0,0,0,0,0,0,,,2010,,,,0,,0,,0,,,
12118,彩蛋挂饰：小心引爆,0,0,0,0,0,0,0,0,0,,,2011,,,,0,,0,,0,,,
12119,蓝莓夜红酒桌,0,0,0,0,0,0,0,0,0,,,2032,,,,0,,0,,0,,,
12120,十日谈麋鹿像,0,0,0,0,0,0,0,0,0,,,2033,,,,0,,0,,0,,,
12121,磁浮天球仪,0,0,0,0,0,0,0,0,0,,,2001,,,,0,,0,,0,,,
12122,三周年纪念：竖琴,0,0,0,0,0,0,0,0,0,,,2037,,,,0,,0,,0,,,
12123,花火祭和太鼓,0,0,0,0,0,0,0,0,0,,,2016,,,,0,,0,,0,,,
12124,花火祭神轿,0,0,0,0,0,0,0,0,0,,,2017,,,,0,,0,,0,,,
12125,IIDW,0,0,0,0,0,0,0,0,0,,,7218,,,,0,,0,,0,,,
12126,唱歌的兵器,0,0,0,0,0,0,0,0,0,,,7219,,,,0,,0,,0,,,
12127,端午节龙舟,0,0,0,0,0,0,0,0,0,,,2012,,,,0,,0,,0,,,
12128,端午粽子秋千,0,0,0,0,0,0,0,0,0,,,2013,,,,0,,0,,0,,,
12129,端午传统鼓乐,0,0,0,0,0,0,0,0,0,,,2014,,,,0,,0,,0,,,
12130,AK12的摩托车,0,0,0,0,0,0,0,0,0,,,1921,,,,0,,0,,0,,,
12131,AN94的摩托车,0,0,0,0,0,0,0,0,0,,,1922,,,,0,,0,,0,,,
12132,AR15的摩托车,0,0,0,0,0,0,0,0,0,,,1923,,,,0,,0,,0,,,
12133,M4A1的摩托车,0,0,0,0,0,0,0,0,0,,,1924,,,,0,,0,,0,,,
12134,喙的摩托车,0,0,0,0,0,0,0,0,0,,,1925,,,,0,,0,,0,,,
12135,梭鱼复制品,0,0,0,0,0,0,0,0,0,,,1926,,,,0,,0,,0,,,
12136,失温症-M4A1,0,0,0,0,0,0,0,0,0,,,1901,,,,0,,0,,0,,,
12137,失温症-M16A1,0,0,0,0,0,0,0,0,0,,,1902,,,,0,,0,,0,,,
12138,失温症-AR15,0,0,0,0,0,0,0,0,0,,,1903,,,,0,,0,,0,,,
12139,失温症-M4 SOPMOD II,0,0,0,0,0,0,0,0,0,,,1904,,,,0,,0,,0,,,
12140,失温症-HK416,0,0,0,0,0,0,0,0,0,,,1905,,,,0,,0,,0,,,
12141,失温症-UMP9,0,0,0,0,0,0,0,0,0,,,1906,,,,0,,0,,0,,,
12142,失温症-G11,0,0,0,0,0,0,0,0,0,,,1907,,,,0,,0,,0,,,
12143,失温症-UMP45,0,0,0,0,0,0,0,0,0,,,1908,,,,0,,0,,0,,,
12144,暗夜魔方,0,0,0,0,0,0,0,0,0,,,1910,,,,0,,0,,0,,,
12145,深层映射-UMP45,0,0,0,0,0,0,0,0,0,,,1911,,,,0,,0,,0,,,
12146,深层映射-UMP40,0,0,0,0,0,0,0,0,0,,,1912,,,,0,,0,,0,,,
12147,电子作战强化仪,0,0,0,0,0,0,0,0,0,,,1913,,,,0,,0,,0,,,
12148,旧时代靶场休息椅,0,0,0,0,0,0,0,0,0,,,1914,,,,0,,0,,0,,,
12149,塌缩点-AK12,0,0,0,0,0,0,0,0,0,,,1915,,,,0,,0,,0,,,
12150,塌缩点-AN94,0,0,0,0,0,0,0,0,0,,,1916,,,,0,,0,,0,,,
12151,塌缩点-AR15,0,0,0,0,0,0,0,0,0,,,1917,,,,0,,0,,0,,,
12152,塌缩点-M4A1,0,0,0,0,0,0,0,0,0,,,1918,,,,0,,0,,0,,,
12153,象棋,0,0,0,0,0,0,0,0,0,,,1919,,,,0,,0,,0,,,
12154,电视,0,0,0,0,0,0,0,0,0,,,1920,,,,0,,0,,0,,,
12155,有序紊流-AR15,0,0,0,0,0,0,0,0,0,,,2019,,,,0,,0,,0,,,
12156,有序紊流-HK416,0,0,0,0,0,0,0,0,0,,,2020,,,,0,,0,,0,,,
12157,有序紊流-SOP2,0,0,0,0,0,0,0,0,0,,,2021,,,,0,,0,,0,,,
