id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
279,10125,“……开个玩笑而已。”,-25-6-1,-25,BGM_Frontline,玩笑而已,1,-25-6-1,,,,,,,,
280,10126,“来到别人的生日宴会上，说你总有一天会死？”,-25-7-1,-25,BGM_Frontline,4号防御据点,1,-25-7-1,,,,,,,,
281,10127,“看看，我们的大英雄回来了。”,"-25-8-1,-25-8-2First",-25,BGM_Frontline,试探性的攻势,1,-25-8-1,,,-25-8-2First,,-25-8-2First,,,
282,10128,“我得说，我们的胜算很小……”,"-25-9-1,-25-9-2First",-25,BGM_Frontline,总攻击,1,-25-9-1,,,-25-9-2First,,-25-9-2First,,,
283,10129,“为了下一瓶伏特加，我要好好活下来才行啊。”,"-25-10-1,-25-10-2First",-25,BGM_Frontline,为了未来,1,-25-10-1,,,-25-10-2First,,-25-10-2First,,,
284,10130,“我以前……也是格里芬的一员。”,-25-11-1,-25,BGM_Frontline,黑色人偶,1,-25-11-1,,,,,,,,
285,10131,“……出发吧，我们得坚持到指挥官来营救我们的那一刻。”,"-26-1-1,-26-1-2First",-26,BGM_Frontline,ELID感染者,1,-26-1-1,,,-26-1-2First,,-26-1-2First,,,
286,10132,“快点决定她们的撤离路线吧，指挥官。”,-26-2-1,-26,BGM_Frontline,信号弹,1,-26-2-1,,,,,,,,
287,10133,“我相信指挥官！咳咳……快、快点！”,-26-3-1,-26,BGM_Frontline,红区,1,-26-3-1,,,,,,,,
288,10134,“我……我会……尽快决定……”,-26-4-1,-26,BGM_Frontline,黄区,1,-26-4-1,,,,,,,,
289,10135,“这样我就能亲手揪出你，为我的部下报仇！”,"-26-5-1,-26-5-2First",-26,BGM_Frontline,报仇,1,-26-5-1,,,-26-5-2First,,-26-5-2First,,,
290,10136,“……忤逆小队最终找到了救援小队留下的记号！”,"-26-6-1,-26-6-2First",-26,BGM_Frontline,记号,1,-26-6-1,,,-26-6-2First,,-26-6-2First,,,
291,10137,“啊……不用在意我，总之我是友军，晚上好，安洁小姐。”,-26-7-1,-26,BGM_Frontline,希望出现,1,-26-7-1,,,,,,,,
292,10142,“此刻最令我感到遗憾的是，人类的生命只有一次。”,-26-8-2First,-26,BGM_Frontline,全部的怒火,1,,,,-26-8-2First,,-26-8-2First,,,
293,10138,“但是就算对我而言……这也太冒险了点吧……”,-26-9-1,-26,BGM_Frontline,可耻的老鼠,1,-26-9-1,,,,,,,,
294,10143,“……现在，晚安。”,-26-10-2First,-26,BGM_Frontline,运气,1,,,,-26-10-2First,,-26-10-2First,,,
295,10139,“如果你放弃了，我们该怎么办？”,"-26-11-1,-26-11-2First",-26,BGM_Frontline,坏消息,1,-26-11-1,,,-26-11-2First,,-26-11-2First,,,
296,10140,“我相信你会做出正确的决定，也许是比我更出色的决定。”,-26-12-1,-26,BGM_Frontline,IED,1,-26-12-1,,,,,,,,
297,10141,“这是她的挑衅……所以我要亲手上去了结了她。”,"-26-13-1,-26-13-2First",-26,BGM_Frontline,绊脚石,1,-26-13-1,,,-26-13-2First,,-26-13-2First,,,
298,10144,““它们”……究竟是什么？”,"-26-14-1,-26-14-2First,-26-14-2End",-26,BGM_Frontline,白色人偶,1,-26-14-1,,,-26-14-2First,,-26-14-2End,,,
299,10146,“看！是我们的运输机——”,-25-12-2First,-25,BGM_Frontline,咆哮的太阳,1,,,,-25-12-2First,,-25-12-2First,,,
300,10147,“果然是这个结果……”,-25-13-2First,-25,BGM_Frontline,恐怖的轰鸣,1,,,,-25-13-2First,,-25-13-2First,,,
301,10148,“你还欠她们一个告别。”,-25-14-2First,-25,BGM_Frontline,彼此平安,1,,,,-25-14-2First,,-25-14-2First,,,
302,10149,“我只是……经历了这么多……”,-25-15-2First,-25,BGM_Frontline,此刻的和平,1,,,,-25-15-2First,,-25-15-2First,,,
303,10150,“416，你会回来吧？我一个人走路很累的。”,-25-16-2First,-25,BGM_Frontline,最终航班,1,,,,-25-16-2First,,-25-16-2First,,,
304,10155,“祝贺你活了下来……虽然，受了不少苦。”,"-27-1-1,-27-1-3Round6",-27,BGM_Frontline,飓风营救,1,-27-1-1,6:-27-1-3Round6,,,,,,,
305,10145,“它们……是杀不死的。”,-24-15-1,-24,BGM_Frontline,后目的地,1,-24-15-1,,,,,,,,
306,10151,“她在要我们……杀了她。”,-26-15-2First,-26,BGM_Frontline,遗命,1,,,,-26-15-2First,,-26-15-2First,,,
307,10154,“历史说什么，我就是什么……”,-26-18-2First,-26,BGM_Frontline,胜利者,1,,,,-26-18-2First,,-26-18-2First,,,
308,10156,“我们需要那个事实，你一定不能记错。”,"-24-1-1,-24-1-2First",-24,BGM_Frontline,内爆心,1,-24-1-1,,,-24-1-2First,,-24-1-2First,,,
309,10157,“面对真相，你需要选择去占有它，还是摧毁它……”,-28-1-1,-28,BGM_Frontline,流放者,1,-28-1-1,,,,,,,,
310,10158,,,-29,BGM_Frontline,虚数迷宫+,0,,,,,,,,,
311,10194,“潜在的威胁已经开始行动了。”,-31-0-1,-31,BGM_Frontline,纪念,1,-31-0-1,,,,,,,,
312,10195,“想获得足够的情报，你还需要交涉。”,-31-1A1-1,-31,BGM_Frontline,幻影的和平Ⅰ ,1,-31-1A1-1,,,,,,,,
313,10197,“我们试图从层层迷雾中寻求真理。”,-31-1A2-1,-31,BGM_Frontline,幻影的和平Ⅱ,1,-31-1A2-1,,,,,,,,
314,10198,“没有比你们更好的选择，而以后还有更艰巨的任务。”,-31-1A21-1,-31,BGM_Frontline,幻影的和平Ⅱ//n支线,1,-31-1A21-1,,,,,,,,
315,10200,“当人形也没有想象得那么糟糕。”,-31-1A3-1,-31,BGM_Frontline,幻影的和平Ⅲ,1,-31-1A3-1,,,,,,,,
316,10201,“外面的杂鱼被清理干净后，接下来就是干正事了。”,-31-1A11-1,-31,BGM_Frontline,幻影的和平Ⅰ//n支线,1,-31-1A11-1,,,,,,,,
317,10202,“保持警惕，扮演好自己的角色。”,-31-1A4-1,-31,BGM_Frontline,幻影的和平Ⅳ,1,-31-1A4-1,,,,,,,,
318,10274,“只要挡路了就全数消灭，无论哪一方都适用。”,-31-1A5-1,-31,BGM_Frontline,幻影的和平V,1,-31-1A5-1,,,,,,,,
319,10203,“我们存在的目的，就是为了执行任务和执着于某人。”,-31-1B1-1,-31,BGM_Frontline,猫与鼠Ⅰ,1,-31-1B1-1,,,,,,,,
320,10204,“苦苦追寻的线索终于浮出水面。”,-31-1B2-1,-31,BGM_Frontline,猫与鼠Ⅱ,1,-31-1B2-1,,,,,,,,
321,10205,“这是我们现在……唯一的路了。”,-31-1B3-1,-31,BGM_Frontline,猫与鼠Ⅲ,1,-31-1B3-1,,,,,,,,
322,10207,“在地道中，她们发现了细微的异常。”,-31-1B31-1,-31,BGM_Frontline,猫与鼠Ⅲ//n支线,1,-31-1B31-1,,,,,,,,
323,"10208,10257",“颠覆吧，沸腾吧，毁坏吧。就在此刻！”,-31-1B4-1,-31,BGM_Frontline,猫与鼠Ⅳ,1,-31-1B4-1,,,,,,,,
324,10209,“你的名字无人知晓，你的功勋永世长存。”,-31-1C1-1,-31,BGM_Frontline,边境之外Ⅰ,1,-31-1C1-1,,,,,,,,
325,"10210,10258",“叶子的枯萎总是在根茎腐朽之后。”,-31-1C2-1,-31,BGM_Frontline,边境之外Ⅱ,1,-31-1C2-1,,,,,,,,
326,"10211,10259",“请一定要阻止他们，不然整个城市都会惨遭不幸。”,-31-1C3-1,-31,BGM_Frontline,边境之外Ⅲ,1,-31-1C3-1,,,,,,,,
327,10212,“这个局面已经不是我们能控制的了。”,-31-1C4-1,-31,BGM_Frontline,边境之外Ⅳ,1,-31-1C4-1,,,,,,,,
328,10213,“来得及吗？在指挥官赶到之前……”,-31-2A1-1,-31,BGM_Frontline,鲜血的信念Ⅰ,1,-31-2A1-1,,,,,,,,
329,10215,“现在更重要的，是能够存活下来。”,-31-2A11-1,-31,BGM_Frontline,鲜血的信念Ⅰ//n支线Ⅰ,1,-31-2A11-1,,,,,,,,
330,10216,“现在只有我可以判断你是否忠诚，也只有我可以真正保护你。”,-31-2A12-1,-31,BGM_Frontline,鲜血的信念Ⅰ//n支线Ⅱ,1,-31-2A12-1,,,,,,,,
331,"10217,10261",“我希望大家都能够活下来……所以我们还是会继续战斗下去。”,-31-2A2-1,-31,BGM_Frontline,鲜血的信念Ⅱ,1,-31-2A2-1,,,,,,,,
332,10218,“如你所说，撤离行动目前一切顺利。”,-31-2A21-1,-31,BGM_Frontline,鲜血的信念Ⅱ//n支线,1,-31-2A21-1,,,,,,,,
333,10219,“只要能活下去，你的算账我随时奉陪。”,-31-2A3-1,-31,BGM_Frontline,鲜血的信念Ⅲ,1,-31-2A3-1,,,,,,,,
334,10220,“在那些白色家伙的援军赶到前，我们必须赶紧离开这里！”,-31-2B1-1,-31,BGM_Frontline,狼与枭Ⅰ,1,-31-2B1-1,,,,,,,,
335,10222,“你应该优先保全自己，而我也会优先保护你。”,-31-2B11-1,-31,BGM_Frontline,狼与枭Ⅰ//n支线,1,-31-2B11-1,,,,,,,,
336,10224,“当她出现你的身边，她将像熔铁炉里的火焰。”,-31-2B2-1,-31,BGM_Frontline,狼与枭Ⅱ,1,-31-2B2-1,,,,,,,,
337,"10225,10264",“在混乱的局面中前行吧，赶在那个东西之前。”,-31-2B3-1,-31,BGM_Frontline,狼与枭Ⅲ,1,-31-2B3-1,,,,,,,,
338,10226,“反目的朋友是最危险的敌人。”,-31-2B4-1,-31,BGM_Frontline,狼与枭Ⅳ,1,-31-2B4-1,,,,,,,,
339,10227,“墙的后方就是我的祖国跟人民，我必须保护它。”,-31-2C1-1,-31,BGM_Frontline,巨墙之下Ⅰ,1,-31-2C1-1,,,,,,,,
340,10229,“这场战斗还不到结束的时候。”,-31-2C2-1,-31,BGM_Frontline,巨墙之下Ⅱ,1,-31-2C2-1,,,,,,,,
341,10230,“这条街上的唯一的主旋律是……”,-31-3A1-1,-31,BGM_Frontline,失落的筹码Ⅰ,1,-31-3A1-1,,,,,,,,
342,10232,“给我答案，这不是交易……是命令。”,-31-3A2-1,-31,BGM_Frontline,失落的筹码Ⅱ,1,-31-3A2-1,,,,,,,,
343,10234,“不管那些敌人接下来准备做什么，请阻止他们。”,-31-3A3-1,-31,BGM_Frontline,失落的筹码Ⅲ,1,-31-3A3-1,,,,,,,,
344,10235,“前方必有恶战，你准备好了吗？”,-31-3B1-1,-31,BGM_Frontline,鲛与海Ⅰ,1,-31-3B1-1,,,,,,,,
345,10237,“铁血拥有的手牌，可不比任何人类手里的家伙要少。”,-31-3B2-1,-31,BGM_Frontline,鲛与海Ⅱ,1,-31-3B2-1,,,,,,,,
346,"10238,10269",“不管你想做什么，放手去干吧！”,-31-3B3-1,-31,BGM_Frontline,鲛与海Ⅲ,1,-31-3B3-1,,,,,,,,
347,10240,“我们的目标可不只是一两个人形的死活。”,-31-3B4-1,-31,BGM_Frontline,鲛与海Ⅳ,1,-31-3B4-1,,,,,,,,
348,10241,“现在的我们，都与当时有所不同了。”,-31-3B5-1,-31,BGM_Frontline,鲛与海V,1,-31-3B5-1,,,,,,,,
349,10242,“还有些疑问需要解决。”,-31-3B6-1,-31,BGM_Frontline,鲛与海Ⅵ,1,-31-3B6-1,,,,,,,,
350,10243,“我不会让事情就这么结束。”,-31-3B7-1,-31,BGM_Frontline,鲛与海Ⅶ,1,-31-3B7-1,,,,,,,,
351,10244,“我们得赶回城内建立防线。”,-31-3C1-1,-31,BGM_Frontline,尘嚣之上Ⅰ,1,-31-3C1-1,,,,,,,,
352,"10245,10271",“无论是谁，只要挡在我面前的都是敌人。”,-31-3C2-1,-31,BGM_Frontline,尘嚣之上Ⅱ,1,-31-3C2-1,,,,,,,,
353,10246,“真相还没有揭开，我不能给出任何满意的答案。”,-31-3C21-1,-31,BGM_Frontline,尘嚣之上Ⅱ//n支线,1,-31-3C21-1,,,,,,,,
354,"10247,10275",“我们不能停在这种地方。”,-31-3C3-1,-31,BGM_Frontline,尘嚣之上Ⅲ,1,-31-3C3-1,,,,,,,,
355,"10248,10276",“M16！你们是逃不掉的！”,-31-3C4-1,-31,BGM_Frontline,尘嚣之上Ⅳ,1,-31-3C4-1,,,,,,,,
356,"10249,10272",“回答只剩一个。”,-31-3C5-1,-31,BGM_Frontline,尘嚣之上V,1,-31-3C5-1,,,,,,,,
357,10250,“你要变得更强，强到能够让所有人都不用受伤。”,-31-3C6-1,-31,BGM_Frontline,尘嚣之上Ⅵ,1,-31-3C6-1,,,,,,,,
358,10251,“仿佛什么事情都没有发生过。”,-31-3C61-1,-31,BGM_Frontline,尘嚣之上Ⅵ//n支线Ⅰ,1,-31-3C61-1,,,,,,,,
359,10252,“我们现在需要她的力量。”,-31-3C62-1,-31,BGM_Frontline,尘嚣之上Ⅵ//n支线Ⅱ,1,-31-3C62-1,,,,,,,,
360,"10253,10273",“请带领大家离开这里！”,-31-4-1,-31,BGM_Frontline,混沌落幕,1,-31-4-1,,,,,,,,
361,90033,剧本第一幕：到预定好的场地，拍一点和铁血交战的影像——目前为止还很顺利，加兰德备注。,"9-1-1N,9-1-2N",9,BGM_Frontline,归途由光铺成Ⅰ,1,9-1-1N,,,9-1-2N,,9-1-2N,,,
362,90034,剧本第二幕：M4和M16的演员是M3和AK【划掉】——AK-47学姐来不了了，现在只能靠备案……虽然不知道备案是什么，T65备注。,"9-2-1N,9-2-2N",9,BGM_Frontline,归途由光铺成Ⅱ,1,9-2-1N,,12571:9-2-4N-Point12571,9-2-2N,,9-2-2N,,,
363,90035,剧本【划掉】【划掉】——再也不需要剧本了，M16学姐回来了，T77备注。,"9-3-1N,9-3-2N",9,BGM_Frontline,归途由光铺成Ⅲ,1,9-3-1N,,,9-3-2N,,9-3-2N,,,
364,90036,【划掉】——就算是现实，也只能向我们妥协。,"9-4-1N,9-4-2N",9,BGM_Frontline,归途由光铺成Ⅳ,1,9-4-1N,,,9-4-2N,,9-4-2N,,,
365,10277,迪吉里杜管吹奏指南,"-32-1-1,-32-1-2First",-32,BGM_Frontline,迪吉里杜管吹奏指南,0,-32-1-1,,,-32-1-2First,,-32-1-2First,,,
366,10278,青春期,"-32-2-1,-32-2-2First",-32,BGM_Frontline,青春期,0,-32-2-1,,94524:-32-EXT-2-1-Point94524,-32-2-2First,,-32-2-2First,,,
367,10279,先驱者,"-32-3-1,-32-3-2First",-32,BGM_Frontline,先驱者,0,-32-3-1,,,-32-3-2First,,-32-3-2First,,,
368,10280,音爆,"-32-4-1,-32-4-2First",-32,BGM_Frontline,音爆,0,-32-4-1,,94604:-32-EXT-4-1,-32-4-2First,,-32-4-2First,,,
369,10281,鸡胸肉,"-32-5-1,-32-5-2First",-32,BGM_Frontline,鸡胸肉,0,-32-5-1,,,-32-5-2First,,-32-5-2First,,,
370,10282,公众演讲恐惧症,"-32-6-1,-32-6-2First",-32,BGM_Frontline,公众演讲恐惧症,0,-32-6-1,,94566:-32-EXT-6-1,-32-6-2First,,-32-6-2First,,,
371,10283,真心话大冒险,"-32-7-1,-32-7-2First",-32,BGM_Frontline,真心话大冒险,0,-32-7-1,,,-32-7-2First,,-32-7-2First,,,
372,10284,世上的最后一场雨,"-32-8-1,-32-8-2First,-32-8-2End",-32,BGM_Frontline,世上的最后一场雨,0,-32-8-1,,,-32-8-2First,,-32-8-2End,,,
373,10285,迪吉里杜管吹奏指南EX,"-32-1-1,-32-1-2First",-32,BGM_Frontline,迪吉里杜管吹奏指南EX,0,-32-1-1,,,-32-1-2First,,-32-1-2First,,,
374,10286,青春期EX,"-32-2-1,-32-2-2First,-32-10-4-Point12875",-32,BGM_Frontline,青春期EX,0,-32-2-1,,12875:-32-10-4-Point12875,-32-2-2First,,-32-2-2First,,,
375,10287,先驱者EX,"-32-3-1,-32-3-2First",-32,BGM_Frontline,先驱者EX,0,-32-3-1,,,-32-3-2First,,-32-3-2First,,,
376,10288,音爆EX,"-32-4-1,-32-4-2First,-32-12-4-Point12932",-32,BGM_Frontline,音爆EX,0,-32-4-1,,12932:-32-12-4-Point12932,-32-4-2First,,-32-4-2First,,,
377,10289,鸡胸肉EX,"-32-5-1,-32-5-2First,-32-13-4-Point12945",-32,BGM_Frontline,鸡胸肉EX,0,-32-5-1,,12945:-32-13-4-Point12945,-32-5-2First,,-32-5-2First,,,
378,10290,公众演讲恐惧症EX,"-32-6-1,-32-6-2First",-32,BGM_Frontline,公众演讲恐惧症EX,0,-32-6-1,,,-32-6-2First,,-32-6-2First,,,
379,10291,真心话大冒险EX,"-32-7-1,-32-7-2First,-32-15-4-Point13027",-32,BGM_Frontline,真心话大冒险EX,0,-32-7-1,,13027:-32-15-4-Point13027,-32-7-2First,,-32-7-2First,,,
380,10292,世上的最后一场雨EX,"-32-8-1,-32-8-2First,-32-8-2End,-32-16-4-Point13052",-32,BGM_Frontline,世上的最后一场雨EX,0,-32-8-1,,13052:-32-16-4-Point13052,-32-8-2First,,-32-8-2End,,,
381,10294,“只要到了那里，答案就会揭晓。”,-33-1-1First,-33,BGM_Frontline,静寂气息,1,-33-1-1First,,,,,,,,
382,"10295,10343",静寂气息-战斗,,-33,BGM_Frontline,静寂气息-战斗,1,,,,,,,,,
383,10296,“只要能接近那一天的真相，就足够了。”,-33-3-1First,-33,BGM_Frontline,两份工作,1,-33-3-1First,,,,,,,,
384,10297,“我们接近真相一步，就靠近火坑一步。”,-33-4-1First,-33,BGM_Frontline,追踪本源,1,-33-4-1First,,,,,,,,
385,10298,“我们是保险丝，没有必要急着把自己绷断。”,-33-5-1First,-33,BGM_Frontline,故友重逢,1,-33-5-1First,,,,,,,,
386,"10299,10344",故友重逢-战斗,,-33,BGM_Frontline,故友重逢-战斗,1,,,13117:-33-51-4-Point13117,,,,,,
387,10300,“城市复活了。”,-33-7-1First,-33,BGM_Frontline,被束缚的幽灵Ⅰ,1,-33-7-1First,,,,,,,,
388,"10301,10345",被束缚的幽灵Ⅰ-战斗,,-33,BGM_Frontline,被束缚的幽灵Ⅰ-战斗,1,,,13142:-33-52-4-Point13142,,,,,,
389,10366,机密情报I,-33-73-1First,-33,BGM_Frontline,机密情报I,1,-33-73-1First,,,,,,,,
390,10367,机密情报II,-33-74-1First,-33,BGM_Frontline,机密情报II,1,-33-74-1First,,,,,,,,
391,10368,机密情报III,-33-75-1First,-33,BGM_Frontline,机密情报III,1,-33-75-1First,,,,,,,,
392,10302,“我们得尽早找到链接的源头。”,-33-9-1First,-33,BGM_Frontline,被束缚的幽灵Ⅱ,1,-33-9-1First,,,,,,,,
393,"10303,10346",被束缚的幽灵Ⅱ-战斗,,-33,BGM_Frontline,被束缚的幽灵Ⅱ-战斗,1,,,,,,,,,
394,10304,“我们离干扰源越来越近了。”,-33-11-1First,-33,BGM_Frontline,无法触摸的叹息Ⅰ,1,-33-11-1First,,,,,,,,
395,"10305,10347",无法触摸的叹息Ⅰ-战斗,,-33,BGM_Frontline,无法触摸的叹息Ⅰ-战斗,1,,,,,,,,,
396,10306,“才出狼口，又入虎穴。”,-33-13-1First,-33,BGM_Frontline,无名的流亡者Ⅰ,1,-33-13-1First,,,,,,,,
397,"10307,10348",无名的流亡者Ⅰ-战斗,,-33,BGM_Frontline,无名的流亡者Ⅰ-战斗,1,,,,,,,,,
398,10308,“何为梦境，何为现实？”,-33-15-1First,-33,BGM_Frontline,无名的流亡者Ⅱ,1,-33-15-1First,,,,,,,,
399,"10309,10349",无名的流亡者Ⅱ-战斗,,-33,BGM_Frontline,无名的流亡者Ⅱ-战斗,1,,,,,,,,,
400,10310,“第五个人，她是否在我的面前？”,-33-17-1First,-33,BGM_Frontline,无法触摸的叹息Ⅱ,1,-33-17-1First,,,,,,,,
401,10369,机密情报IV,-33-76-1First,-33,BGM_Frontline,机密情报IV,1,-33-76-1First,,,,,,,,
402,10370,机密情报V,-33-77-1First,-33,BGM_Frontline,机密情报V,1,-33-77-1First,,,,,,,,
403,10371,机密情报VI,-33-78-1First,-33,BGM_Frontline,机密情报VI,1,-33-78-1First,,,,,,,,
404,10311,“如果我陷在里面，你会把我拖出来吗？”,-33-43-1First,-33,BGM_Frontline,认知裂变Ⅱ,1,-33-43-1First,,,,,,,,
405,"10312,10350",认知裂变Ⅱ-战斗,,-33,BGM_Frontline,认知裂变Ⅱ-战斗,1,,,,,,,,,
406,10313,“想要找到迷宫的出口，就朝迷宫的深处进发。”,-33-20-1First,-33,BGM_Frontline,底层归乡Ⅰ,1,-33-20-1First,,,,,,,,
407,"10314,10351",认知裂变Ⅰ-战斗,,-33,BGM_Frontline,认知裂变Ⅰ-战斗,1,,,,,,,,,
408,10315,“隐藏在人形心智中的‘怪物’。”,-33-22-1First,-33,BGM_Frontline,不受欢迎的人,1,-33-22-1First,,,,,,,,
409,10316,“得知全部的真相前，我还不能离开——”,-33-23-1First,-33,BGM_Frontline,认知裂变Ⅲ,1,-33-23-1First,,,,,,,,
410,"10317,10352",“如果她的心智在这里解体，我们恐怕都无法全身而退。”,,-33,BGM_Frontline,认知裂变Ⅳ-战斗,1,,,13290:-33-59-4-Point13290,,,,,,
411,10318,“我想要知道我所想知道的一切。”,-33-25-1First,-33,BGM_Frontline,认知裂变Ⅳ,1,-33-25-1First,,,,,,,,
412,10372,机密情报VII,-33-79-1First,-33,BGM_Frontline,机密情报VII,1,-33-79-1First,,,,,,,,
413,10373,机密情报VIII,-33-80-1First,-33,BGM_Frontline,机密情报VIII,1,-33-80-1First,,,,,,,,
414,10374,机密情报IX,-33-81-1First,-33,BGM_Frontline,机密情报IX,1,-33-81-1First,,,,,,,,
415,10319,“往她的心智深处前进吧。”,-33-26-1First,-33,BGM_Frontline,无尽的链接,1,-33-26-1First,,,,,,,,
416,10320,“所有人都必须链接起来……”,-33-27-1First,-33,BGM_Frontline,底层归乡Ⅱ,1,-33-27-1First,,,,,,,,
417,"10321,10353",底层归乡Ⅱ-战斗,,-33,BGM_Frontline,底层归乡Ⅱ-战斗,1,,,,,,,,,
418,10322,“绝望的花朵就要绽放，时间已经不多了。”,-33-29-1First,-33,BGM_Frontline,异构体Ⅰ,1,-33-29-1First,,,,,,,,
419,"10323,10354",异构体Ⅰ-战斗,,-33,BGM_Frontline,异构体Ⅰ-战斗,1,,,,,,,,,
420,10324,“如果我们能完成这件事，她就不需要被牺牲。”,-33-31-1First,-33,BGM_Frontline,底层归乡Ⅲ,1,-33-31-1First,,,,,,,,
421,"10325,10355",底层归乡Ⅲ-战斗,,-33,BGM_Frontline,底层归乡Ⅲ-战斗,1,,,13467:-33-62-4-Point13467,,,,,,
422,10326,“至少在最后，让我们从这无尽的等待中解脱出来吧。”,-33-33-1First,-33,BGM_Frontline,异构体Ⅱ,1,-33-33-1First,,,,,,,,
423,"10327,10356",异构体Ⅱ-战斗,,-33,BGM_Frontline,异构体Ⅱ-战斗,1,,,,,,,,,
424,10375,机密情报X,-33-82-1First,-33,BGM_Frontline,机密情报X,1,-33-82-1First,,,,,,,,
425,10376,机密情报XI,-33-83-1First,-33,BGM_Frontline,机密情报XI,1,-33-83-1First,,,,,,,,
426,10377,机密情报XII,-33-84-1First,-33,BGM_Frontline,机密情报XII,1,-33-84-1First,,,,,,,,
427,10328,“逃避会让你失去未来的一切。”,-33-35-1First,-33,BGM_Frontline,进退两难,1,-33-35-1First,,,,,,,,
428,"10329,10357",进退两难-战斗,,-33,BGM_Frontline,进退两难-战斗,1,,,"13505:-33-X1-4-Point,80304:-33-X1-4-Point",,,,,,
429,10330,“请你们务必帮404小队守住列车控制室！”,-33-37-1First,-33,BGM_Frontline,斩牙行动Ⅰ,1,-33-37-1First,,,,,,,,
430,"10331,10358",斩牙行动Ⅰ-战斗Ⅰ,,-33,BGM_Frontline,斩牙行动Ⅰ-战斗Ⅰ,1,,,"13536:-33-X2-4-Point,80338:-33-X2-4-Point",,,,,,
431,"10332,10359",斩牙行动Ⅰ-战斗Ⅱ,,-33,BGM_Frontline,斩牙行动Ⅰ-战斗Ⅱ,1,,,"13555:-33-X3-4-Point,80360:-33-X3-4-Point,13559:-33-X4-4-Point,80380:-33-X4-4-Point",,,,,,
432,10333,“我会拼上全力守住你的归处。”,-33-40-1First,-33,BGM_Frontline,斩牙行动Ⅱ,1,-33-40-1First,,,,,,,,
433,"10334,10360",斩牙行动Ⅱ-战斗,,-33,BGM_Frontline,斩牙行动Ⅱ-战斗,1,,,,,,,,,
434,10335,“神明之花即将绽放，荒唐的闹剧也该收场。”,-33-42-1First,-33,BGM_Frontline,吞噬一切的花海,1,-33-42-1First,,,,,,,,
435,10336,“作为人类，我们得引导她走向正确的道路。”,-33-18-1First,-33,BGM_Frontline,认知裂变Ⅰ,1,-33-18-1First,,,,,,,,
436,"10337,10362",吞噬一切的花海-战斗,,-33,BGM_Frontline,吞噬一切的花海-战斗,1,,,,,,,,,
437,10338,“这是最后的战斗，您一定可以引领我们走向胜利。”,-33-45-1First,-33,BGM_Frontline,再见了，塔林Ⅰ,1,-33-45-1First,,,,,,,,
438,"10339,10363",再见了，塔林Ⅰ-战斗Ⅰ,-33-46-1First,-33,BGM_Frontline,再见了，塔林Ⅰ-战斗Ⅰ,1,-33-46-1First,,,,,,,,
439,"10340,10364",再见了，塔林Ⅰ-战斗Ⅱ,,-33,BGM_Frontline,再见了，塔林Ⅰ-战斗Ⅱ,1,,,,,,,,,
440,10341,“一切才刚刚开始。”,-33-48-1First,-33,BGM_Frontline,再见了，塔林Ⅱ,1,-33-48-1First,,,,,,,,
441,10378,机密情报XIII,-33-85-1First,-33,BGM_Frontline,机密情报XIII,1,-33-85-1First,,,,,,,,
442,10379,机密情报XIV,-33-86-1First,-33,BGM_Frontline,机密情报XIV,1,-33-86-1First,,,,,,,,
443,10380,机密情报XV,-33-87-1First,-33,BGM_Frontline,机密情报XV,1,-33-87-1First,,,,,,,,
444,"10342,10365",终焉花海,-33-49-1First,-33,BGM_Frontline,终焉花海,1,-33-49-1First,,"13325:-33-72-4-Point13325,83325:-33-72-4-Point83325",,,,,,
445,10361,E-B-5,,-33,BGM_Frontline,E-B-5,0,,,,,,,,,
446,10381,变质的断音,-34-1-1First,-34,BGM_Frontline,变质的断音,0,-34-1-1First,,,,,,,,
447,10382,开袋惊喜,-34-2-1First,-34,BGM_Frontline,开袋惊喜,0,-34-2-1First,,,,,,,,
448,10383,赏味期限,-34-3-1First,-34,BGM_Frontline,赏味期限,0,-34-3-1First,,,,,,,,
449,10384,防腐剂,"-34-4-1First,-34-4-2End",-34,BGM_Frontline,防腐剂,0,-34-4-1First,,,-34-4-2End,,-34-4-2End,,,
450,90037,我不会放过一丝可能性……就让我来想办法击退铁血，成为格里芬的新星吧！,"10-1-1N,10-1-2N",10,BGM_Frontline,她不在的战场Ⅰ,1,10-1-1N,,,10-1-2N,,10-1-2N,,,
451,90038,卡尔前辈居然想让我在观测点傻等着，情报收集可是我的特长啊，我一定要找到铁血的情报。,"10-2-1N,10-2-4N-Point80527,10-2-2N",10,BGM_Frontline,她不在的战场Ⅱ,1,10-2-1N,,80527:10-2-4N-Point80527,10-2-2N,,10-2-2N,,,
452,90039,铁血……原来是那么强大的敌人吗？不，还有希望……只要用那个方法的话……无论胜利还是功劳，我都要紧紧地抓住它。,"10-3-1N,10-3-2N",10,BGM_Frontline,她不在的战场Ⅲ,1,10-3-1N,,,10-3-2N,,10-3-2N,,,
453,90040,功劳什么的已经不重要了，这场战斗是我们的胜利……！不过……希望重启后还有人能记得我的功劳啊……,"10-4-1N,10-4-4N-Point80626,10-4-2N",10,BGM_Frontline,她不在的战场Ⅳ,1,10-4-1N,,80626:10-4-4N-Point80626,10-4-2N,,10-4-2N,,,
454,10385,铁血怨,"-35-1-1First,-35-1-2End",-35,BGM_Frontline,铁血怨,0,-35-1-1First,,,-35-1-2End,,-35-1-2End,,,
