mission_id,boss_hp_bars,user_exp,mp,ammo,mre,part,core,gem,gun_id,item_ids,equip_ids,furniture,gift,coins,prize_id
11029,1,0,0,0,0,0,0,0,0,,,,,,17029
11030,1,0,0,0,0,0,0,0,0,,,,,,17030
11031,1,0,0,0,0,0,0,0,0,,,,,,17031
11032,1,0,0,0,0,0,0,0,0,,,,,,17032
11033,1,0,0,0,0,0,0,0,0,,,,,,17033
11034,1,0,0,0,0,0,0,0,0,,,,,,17034
11035,1,0,0,0,0,0,0,0,0,,,,,,17035
11036,1,0,0,0,0,0,0,0,0,,,,,,17036
11037,1,0,0,0,0,0,0,0,0,,,,,,17037
11038,1,0,0,0,0,0,0,0,0,,,,,,17038
11039,1,0,0,0,0,0,0,0,0,,,,,,17039
11040,1,0,0,0,0,0,0,0,0,,,,,,17040
11041,1,0,0,0,0,0,0,0,0,,,,,,17041
11042,1,0,0,0,0,0,0,0,0,,,,,,17042
11043,1,0,0,0,0,0,0,0,0,,,,,,17043
11044,1,0,0,0,0,0,0,0,0,,,,,,17044
11045,1,0,0,0,0,0,0,0,0,,,,,,17045
11046,1,0,0,0,0,0,0,0,0,,,,,,17046
11047,1,0,0,0,0,0,0,0,0,,,,,,17047
11048,1,0,0,0,0,0,0,0,0,,,,,,17048
11049,1,0,0,0,0,0,0,0,0,,,,,,17049
11050,1,0,0,0,0,0,0,0,0,,,,,,17050
11051,1,0,0,0,0,0,0,0,0,,,,,,17051
11052,1,0,0,0,0,0,0,0,0,,,,,,17052
11053,1,0,0,0,0,0,0,0,0,,,,,,17053
11054,1,0,0,0,0,0,0,0,0,,,,,,17054
11055,1,0,0,0,0,0,0,0,0,,,,,,17055
11056,1,0,0,0,0,0,0,0,0,,,,,,17056
11057,1,0,0,0,0,0,0,0,0,,,,,,17057
11058,1,0,0,0,0,0,0,0,0,,,,,,17058
11059,1,0,0,0,0,0,0,0,0,,,,,,17059
11060,1,0,0,0,0,0,0,0,0,,,,,,17060
11061,1,0,0,0,0,0,0,0,0,,,,,,17061
11062,1,0,0,0,0,0,0,0,0,,,,,,17062
11063,1,0,0,0,0,0,0,0,0,,,,,,17063
11064,1,0,0,0,0,0,0,0,0,,,,,,17064
11065,1,0,0,0,0,0,0,0,0,,,,,,17065
11066,1,0,0,0,0,0,0,0,0,,,,,,17066
11067,1,0,0,0,0,0,0,0,0,,,,,,17067
11068,1,0,0,0,0,0,0,0,0,,,,,,17068
11069,1,0,0,0,0,0,0,0,0,,,,,,17069
11070,1,0,0,0,0,0,0,0,0,,,,,,17070
11071,1,0,0,0,0,0,0,0,0,,,,,,17071
11072,1,0,0,0,0,0,0,0,0,,,,,,17072
11073,1,0,0,0,0,0,0,0,0,,,,,,17073
11074,1,0,0,0,0,0,0,0,0,,,,,,17074
11075,1,0,0,0,0,0,0,0,0,,,,,,17075
11076,1,0,0,0,0,0,0,0,0,,,,,,17076
11077,1,0,0,0,0,0,0,0,0,,,,,,17077
11078,1,0,0,0,0,0,0,0,0,,,,,,17078
11079,1,0,0,0,0,0,0,0,0,,,,,,17079
11080,1,0,0,0,0,0,0,0,0,,,,,,17080
11081,1,0,0,0,0,0,0,0,0,,,,,,17081
11082,1,0,0,0,0,0,0,0,0,,,,,,17082
11083,1,0,0,0,0,0,0,0,0,,,,,,17083
11084,1,0,0,0,0,0,0,0,0,,,,,,17084
11085,1,0,0,0,0,0,0,0,0,,,,,,17085
11086,1,0,0,0,0,0,0,0,0,,,,,,17086
11087,1,0,0,0,0,0,0,0,0,,,,,,17087
11088,1,0,0,0,0,0,0,0,0,,,,,,17088
11089,1,0,0,0,0,0,0,0,0,,,,,,17089
11090,1,0,0,0,0,0,0,0,0,,,,,,17090
11091,1,0,0,0,0,0,0,0,0,,,,,,17091
11092,1,0,0,0,0,0,0,0,0,,,,,,17092
11093,1,0,0,0,0,0,0,0,0,,,,,,17093
11094,1,0,0,0,0,0,0,0,0,,,,,,17094
11095,1,0,0,0,0,0,0,0,0,,,,,,17095
11096,1,0,0,0,0,0,0,0,0,,,,,,17096
11097,1,0,0,0,0,0,0,0,0,,,,,,17097
