id,mission_id,type,special_eft,route,coordinator_x,coordinator_y,enemy_team_id,ally_team_id,belong,random_get,map_type,curve_control,active_cycle,durability,map_route,map_code,hostage_info,building_id,forbid_specialspot,map_num,package,auto_teleport,spot_effect
61455,10971,5,0,"61457,61454",-2950,100,0,0,99,0,2,"0,0|0,0",,1,"61454,61457",BaseInside,,0,,0,0,,
61456,10971,3,0,61451,-4050,-50,4140400,0,3,0,2,"0,0",,0,61451,BaseInside,,0,,0,0,,
61457,10971,2,0,"61448,61455",-2950,-350,0,0,99,0,2,"0,0|0,0",,0,"61448,61455",BaseInside,,0,,0,0,,
61458,10972,3,0,,11450,-10100,0,4140502,3,0,2,,"99,1",0,61495,BaseInside,,0,,0,0,,
61459,10972,1,0,61493,10200,-10200,0,0,1,0,2,"0,0",,0,61493,BaseInside,,0,,0,0,,
61460,10972,2,0,"61493,61462",10450,-9450,0,0,3,0,2,"0,0|0,0",,0,"61462,61493",BaseInside,,0,,0,0,,
61461,10972,2,0,"61493,61470",9700,-9700,0,0,3,0,2,"0,0|0,0",,0,"61470,61493",BaseInside,,0,,0,0,,
61462,10972,2,0,"61460,61463,61466",10450,-9000,0,0,99,0,2,"0,0|0,0|0,0",,0,"61460,61463,61466",BaseInside,,0,,0,0,,
61463,10972,2,0,"61462,61467,61464",10450,-8500,0,0,99,0,2,"0,0|0,0|0,0",,0,"61462,61464,61467",BaseInside,,0,,0,0,,
61464,10972,2,0,"61463,61465",10800,-8500,0,0,99,0,2,"0,0|0,0",,0,"61463,61465",BaseInside,,0,,0,0,,
61465,10972,2,0,61464,10800,-9000,0,0,99,0,2,"0,0|0,0",,0,"61464,61489",BaseInside,,0,,0,0,,
61466,10972,2,0,"61467,61462",9850,-9000,0,0,99,0,2,"0,0|0,0",,0,"61462,61467",BaseInside,,0,,0,0,,
61467,10972,2,0,"61463,61466,61468",9850,-8500,0,0,99,0,2,"0,0|0,0|0,0",,0,"61463,61466,61468",BaseInside,,0,,0,0,,
61468,10972,2,0,"61467,61469",9400,-8500,0,0,99,0,2,"0,0|0,0",,0,"61467,61469",BaseInside,,0,,0,0,,
61469,10972,2,0,"61468,61488",8900,-8500,0,0,99,0,2,"0,0|0,0",,0,"61468,61488",BaseInside,,0,,0,0,,
61470,10972,2,0,"61461,61471,61473",9300,-9700,0,0,99,0,2,"0,0|0,0|0,0",,0,"61461,61471,61473",BaseInside,,0,,0,0,,
61471,10972,2,0,"61470,61472",9300,-9000,0,0,99,0,2,"0,0|0,0",,0,"61470,61472",BaseInside,,0,,0,0,,
61472,10972,2,0,"61471,61473,61474",8800,-9000,0,0,99,0,2,"0,0|0,0|0,0",,0,"61471,61473,61474",BaseInside,,0,,0,0,,
61473,10972,2,0,"61472,61470,61475",8800,-9700,0,0,99,0,2,"0,0|0,0|0,0",,0,"61470,61472,61475",BaseInside,,0,,0,0,,
61474,10972,2,0,"61472,61477,61476",8000,-9000,0,0,3,0,2,"0,0|0,0|0,0",,0,"61472,61476,61477",BaseInside,,0,,0,0,,
61475,10972,2,0,61473,8400,-9700,0,0,99,0,2,"0,0",,0,61473,BaseInside,,0,,0,0,,
61476,10972,2,0,"61474,61481",7650,-8850,0,0,99,0,2,"0,0|0,0",,0,"61474,61481",BaseInside,,0,,0,0,,
61477,10972,2,0,"61474,61494",8000,-9400,0,0,3,0,2,"0,0|0,0",,0,"61474,61494",BaseInside,,0,,0,0,,
61478,10972,2,0,"61479,61494",8000,-10200,0,0,3,0,2,"0,0|0,0",,0,"61479,61494",BaseInside,,0,,0,0,,
61479,10972,3,0,"61480,61478",7500,-10200,0,0,1,0,2,"0,0|0,0",,0,"61478,61480",BaseInside,,0,,0,0,,
61480,10972,2,0,"61494,61479",7500,-9800,0,0,3,0,2,"0,0|0,0",,0,"61479,61494",BaseInside,,0,,0,0,,
61481,10972,2,0,"61476,61483,61482",7300,-8900,0,0,99,0,2,"0,0|0,0|0,0",,0,"61476,61482,61483",BaseInside,,0,,0,0,,
61482,10972,2,0,"61484,61481,61486",6800,-8900,0,0,99,0,2,"0,0|0,0|0,0",,0,"61481,61484,61486",BaseInside,,0,,0,0,,
61483,10972,2,0,"61481,61484",7300,-9400,0,0,99,0,2,"0,0|0,0",,0,"61481,61484",BaseInside,,0,,0,0,,
61484,10972,2,0,"61483,61482,61485",6800,-9400,0,0,99,0,2,"0,0|0,0|0,0",,0,"61482,61483,61485",BaseInside,,0,,0,0,,
61485,10972,2,0,61484,6800,-10015,0,0,99,0,2,"0,0",,0,61484,BaseInside,,0,,0,0,,
61486,10972,2,0,"61482,61487",6800,-8500,0,0,99,0,2,"0,0|0,0",,0,"61482,61487",BaseInside,,0,,0,0,,
61487,10972,2,0,61486,7500,-8500,0,0,99,0,2,"0,0",,0,61486,BaseInside,,0,,0,0,,
61488,10972,2,0,61469,8400,-8400,0,0,99,0,2,"0,0",,0,61469,BaseInside,,0,,0,0,,
61489,10972,3,0,61465,10800,-9300,0,4140501,3,0,2,"0,0","99,1",0,61465,BaseInside,,0,,0,0,,
61490,10972,3,0,,8400,-10200,0,4140503,3,0,2,,"99,1",0,61496,BaseInside,,0,,0,0,,
61491,10972,3,0,,9600,-10200,0,4140504,3,0,2,,"99,1",0,61496,BaseInside,,0,,0,0,,
61492,10972,3,0,,11450,-8500,0,4140505,3,0,2,,"99,1",0,61495,BaseInside,,0,,0,0,,
61493,10972,2,0,"61459,61460,61461",10200,-9700,0,0,3,0,2,"0,0|0,0|0,0",,0,"61459,61460,61461",BaseInside,,0,,0,0,,
61494,10972,2,0,"61477,61480,61478",8000,-9800,4140500,0,3,0,2,"0,0|0,0|0,0",,0,"61477,61478,61480",BaseInside,,0,,0,0,,
61495,10972,2,0,"61458,61492",11450,-9300,0,0,3,0,2,"0,0|0,0","99,1",0,"61458,61492",BaseInside,,0,,0,0,,
61496,10972,2,0,"61490,61491",9000,-10200,0,0,3,0,2,"0,0|0,0","99,1",0,"61490,61491",BaseInside,,0,,0,0,,
61497,10973,3,0,61519,-100,-4000,0,0,2,0,2,"0,0",,0,61519,BaseInside,,0,,0,0,,
61498,10973,3,0,61520,380,-4000,0,0,2,0,2,"0,0",,0,61520,BaseInside,,0,,0,0,,
61499,10973,3,0,61521,850,-4000,0,0,2,0,2,"0,0",,0,61521,BaseInside,,0,,0,0,,
61500,10973,3,0,61522,1325,-4000,0,0,2,0,2,"0,0",,0,61522,BaseInside,,0,,0,0,,
61501,10973,3,0,61523,1800,-4000,0,0,2,0,2,"0,0",,0,61523,BaseInside,,0,,0,0,,
61502,10973,1,0,"61503,61511,61538,61529",2300,-2550,0,0,1,0,2,"0,0|0,0|0,0|0,0",,0,"61503,61511,61529,61538",BaseInside,,0,,0,0,,
61503,10973,3,0,"61504,61502,61528",1800,-2550,0,4140601,1,0,2,"0,0|0,0|0,0","99,1",0,"61502,61504,61528",BaseInside,,0,,0,0,,
61504,10973,3,0,"61505,61503,61527",1325,-2550,0,4140602,1,0,2,"0,0|0,0|0,0","99,1",0,"61503,61505,61527",BaseInside,,0,,0,0,,
61505,10973,3,0,"61506,61504,61526",850,-2550,0,4140603,1,0,2,"0,0|0,0|0,0","99,1",0,"61504,61506,61526",BaseInside,,0,,0,0,,
61506,10973,3,0,"61507,61505,61525",380,-2550,0,4140604,1,0,2,"0,0|0,0|0,0","99,1",0,"61505,61507,61525",BaseInside,,0,,0,0,,
61507,10973,3,0,"61506,61524",-100,-2550,0,4140605,1,0,2,"0,0|0,0","99,1",0,"61506,61524",BaseInside,,0,,0,0,,
61508,10973,3,0,"61518,61513",3600,-4600,0,0,2,0,2,"0,0|0,0",,0,"61513,61518",BaseInside,,0,,0,0,,
61509,10973,2,0,"61516,61514,61510",4100,-3600,4140603,0,2,0,2,"0,0|0,0|0,0",,0,"61510,61514,61516",BaseInside,,0,,0,0,,
61510,10973,2,0,"61509,61513,61518",4100,-4100,0,0,3,0,2,"0,0|0,0|0,0",,0,"61509,61513,61518",BaseInside,,0,,0,0,,
61511,10973,2,0,"61502,61512,61529",2900,-2550,0,0,3,0,2,"0,0|0,0|0,0",,0,"61502,61512,61529",BaseInside,,0,,0,0,,
61512,10973,2,0,"61511,61515,61530",3250,-2850,0,0,3,0,2,"0,0|0,0|0,0",,0,"61511,61515,61530",BaseInside,,0,,0,0,,
61513,10973,2,0,"61514,61510,61508,61537",3600,-4100,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61508,61510,61514,61537",BaseInside,,0,,0,0,,
61514,10973,2,0,"61515,61509,61513",3600,-3600,4140604,0,2,0,2,"0,0|0,0|0,0",,0,"61509,61513,61515",BaseInside,,0,,0,0,,
61515,10973,2,0,"61512,61516,61514,61531",3600,-3150,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61512,61514,61516,61531",BaseInside,,0,,0,0,,
61516,10973,2,0,"61515,61517,61509",4100,-3150,0,0,3,0,2,"0,0|0,0|0,0",,0,"61509,61515,61517",BaseInside,,0,,0,0,,
61517,10973,3,0,61516,4700,-3150,4140600,0,2,0,2,"0,0",,0,61516,BaseInside,,0,,0,0,,
61518,10973,3,0,"61510,61508",4100,-4600,0,0,2,0,2,"0,0|0,0",,0,"61508,61510",BaseInside,,0,,0,0,,
61519,10973,2,0,"61497,61524,61520",-100,-3550,4140605,0,2,0,2,"0,0|0,0|0,0",,0,"61497,61520,61524",BaseInside,,0,,0,0,,
61520,10973,2,0,"61498,61525,61519,61521",380,-3550,4140606,0,2,0,2,"0,0|0,0|0,0|0,0",,0,"61498,61519,61521,61525",BaseInside,,0,,0,0,,
61521,10973,2,0,"61499,61526,61520,61522",850,-3550,4140607,0,2,0,2,"0,0|0,0|0,0|0,0",,0,"61499,61520,61522,61526",BaseInside,,0,,0,0,,
61522,10973,2,0,"61500,61527,61521,61523",1325,-3550,4140608,0,2,0,2,"0,0|0,0|0,0|0,0",,0,"61500,61521,61523,61527",BaseInside,,0,,0,0,,
61523,10973,2,0,"61501,61528,61522,61535",1800,-3550,4140609,0,2,0,2,"0,0|0,0|0,0|0,0",,0,"61501,61522,61528,61535",BaseInside,,0,,0,0,,
61524,10973,2,0,"61507,61519,61525",-100,-3000,0,0,3,0,2,"0,0|0,0|0,0",,0,"61507,61519,61525",BaseInside,,0,,0,0,,
61525,10973,2,0,"61520,61506,61526,61524",380,-3000,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61506,61520,61524,61526",BaseInside,,0,,0,0,,
61526,10973,2,0,"61505,61521,61527,61525",850,-3000,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61505,61521,61525,61527",BaseInside,,0,,0,0,,
61527,10973,2,0,"61504,61522,61528,61526",1325,-3000,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61504,61522,61526,61528",BaseInside,,0,,0,0,,
61528,10973,2,0,"61503,61523,61527,61538",1800,-3000,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61503,61523,61527,61538",BaseInside,,0,,0,0,,
61529,10973,2,0,"61532,61511,61530,61502",2700,-2850,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61502,61511,61530,61532",BaseInside,,0,,0,0,,
61530,10973,2,0,"61512,61533,61529,61531",3050,-3150,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61512,61529,61531,61533",BaseInside,,0,,0,0,,
61531,10973,2,0,"61515,61534,61530",3400,-3450,0,0,3,0,2,"0,0|0,0|0,0",,0,"61515,61530,61534",BaseInside,,0,,0,0,,
61532,10973,2,0,"61535,61529,61533,61538",2500,-3150,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61529,61533,61535,61538",BaseInside,,0,,0,0,,
61533,10973,2,0,"61530,61536,61532,61534",2850,-3450,4140601,0,2,0,2,"0,0|0,0|0,0|0,0",,0,"61530,61532,61534,61536",BaseInside,,0,,0,0,,
61534,10973,2,0,"61531,61537,61533",3200,-3750,4140602,0,2,0,2,"0,0|0,0|0,0",,0,"61531,61533,61537",BaseInside,,0,,0,0,,
61535,10973,2,0,"61536,61532,61523,61538",2300,-3450,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61523,61532,61536,61538",BaseInside,,0,,0,0,,
61536,10973,2,0,"61537,61535,61533,61539",2650,-3750,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61533,61535,61537,61539",BaseInside,,0,,0,0,,
61537,10973,2,0,"61534,61536,61513,61540",3000,-4050,0,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61513,61534,61536,61540",BaseInside,,0,,0,0,,
61538,10973,3,0,"61528,61532,61502,61535",2200,-3000,0,0,1,0,2,"0,0|0,0|0,0|0,0",,0,"61502,61528,61532,61535",BaseInside,,0,,0,0,,
61539,10973,3,0,61536,2450,-4050,0,0,2,0,2,"0,0",,0,61536,BaseInside,,0,,0,0,,
61540,10973,3,0,61537,2800,-4350,0,0,2,0,2,"0,0",,0,61537,BaseInside,,0,,0,0,,
61541,10974,2,0,"61542,61543",-1000,-500,4140705,0,3,0,2,"0,0|0,0",,0,"61542,61543",network,,0,,0,0,,
61542,10974,3,0,"61550,61541",-1000,-1000,0,0,3,0,2,"0,0|0,0",,0,"61541,61550",network,,0,,0,0,,
61543,10974,2,0,"61541,61553",-1000,0,0,0,3,0,2,"0,0|0,0",,0,"61541,61553",network,,0,,0,0,,
61544,10974,2,0,"61547,61549",500,-850,0,0,3,0,2,"0,0|0,0",,0,"61547,61549",network,,0,,0,0,,
61545,10974,3,0,"61559,61549",0,-700,0,0,3,0,2,"0,0|0,0",,0,"61549,61559",network,,0,,0,0,,
61546,10974,2,0,"61567,61558",0,0,4140700,0,3,0,2,"0,0|0,0",,0,"61558,61567",network,,0,,0,0,,
61547,10974,2,0,"61544,61560,61555",1000,-600,4140707,0,3,0,2,"0,0|0,0|0,0",,0,"61544,61555,61560",network,,0,,0,0,,
61548,10974,2,0,"61549,61559",-400,-700,0,0,3,0,2,"0,0|0,0",,0,"61549,61559",network,,0,,0,0,,
61549,10974,2,0,"61544,61551,61548,61545",0,-1100,4140703,0,3,0,2,"0,0|0,0|0,0|0,0",,0,"61544,61545,61548,61551",network,,0,,0,0,,
61550,10974,2,0,"61551,61542",-500,-1250,0,0,3,0,2,"0,0|0,0",,0,"61542,61551",network,,0,,0,0,,
61551,10974,3,0,"61552,61550,61549",0,-1500,0,0,1,0,2,"0,0|0,0|0,0",,0,"61549,61550,61552",network,,0,,0,0,,
61552,10974,2,0,"61560,61551",500,-1250,0,0,3,0,2,"0,0|0,0",,0,"61551,61560",network,,0,,0,0,,
61553,10974,2,0,"61543,61568,61576",-600,400,4140706,0,3,0,2,"0,0|0,0|0,0",,0,"61543,61568,61576",network,,0,,0,0,,
61554,10974,3,0,"61571,61562,61574",200,1400,0,0,3,0,2,"0,0|0,0|0,0",,0,"61562,61571,61574",network,,0,,0,0,,
61555,10974,2,0,"61547,61565",1000,-200,0,0,3,0,2,"0,0|0,0",,0,"61547,61565",network,,0,,0,0,,
61556,10974,2,0,"61565,61557",400,400,0,0,3,0,2,"0,0|0,0",,0,"61557,61565",network,,0,,0,0,,
61557,10974,2,0,"61556,61574,61569",400,800,4140704,0,3,0,2,"0,0|0,0|0,0",,0,"61556,61569,61574",network,,0,,0,0,,
61558,10974,2,0,"61546,61563",0,400,0,0,3,0,2,"0,0|0,0",,0,"61546,61563",network,,0,,0,0,,
61559,10974,2,0,"61545,61548,61572",-400,-300,4140704,0,3,0,2,"0,0|0,0|0,0",,0,"61545,61548,61572",network,,0,,0,0,,
61560,10974,2,0,"61547,61552",1000,-1000,0,0,3,0,2,"0,0|0,0",,0,"61547,61552",network,,0,,0,0,,
61561,10974,1,0,61578,-200,2600,0,0,1,0,2,"0,0",,0,61578,network,,0,,0,0,,
61562,10974,2,0,"61578,61554",200,1800,4140702,0,3,0,2,"0,0|0,0",,0,"61554,61578",network,,0,,0,0,,
61563,10974,2,0,"61571,61558",0,800,4140703,0,3,0,2,"0,0|0,0",,0,"61558,61571",network,,0,,0,0,,
61564,10974,2,0,"61573,61568,61576",-400,1000,0,0,3,0,2,"0,0|0,0|0,0",,0,"61568,61573,61576",network,,0,,0,0,,
61565,10974,2,0,"61555,61556,61569",800,0,4140705,0,3,0,2,"0,0|0,0|0,0",,0,"61555,61556,61569",network,,0,,0,0,,
61566,10974,2,0,"61573,61570",-200,1600,0,0,3,0,2,"0,0|0,0",,0,"61570,61573",network,,0,,0,0,,
61567,10974,2,0,61546,400,-400,0,0,100,0,2,"0,0",,0,61546,network,,0,,0,0,"61570||0,1,2:0",",1009,"
61568,10974,2,0,"61572,61553,61564",-400,600,4140702,0,3,0,2,"0,0|0,0|0,0",,0,"61553,61564,61572",network,,0,,0,0,,
61569,10974,2,0,"61575,61565,61557",800,400,4140706,0,3,0,2,"0,0|0,0|0,0",,0,"61557,61565,61575",network,,0,,0,0,,
61570,10974,2,0,61566,-200,2200,4140701,0,3,0,2,"0,0",,0,61566,network,,0,,0,0,0:61567,",,1010"
61571,10974,2,0,"61554,61563",0,1200,0,0,3,0,2,"0,0|0,0",,0,"61554,61563",network,,0,,0,0,,
61572,10974,2,0,"61568,61559",-400,100,0,0,3,0,2,"0,0|0,0",,0,"61559,61568",network,,0,,0,0,,
61573,10974,2,0,"61566,61577,61564",-400,1400,0,0,3,0,2,"0,0|0,0|0,0",,0,"61564,61566,61577",network,,6410402,,0,0,,
61574,10974,2,0,"61575,61554,61557",400,1200,0,0,3,0,2,"0,0|0,0|0,0",,0,"61554,61557,61575",network,,6410401,,0,0,,
61575,10974,2,0,"61574,61569",800,800,0,0,3,0,2,"0,0|0,0",,0,"61569,61574",network,,0,,0,0,,
61576,10974,2,0,"61577,61553,61564",-600,800,0,0,3,0,2,"0,0|0,0|0,0",,0,"61553,61564,61577",network,,0,,0,0,,
61577,10974,2,0,"61573,61576",-600,1200,4140707,0,3,0,2,"0,0|0,0",,0,"61573,61576",network,,0,,0,0,,
61578,10974,2,0,"61561,61562",200,2200,0,0,3,0,2,"0,0|0,0",,0,"61561,61562",network,,0,,0,0,,
61579,10970,2,0,"61430,61424,61430",-5400,475,0,0,99,0,2,"0,0|0,0",,0,"61424,61430,61430",BaseInside,,0,,0,0,,
61580,10970,2,0,"61421,61430,61581",-5400,-600,0,0,99,0,2,"0,0|0,0|0,0",,0,"61421,61430,61581",BaseInside,,0,,0,0,,
61581,10970,2,0,"61418,61580",-5400,-900,0,0,99,0,2,"0,0|0,0",,0,"61418,61580",BaseInside,,0,,0,0,,
61582,10975,2,0,"61588,61583",400,-3400,0,0,3,0,2,"400,-3160|640,-3160",,0,"61583,61588",bloodnet,,0,,0,0,,
61583,10975,2,0,"61627,61584,61589,61582",400,-2800,0,0,3,0,2,"400,-3040|400,-2560|640,-2560|160,-3040",,0,"61582,61584,61589,61627",bloodnet,,0,,0,0,"61627||0,1,2:0",",1009,"
61584,10975,2,0,"61628,61583,61585,61590",400,-2200,0,0,3,0,2,"400,-2440|400,-1960|640,-1960|160,-2440",,0,"61583,61585,61590,61628",bloodnet,,0,,0,0,0:61590,",,1010"
61585,10975,2,0,"61629,61586,61584,61591",400,-1600,0,0,3,0,2,"400,-1840|400,-1360|640,-1360|160,-1840",,0,"61584,61586,61591,61629",bloodnet,,0,,0,0,0:61586,",,1010"
61586,10975,2,0,"61630,61585,61591",400,-1000,0,0,3,0,2,"400,-1240|640,-1000|160,-1240",,0,"61585,61591,61630",bloodnet,,0,,0,0,"61585||0,1,2:0",",1009,"
61588,10975,2,0,"61582,61596,61595",1000,-2800,0,0,3,0,2,"760,-3040|1240,-2800|1240,-3040",,0,"61582,61595,61596",bloodnet,,0,,0,0,,
61589,10975,2,0,"61583,61595,61594",1000,-2200,0,0,3,0,2,"760,-2440|1240,-2200|1240,-2440",,0,"61583,61594,61595",bloodnet,,0,,0,0,,
61590,10975,2,0,"61584,61594,61593",1000,-1600,0,0,3,0,2,"760,-1840|1240,-1600|1240,-1840",,0,"61584,61593,61594",bloodnet,,0,,0,0,"61584||0,1,2:0",",1009,"
61591,10975,2,0,"61585,61593,61592,61586",1000,-1000,0,0,3,0,2,"760,-1240|760,-1000|1240,-1000|1240,-1240",,0,"61585,61586,61592,61593",bloodnet,,0,,0,0,0:61591,",,1010"
61592,10975,2,0,"61591,61600,61593",1600,-1000,0,0,3,0,2,"1360,-1000|1600,-1240|1840,-1240",,0,"61591,61593,61600",bloodnet,,0,,0,0,"61591||0,1,2:0",",1009,"
61593,10975,2,0,"61591,61594,61599,61590,61592",1600,-1600,0,0,3,0,2,"1360,-1600|1360,-1360|1600,-1360|1600,-1840|1840,-1840",,0,"61590,61591,61592,61594,61599",bloodnet,,0,,0,0,0:61599,",,1010"
61594,10975,2,0,"61590,61593,61595,61598,61589",1600,-2200,0,0,3,0,2,"1360,-2200|1360,-1960|1600,-1960|1600,-2440|1840,-2440",,0,"61589,61590,61593,61595,61598",bloodnet,,0,,0,0,0:61595,",,1010"
61595,10975,2,0,"61589,61594,61596,61597,61588",1600,-2800,0,0,3,0,2,"1360,-2800|1360,-2560|1600,-2560|1600,-3040|1840,-3040",,0,"61588,61589,61594,61596,61597",bloodnet,,0,,0,0,"61594||0,1,2:0",",1009,"
61596,10975,2,0,"61595,61588",1600,-3400,0,0,3,0,2,"1360,-3160|1600,-3160",,0,"61588,61595",bloodnet,,0,,0,0,,
61597,10975,2,0,"61595,61605,61606,61631",2200,-3400,0,4140801,3,0,2,"1960,-3160|2440,-3160|2440,-3400|2200,-3560",,0,"61595,61605,61606,61631",bloodnet,,0,,0,0,,
61598,10975,2,0,"61594,61604,61605",2200,-2800,0,0,3,0,2,"1960,-2560|2440,-2560|2440,-2800",,0,"61594,61604,61605",bloodnet,,0,,0,0,0:61605,",,1010"
61599,10975,2,0,"61593,61603,61604",2200,-2200,0,0,3,0,2,"1960,-1960|2440,-1960|2440,-2200",,0,"61593,61603,61604",bloodnet,,0,,0,0,"61593||0,1,2:0",",1009,"
61600,10975,2,0,"61592,61602,61603",2200,-1600,0,0,3,0,2,"1960,-1360|2440,-1360|2440,-1600",,0,"61592,61602,61603",bloodnet,,0,,0,0,,
61602,10975,2,0,"61600,61603,61611",2800,-1000,0,0,3,0,2,"2560,-1240|2800,-1240|3040,-1000",,0,"61600,61603,61611",bloodnet,,0,,0,0,"61603||0,1,2:0",",1009,"
61603,10975,2,0,"61599,61611,61602,61604,61600",2800,-1600,0,0,3,0,2,"2560,-1840|2560,-1600|2800,-1360|2800,-1840|3040,-1360",,0,"61599,61600,61602,61604,61611",bloodnet,,0,,0,0,0:61602,",,1010"
61604,10975,2,0,"61598,61610,61603,61605,61599",2800,-2200,0,0,3,0,2,"2560,-2440|2560,-2200|2800,-1960|2800,-2440|3040,-1960",,0,"61598,61599,61603,61605,61610",bloodnet,,0,,0,0,0:61610,",,1010"
61605,10975,2,0,"61597,61609,61604,61606,61598",2800,-2800,0,0,3,0,2,"2560,-3040|2560,-2800|2800,-2560|2800,-3040|3040,-2560",,0,"61597,61598,61604,61606,61609",bloodnet,,0,,0,0,"61598||0,1,2:0",",1009,"
61606,10975,2,0,"61608,61605,61597",2800,-3400,0,0,3,0,2,"2560,-3400|2800,-3160|3040,-3160",,0,"61597,61605,61608",bloodnet,,0,,0,0,,
61608,10975,2,0,"61606,61616,61615",3400,-2800,0,0,3,0,2,"3160,-3040|3640,-2800|3640,-3040",,0,"61606,61615,61616",bloodnet,,0,,0,0,,
61609,10975,2,0,"61605,61615,61614",3400,-2200,0,0,3,0,2,"3160,-2440|3640,-2200|3640,-2440",,0,"61605,61614,61615",bloodnet,,0,,0,0,,
61610,10975,2,0,"61604,61614,61613",3400,-1600,0,0,3,0,2,"3160,-1840|3640,-1600|3640,-1840",,0,"61604,61613,61614",bloodnet,,0,,0,0,"61604||0,1,2:0",",1009,"
61611,10975,2,0,"61603,61613,61612,61602",3400,-1000,0,0,3,0,2,"3160,-1000|3160,-1240|3640,-1000|3640,-1240",,0,"61602,61603,61612,61613",bloodnet,,0,,0,0,0:61612,",,1010"
61612,10975,2,0,"61613,61620,61611",4000,-1000,0,0,3,0,2,"3760,-1000|4000,-1240|4240,-1240",,0,"61611,61613,61620",bloodnet,,0,,0,0,"61611||0,1,2:0",",1009,"
61613,10975,2,0,"61611,61614,61612,61619,61610",4000,-1600,0,0,3,0,2,"3760,-1600|3760,-1360|4000,-1360|4000,-1840|4240,-1840",,0,"61610,61611,61612,61614,61619",bloodnet,,0,,0,0,0:61619,",,1010"
61614,10975,2,0,"61610,61613,61615,61618,61609",4000,-2200,0,0,3,0,2,"3760,-2200|3760,-1960|4000,-1960|4000,-2440|4240,-2440",,0,"61609,61610,61613,61615,61618",bloodnet,,0,,0,0,0:61615,",,1010"
61615,10975,2,0,"61609,61614,61616,61617,61608",4000,-2800,0,0,3,0,2,"3760,-2800|3760,-2560|4000,-2560|4000,-3040|4240,-3040",,0,"61608,61609,61614,61616,61617",bloodnet,,0,,0,0,"61614||0,1,2:0",",1009,"
61616,10975,2,0,"61608,61615,61617",4000,-3400,0,0,3,0,2,"3760,-3160|4000,-3160|4240,-3400",,0,"61608,61615,61617",bloodnet,,0,,0,0,,
61617,10975,2,0,"61615,61618,61616",4600,-3400,4140800,0,3,0,2,"4360,-3160|4360,-3400|4600,-3160",,0,"61615,61616,61618",bloodnet,,0,,0,0,,
61618,10975,2,0,"61614,61619,61617",4600,-2800,0,0,3,0,2,"4360,-2560|4600,-3040|4600,-2560",,0,"61614,61617,61619",bloodnet,,0,,0,0,,
61619,10975,2,0,"61613,61620,61618",4600,-2200,0,0,3,0,2,"4360,-1960|4600,-2440|4600,-1960",,0,"61613,61618,61620",bloodnet,,0,,0,0,"61613||0,1,2:0",",1009,"
61620,10975,2,0,"61612,61621,61619",4600,-1600,0,0,3,0,2,"4360,-1360|4600,-1840|4600,-1360",,0,"61612,61619,61621",bloodnet,,0,,0,0,,
61621,10975,2,0,61620,4600,-1000,0,0,3,0,2,"4600,-1240",,0,61620,bloodnet,,0,,0,0,,
61627,10975,1,0,"61583,61628",-200,-3400,0,0,1,0,2,"40,-3160|-200,-3160",,0,"61583,61628",bloodnet,,0,,0,0,0:61583,",,1010"
61628,10975,2,0,"61584,61627,61629",-200,-2800,0,0,3,0,2,"40,-2560|-200,-3040|-200,-2560",,0,"61584,61627,61629",bloodnet,,0,,0,0,0:61629,",,1010"
61629,10975,2,0,"61585,61628,61630",-200,-2200,0,0,3,0,2,"40,-1960|-200,-2440|-200,-1960",,0,"61585,61628,61630",bloodnet,,0,,0,0,"61628||0,1,2:0",",1009,"
61630,10975,2,0,"61586,61629",-200,-1600,0,0,3,0,2,"40,-1360|-200,-1840",,0,"61586,61629",bloodnet,,0,,0,0,,
61631,10975,2,0,,2200,-3800,4140801,0,3,0,2,,,0,61597,bloodnet,,0,,0,0,,
61632,10975,3,0,61633,400,-400,0,0,1,0,2,"640,-400","99,1",0,61633,bloodnet,,0,,0,0,,
61633,10975,3,0,"61632,61634",1000,-400,0,0,1,0,2,"760,-400|1240,-400","99,1",0,"61632,61634",bloodnet,,0,,0,0,,
61634,10975,3,0,"61633,61638",1600,-400,0,0,1,0,2,"1360,-400|1840,-400","99,1",0,"61633,61638",bloodnet,,0,,0,0,,
61635,10975,3,0,"61638,61636",2800,-400,0,0,1,0,2,"3040,-400|2560,-400","99,1",0,"61636,61638",bloodnet,,0,,0,0,,
61636,10975,3,0,"61635,61637",3400,-400,0,0,1,0,2,"3160,-400|3640,-400","99,1",0,"61635,61637",bloodnet,,0,,0,0,,
61637,10975,3,0,61636,4000,-400,0,0,1,0,2,"3760,-400","99,1",0,61636,bloodnet,,0,,0,0,,
61638,10975,3,0,"61634,61635",2200,-400,0,0,1,0,2,"1960,-400|2440,-400","99,1",0,"61634,61635",bloodnet,,0,,0,0,,
