id,duplicate_type,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config
10502,0,0,-38,19,-1,0,0,曾经的庭院ⅠEX,25000,50,1,4,0,91733,0,2,0,4,1,360000000,0,,,0,10,259,2,OPS48_Y,"7000,7000|5700,3500|650,1500",0,0,,"0,500",#000000FF,0,296,0,0,0,,,,0,,0,0,0,,,"0,0,1049200:1",,12,,1049100:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;100052,60,GunslingerGirl_MissionPanelTip",0,0,1,,,0,0,381800,,,25000;99,,1,,,,,,,,
10503,0,0,-38,20,-1,0,0,Hai capito EXⅡ,25000,50,3,1,0,0,0,4,0,7,1,360000000,0,,,0,10,234,4,OPS5_Y,"12000,12000|7000,4600|-2600,-1000",0,0,,"0,500",#000000FF,0,298,0,0,0,,,,0,,0,0,0,,,"0,0,1049500:1",,12,,1050900:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;100052,60,GunslingerGirl_MissionPanelTip",0,0,2,,,0,0,382000,,,25000;99,,-1,,,,,,,,
10504,0,0,-40,1,-1,0,0,孤岛假日,4000,50,3,4,0,0,0,0,0,2,6400100,360000000,0,,,0,99,225,2,OPS28_Y,"16000,16000|4000,5500|5000,3200",0,0,,"0,500",#000000FF,0,565,0,0,0,,,,0,,0,0,0,,,"0,0,1050400:1",,13,,,,0,"1:1,2:5,3:3",0,0,0,0,0,0,0,0,,,0,0,6400101,,,4000;30,,2,,,,,,,,
10505,0,0,-40,2,-1,0,0,时来运转,6500,50,1,4,0,61037,0,8,0,4,6400200,360000000,0,,,0,99,119,2,OPS28_Y,"12000,12000|4500,3200|2800,-1800",0,0,,"0,500",#000000FF,0,566,0,0,0,,,,0,,0,0,0,,,"0,0,1050500:1",,13,,1050400:1,,0,"1:1,2:5,3:3",0,0,0,0,0,0,0,0,,,0,0,6400201,,,6500;45,,2,,,,,,,,
10506,0,0,-40,3,-1,0,0,秘域险境,9000,50,1,4,0,60956,0,3,0,5,6400300,360000000,0,,,0,99,59,1,OPS28_Y,"32000,32000|5000,4000|500,-2600",0,0,,"0,500",#000000FF,0,567,0,0,0,,,,0,,0,0,0,,,"0,0,1050600:1",,13,,1050500:1,,0,"1:1,2:5,3:3",0,0,0,0,0,0,0,0,,,0,0,6400301,,,9000;60,,1,,,,,,,,
10507,0,0,-40,4,-1,0,0,夏日余光,13000,50,7,4,0,0,0,99,0,4,6400400,360000000,0,,,0,99,251,0,OPS28_Y,"40000,40000|5000,4800|-1000,-1000",0,0,,"0,500",#000000FF,0,567,0,0,0,"2,2",,,0,,0,0,0,,,,,13,,1050600:1,,0,"1:1,2:5,3:3",0,0,0,0,0,0,0,0,,,0,0,6400401,,,13000;75,,4,,,,,,,,
10508,0,0,-39,1,-1,2,1,马蜂窝+,35000,60,5,4,0,0,0,0,0,10,390120,360000000,0,0,0,0,10,,10,Chapter10_Y,"12000,11500|7000,8500|-100,-1500",0,SnowFallDeploy,,"300,500",#000000FF,,0,0,0,0,,,0,0,0,0,0,0,ArmyLOGO,2;7-1;10000,0,,3,,,,1,"1:1,2:2,3:3",0,0,0,0,0,1,0,-1,,,0,0,,,,35000;99,,-1,,,,,,,,
10509,0,0,-38,21,-1,0,0,Hai capito EXⅠ,25000,50,2,4,0,0,0,0,0,5,1,360000000,0,,,0,10,,4,OPS5_Y,"5000,5000|4200,2400|600,-100",0,0,,"0,500",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1050900:1",,12,,1049300:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,0,,,,25000;99,,-1,,,,,,,,
10510,0,0,-41,2,-1,0,0,离席之时①,3000,50,3,4,0,0,,0,0,5,1,360000000,0,,,0,0,"291,298",0,Chapter5_Y,"20000,20000|5000,3800|1500,0",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,"0,0,1051000:1|1051002:1|1051003:1",,14,,1052800:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,64101011,,,3000;20,,0,,,,,"1051000:1,1051001:1,1051002:1,1051003:1,1051004:1",,,
10511,0,0,-41,3,-1,0,0,枯草热②,6000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"317,299,300",0,Chapter5_Y,"16000,16000|4800,3800|-2500,-1000",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,"0,0,1051100:1",,14,,1053000:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,64102011,,,6000;50,,0,,,,,"1051100:1,1051101:1,1051102:1,1051103:1,1051104:1,1051105:1,1051106:1,1051107:1,1051108:1",,,
10512,0,0,-41,4,-1,0,0,幽灵姐妹①,9000,40,3,3,0,0,,0,0,9,1,360000000,0,,,0,0,"316,301,308","0,1",OPS51_Y,"10000,10000|8000,5600|200,-1800",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,"0,0,1051200:1",,14,,1053600:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,2,,,0,0,1051210,,,9000;75,,0,,,,,"1051200:1,1051201:1,1051202:1,1051203:1,1051204:1,1051205:1,1051206:1,1051207:1,1051208:1",,,
10513,0,0,-41,5,-1,0,0,食蛇行动①,10000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"291,298,299",0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,"0,0,1051300:1",,14,,1054000:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,64104011,,,10000;80,,0,,,,,"1051300:1,1051301:1,1051302:1,1051303:1,1051304:1,1051305:1,1051306:1,1051307:1,1051308:1",,,
10514,0,0,-41,6,-1,0,0,断惑无间①,15000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"300,301,308",-1,OPS55_Y,"15000,15000|14000,9000|0,-1000",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,"0,0,1051400:1",,14,,1054600:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,-1,,,0,0,1051410,,,15000;99,,-1,,,,,"1051400:1,1051401:1,1051402:1",,,
10515,0,0,-41,7,-1,0,0,离席之时//nEX|区域A|区域B,15000,50,2,3,0,0,,0,0,10,1,360000000,0,,,0,9,"291,298",0,Chapter5_Y;Chapter5_Y,"12000,12000|3400,2400|1700,1000;12000,12000|3400,3400|2000,-850",0,0;0,,"0,500;0,500",#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1052800:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,15000;99,,0,,,,,"1051000:1,1051001:1,1051002:1,1051003:1,1051004:1",,,
10516,0,0,-41,8,-1,0,0,枯草热//nEX|区域A|区域B|区域C|区域D|区域E|区域F|区域G|区域H|区域I|区域J|区域K|区域L,18000,50,3,2,0,0,,0,0,10,1,360000000,0,,,0,9,"317,299,300",0,OPS53_Y;OPS52_Y;OPS50_Y;OPS53_Y;OPS50_Y;OPS50_Y;OPS50_Y;OPS53_Y;Chapter5_Y;OPS50_Y;OPS50_Y;BloodNetwork_Y,"7000,6000|5000,3450|200,0;9000,8000|5000,3050|9700,8200;15000,15000|5000,2800|-2900,-450;7000,6000|4000,3450|1500,0;9000,9000|4200,3100|-2000,1550;10000,10000|3550,2000|-1800,1500;10000,10000|3550,2000|-1900,1500;7000,6000|5000,2800|-900,400;14000,12000|5000,3250|-3600,-3900;15000,15000|5000,2800|-2900,0;12000,12000|5000,2800|-2500,1600;11000,11000|3300,5400|3800,-1400",0,0;0;0;0;0;0;0;0;0;0;0;0,,"0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500",#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1053000:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,18000;99,,0,,,,,"1051100:1,1051101:1,1051102:1,1051103:1,1051104:1,1051105:1,1051106:1,1051107:1,1051108:1",,,
10517,0,0,-41,9,-1,0,0,幽灵姐妹//nEX|区域A|区域B|区域C|区域D|区域E|区域F,21000,50,3,2,0,0,,0,0,10,1,360000000,0,,,0,9,"316,301,308",0,OPS51_Y;OPS51_Y;OPS51_Y;OPS51_Y;OPS51_Y;BloodNetwork_Y,"8000,8000|4000,2500|2000,-800;12000,12000|5300,4000|4400,-1100;12000,12000|6400,3600|-300,-4250;12000,12000|5300,2950|-700,-3950;9000,9000|9000,9000|1000,0;16000,16000|7000,4000|-2500,-2600",0,0;0;0;0;0;0,,"0,500;0,500;0,500;0,500;0,500;0,500",#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1053600:1,,1,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,21000;99,,0,,,,,"1051200:1,1051201:1,1051202:1,1051203:1,1051204:1,1051205:1,1051206:1,1051207:1,1051208:1",,,
10518,0,0,-41,10,-1,0,0,食蛇行动//nEX|区域A|区域B|区域C|区域D|区域E|区域F|区域G|区域H|区域I,21000,50,3,2,0,0,,0,0,10,1,360000000,0,,,0,9,"291,298,299",0,OPS50_Y;OPS5_Y;OPS50_Y;BloodNetwork_Y;OPS50_Y;OPS5_Y;OPS5_Y;OPS50_Y;OPS50_Y,"12000,12000|4500,3000|4000,3800;15000,15000|4500,3000|-500,3700;12000,12000|4000,4000|4000,1300;16000,16000|4500,3500|-3500,-1550;18000,18000|5000,3400|5000,-1100;18000,18000|5300,4000|3000,-1000;12000,12000|5000,3400|1700,-1700;18000,18000|6000,9000|5500,0;18000,18000|4450,2500|5330,500",0,0;0;0;0;0;0;0;0;0,,"0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500;0,500",#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1054000:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,21000;99,,0,,,,,"1051300:1,1051301:1,1051302:1,1051303:1,1051304:1,1051305:1,1051306:1,1051307:1,1051308:1",,,
10519,0,0,-41,11,-1,0,0,【标记】弃用//nEX,21000,50,3,2,0,0,,0,0,10,1,360000000,0,,,0,9,"300,301,308",0,OPS51_Y;OPS51_Y;OPS51_Y;OPS51_Y;OPS51_Y;BloodNetwork_Y,"8000,8000|4000,2500|2000,-800;12000,12000|5300,4000|4400,-1100;12000,12000|6400,3600|-300,-4250;12000,12000|5300,2950|-700,-3950;9000,9000|9000,9000|1000,0;16000,16000|7000,4000|-2500,-2600",0,0;0;0;0;0;0,,"0,500;0,500;0,500;0,500;0,500;0,500",#000000FF;#000000FF;#000000FF;#000000FF;#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1054600:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,21000;99,,0,,,,,,,,
10520,0,0,-41,12,-1,2,1,秘密涡点,35000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,6,,0,OPS54_Y;OPS54_Y;OPS54_Y,"5000,5000|6000,6000|0,0;5000,5000|6000,6000|0,0;5000,5000|6000,6000|0,0",0,0;0;0,,"0,500;0,500;0,500",#000000FF;#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,3;9999-1;10000,,,14,,1052800:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,35000;99,,0,,,"1|10,2000,1500,1000,200,10000,5000,10000,4000,5000,2000,10000,1:10000;2:500;3:2000;5:10000;6:10000;7:2500,15000,0,0",,,,,
10521,0,0,-41,13,-1,1,0,血潮逐浪,35000,50,6,4,0,0,,0,0,10,1,360000000,0,,,0,4,,"0,5",OPS51_Y,"15000,15000|6000,4000|-1100,-1750",0,0,,"0,500",#000000FF,0,0,1,0,0,,,"92563,92564",0,,0,,,,,,,14,,1052800:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,64102111,,,35000;99,,-1,,,"1|10,2000,1500,1000,200,10000,5000,10000,4000,5000,2000,10000,1:10000;2:500;3:2000;5:10000;6:10000;7:2500,15000,0,0",,,,,
10522,0,0,-41,14,-1,1,0,谍境陷落,35000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,4,,0,BloodNetwork_Y;OPS55_Y,"12000,12000|6000,4400|-2500,-1150;6000,6000|6000,3600|0,-300",0,0;0,,"0,500;0,500",#000000FF;#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1052800:1,,1,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,35000;99,,-1,,,"1|10,2000,1500,1000,200,10000,5000,10000,4000,5000,2000,10000,1:10000;2:500;3:2000;5:10000;6:10000;7:2500,15000,0,0",,,,,
10523,0,0,-41,15,-1,0,0,离席之时//n∞,3000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"291,298",0,Chapter5_Y,"16000,16000|5800,4800|-2000,-800",0,0,,"0,500",#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1051001:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,3000;20,,0,,,,,,,,
10524,0,0,-41,16,-1,0,0,枯草热//n∞,6000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"317,299,300",0,OPS5_Y,"16000,16000|4000,4000|0,0",0,0,,"0,500",#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1051107:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,,,,6000;50,,0,,,,,,,,
10525,0,0,-41,110,-1,0,0,幽灵姐妹//n∞,9000,40,3,3,0,0,,0,0,10,1,360000000,0,,,0,0,"316,301,308","1,1",OPS51_Y,"10000,10000|4000,2500|-2000,-1200",0,0,,"0,500",#000000FF,,0,1,0,0,,,,0,,0,,,,,,,14,,1051203:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,1|3,,,9000;75,,0,,,,,,,,
10526,0,0,-41,17,-1,0,0,食蛇行动//n∞,10000,50,3,4,0,0,,0,0,10,1,360000000,0,,,0,0,"291,298,299",0,OPS5_Y,"10000,10000|4000,4000|0,0",0,0,,"0,500",#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1051303:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,64103111,,,10000;99,,0,,,,,,,,
10527,0,0,-41,18,-1,0,0,断惑无间//n∞,15000,50,3,3,0,0,,0,0,10,1,360000000,0,,,0,0,"300,301,308",0,OPS55_Y,"10000,10000|4000,2500|-1350,-500",0,0,,"0,500",#000000FF,0,0,1,0,0,,,,0,,0,,,,,,,14,,1051402:1,,0,"1:1,2:2,3:3",0,0,0,0,"0;9005,60,Activity_2020S_Tip",0,0,0,,,0,0,1,,,15000;99,,0,,,,,,,,
10528,0,0,-41,1,-1,0,9,离席之时 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1052800:1",,14,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10529,0,0,-41,19,-1,0,9,离席之时 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1052900:1",,14,,1051000:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10530,0,0,-41,20,-1,0,9,枯草热 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053000:1",,14,,1051001:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10531,0,0,-41,21,-1,0,9,枯草热 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053100:1",,14,,1051103:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10532,0,0,-41,22,-1,0,9,枯草热 III,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053200:1",,14,,1051100:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10533,0,0,-41,23,-1,0,9,枯草热 IV,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053300:1",,14,,1051101:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10534,0,0,-41,24,-1,0,9,枯草热 V,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053400:1",,14,,1051102:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10535,0,0,-41,25,-1,0,9,枯草热 VI,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053500:1",,14,,1051107:1;1053100:1;1053200:1;1053300:1;1053400:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10536,0,0,-41,26,-1,0,9,幽灵姐妹 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053600:1",,14,,1051107:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10537,0,0,-41,27,-1,0,9,幽灵姐妹 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053700:1",,14,,1051200:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10538,0,0,-41,28,-1,0,9,幽灵姐妹 III,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053800:1",,14,,1051201:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10539,0,0,-41,29,-1,0,9,幽灵姐妹 IV,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1053900:1",,14,,1051202:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10540,0,0,-41,30,-1,0,9,食蛇行动 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054000:1",,14,,1051203:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10541,0,0,-41,31,-1,0,9,食蛇行动 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054100:1",,14,,1051300:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10542,0,0,-41,32,-1,0,9,食蛇行动 III,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054200:1",,14,,1051301:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10543,0,0,-41,33,-1,0,9,食蛇行动 IV,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054300:1",,14,,1051302:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10544,0,0,-41,34,-1,0,9,食蛇行动 V,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054400:1",,14,,1051303:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10545,0,0,-41,35,-1,0,0,疾跃天台,1000,50,3,1,0,0,,0,0,0,1,360000000,0,,,0,1,,-1,OPS55_Y,"10000,10000|3000,1800|-1500,-1100",0,0,,"100000,100000",#000000FF,0,0,1,0,0,,,,0,,0,,,,,"0,0,1054500:1",,14,,1054800:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,0,1,,,1000;10,,-1,,,,,,,,
10546,0,0,-41,36,-1,0,9,断惑无间 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054600:1",,14,,1051303:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10547,0,0,-41,37,-1,0,9,断惑无间 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054700:1",,14,,1051400:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10548,0,0,-41,38,-1,0,9,断惑无间 III,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054800:1",,14,,1051401:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10549,0,0,-41,39,-1,0,9,断惑无间 IV,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1054900:1",,14,,1051402:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10550,0,0,-41,40,-1,0,9,前行预兆,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,,,14,,1057100:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10551,0,0,-41,41,-1,0,9,帷幕将升 I,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1055100:1",,14,,1051000:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10552,0,0,-41,42,-1,0,9,帷幕将升 II,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1055200:1",,14,,1051001:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
10553,0,0,-41,43,-1,0,9,花粉症·始,1000,50,3,4,0,0,,0,0,0,1,360000000,0,,,0,0,,0,OPS50_Y,"20000,20000|5000,3000|6000,5400",0,0,,"100000,100000",#000000FF,0,0,0,0,0,,,,0,,0,,,,,"0,0,1055300:1",,14,,1051107:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,0,,,0,0,,,,1000;10,,0,,,,,,,,
