id,type,target,parameter,buff_id,is_buff_type
50103289,2,1,50,0,0
50103290,6,1,1,3556,0
50103291,7,1,1,3557,0
50103292,7,2,1,163,0
50103293,6,1,3,3559,0
50103294,7,1,3,3559,0
50103295,6,1,1,3560,0
50103296,7,1,1,3560,0
50103297,7,1,1,3563,0
50103298,6,1,1,3603,0
50103299,20,1,1,0,0
50103300,20,1,2,0,0
50103301,7,1,1,3605,0
50103302,6,1,1,3605,0
50103303,6,1,4,3610,0
50103304,6,1,2,3610,0
50103305,6,1,5,3610,0
50103306,7,1,4,3610,0
50104001,7,1,1,3415,0
50104002,7,1,1,3416,0
50104003,6,1,1,3423,0
50109201,6,1,1,1313,0
50110601,7,1,1,1325,0
50110801,6,1,1,1319,0
50110802,6,1,1,1320,0
50110803,6,1,1,1318,0
50110804,7,1,1,1326,0
50111801,7,1,1,1328,0
50113234,6,1,1,3576,0
50113235,7,1,1,3576,0
50113236,6,1,18,3575,0
50113237,6,1,1,3578,0
50113238,7,1,1,3575,0
50113239,7,1,1,3612,0
50113240,6,1,1,3618,0
50113241,7,1,1,3621,0
50113242,6,1,1,3621,0
50113243,7,1,1,3624,0
50113244,7,1,1,3625,0
50113245,7,1,1,3626,0
50113246,6,1,1,3626,0
50113247,6,2,1,221,0
50113248,7,2,1,221,0
50113249,2,1,75,0,0
50113250,2,1,50,0,0
50113251,2,1,25,0,0
50113252,6,1,1,3631,0
50113253,7,1,1,3631,0
50113254,6,1,1,3630,0
50113255,18,1,3345,0,0
50113256,18,1,3346,0,0
50113257,6,1,1,3716,0
50113258,7,1,1,3716,0
50113259,7,1,1,3717,0
50113260,7,1,1,371601,0
50113261,7,1,1,371602,0
50113262,7,1,1,371603,0
50113263,7,1,1,371604,0
50113264,7,1,1,371605,0
50113265,6,1,1,371606,0
50113266,7,1,1,371606,0
50113267,18,1,3352,0,0
50113268,7,1,1,370001,0
50113269,6,1,1,360702,0
50113270,7,1,1,360702,0
50113271,7,1,1,362201,0
50113272,7,1,1,362301,0
50113273,7,1,1,372101,0
50113274,7,1,1,372201,0
50113275,6,1,1,3724,0
50113276,7,1,1,3724,0
50113277,6,1,1,3725,0
50113278,7,1,1,3725,0
50113279,7,1,1,3726,0
50113280,6,1,1,3726,0
50113281,6,1,1,3727,0
50113282,7,1,1,3727,0
50113283,6,1,1,372501,0
50113284,7,1,1,3731,0
50113285,6,1,1,362102,0
50113286,7,1,1,362102,0
50113287,7,1,1,3733,0
50113288,18,1,3391,0,0
50113289,18,1,3445,0,0
50113290,18,1,3446,0,0
50113291,18,1,3447,0,0
50113292,18,1,3448,0,0
50113293,18,1,3449,0,0
50113294,18,1,3450,0,0
50113295,7,1,1,3755,0
50113296,6,1,10,3758,0
50113297,6,1,6,3758,0
50113298,6,1,9,3758,0
50113299,6,1,8,3758,0
50113300,6,1,7,3758,0
50113301,6,1,6,3758,0
50113302,6,1,1,3756,0
50113303,6,2,1,3766,0
50113304,6,1,1,3771,0
50113305,7,1,2,377501,0
50113306,7,1,2,377502,0
50113307,6,1,1,3779,0
50113308,6,1,2,377501,0
50113309,6,1,2,377502,0
50113310,6,1,3,3780,0
50113311,6,1,1,3783,0
50113312,18,1,3530,0,0
50113313,18,1,3531,0,0
50113314,18,1,3532,0,0
50113315,18,1,3533,0,0
50113316,6,1,1,3785,0
50113317,7,1,1,3785,0
50113318,6,1,1,3786,0
50113319,7,1,1,3786,0
50113320,6,1,1,3790,0
50113321,7,1,1,3790,0
50113322,7,1,1,3794,0
50113323,6,1,1,379501,0
50113324,6,1,1,3800,0
50113325,7,1,1,3800,0
50113326,6,1,1,3801,0
50113327,7,1,1,3801,0
50113328,6,1,1,3802,0
50113329,7,1,1,3802,0
50113330,7,1,1,3805,0
50113331,6,1,1,3807,0
50113332,7,1,1,3808,0
50113333,6,1,2,3797,0
50113334,7,1,5,379701,0
50113335,6,1,1,3798,0
50113336,6,1,1,377602,0
50113337,6,1,1,377702,0
50113338,6,1,1,377901,0
50113339,18,1,3548,0,0
50113340,7,1,1,3790,0
50113341,18,1,355001,0,0
50113342,18,1,355002,0,0
50113343,18,1,355003,0,0
50113344,18,1,355004,0,0
50113345,18,1,355005,0,0
50113346,18,1,355006,0,0
50113347,18,1,355007,0,0
50113348,18,1,355008,0,0
50113349,18,1,355009,0,0
50113350,18,1,355010,0,0
50113351,18,1,355011,0,0
50113352,18,1,355012,0,0
50113353,7,1,1,377605,0
50113354,18,1,355013,0,0
50113355,18,1,355014,0,0
50113356,7,1,1,377705,0
50113357,6,1,1,3811,0
50113358,6,1,1,381101,0
50113359,6,1,1,3813,0
50113360,7,1,1,3813,0
50113361,6,1,1,3816,0
50113362,7,1,1,3817,0
50113363,7,1,1,382201,0
50113364,7,1,1,3820,0
50113365,6,1,1,3822,0
50113366,7,1,6,3821,0
50113367,6,1,6,3821,0
50113368,7,1,1,3822,0
50113369,6,1,1,381601,0
50113370,7,1,1,381601,0
50113372,6,1,1,382501,0
50113373,7,1,1,382502,0
50113374,13,1,20,0,0
50113375,6,1,1,383601,0
50113379,6,1,1,382503,0
50113380,6,1,1,3841,0
50113381,18,1,356701,0,0
50113384,6,1,4,3403,0
50113385,7,1,1,3845,0
50113386,7,1,10,3846,0
50113387,6,1,1,3848,0
50113388,6,1,1,384801,0
50113389,6,1,1,384802,0
50113390,7,1,1,3851,0
50113391,6,1,1,3852,0
50113392,6,1,1,3853,0
50113393,7,1,1,385401,0
50113394,18,1,3575,0,0
50113395,18,1,3576,0,0
50113396,6,1,1,3860,0
50113397,6,1,1,3861,0
50113398,6,1,1,3862,0
50113399,6,1,1,3863,0
50113400,18,1,3579,0,0
50113401,6,1,1,3864,0
50113402,7,1,1,3864,0
50113403,6,1,1,386401,0
50113404,7,1,1,386401,0
50113405,18,1,3615,0,0
50113406,7,1,1,3867,0
50113407,6,1,1,386602,0
50113408,7,1,3,3854,0
50113409,6,1,3,3854,0
50113410,6,1,1,3874,0
50113411,7,1,1,3876,0
50113412,6,1,1,3875,0
50113413,7,1,1,3877,0
50113414,7,1,1,83,0
50113415,7,1,1,3874,0
50113416,6,1,5,3300,0
50113417,6,1,5,3401,0
50113418,7,1,1,3886,0
50113419,6,1,1,3886,0
50113420,7,1,1,3884,0
50113421,6,1,1,3884,0
50113423,7,1,1,3896,0
50113424,6,1,1,3897,0
50113425,6,1,1,3898,0
50113426,7,1,1,3901,0
50113427,6,1,2,390101,0
50113428,6,1,1,390101,0
50113429,18,1,3682,0,0
50113430,6,1,1,389301,0
50113431,7,1,1,389301,0
50113432,7,1,1,389302,0
50113433,7,1,1,389303,0
50113434,7,1,1,3899,0
50113440,6,1,1,3910,0
50113441,6,1,1,3912,0
50113442,6,1,1,3911,0
50113443,7,1,1,3911,0
50113444,6,1,1,3915,0
50113445,7,1,1,3916,0
50113446,6,1,1,3921,0
50113447,7,1,1,3925,0
50113448,7,1,1,3926,0
50113449,7,1,1,3927,0
50113450,7,1,1,392801,0
50113451,7,1,1,392803,0
50113452,6,1,1,3933,0
50113453,7,1,1,3933,0
50113454,6,1,1,3934,0
50113455,7,1,1,3934,0
50113456,7,1,1,3939,0
50113457,18,1,3710,0,0
50113458,7,1,1,3938,0
50113459,6,1,1,3940,0
50113460,6,1,1,3941,0
50113465,6,1,1,3943,0
50113466,6,1,3,3944,0
50113467,6,1,2,3944,0
50113468,7,1,3,3944,0
50113469,6,1,1,3944,0
50113470,7,1,2,3944,0
50113471,7,1,1,3944,0
50113472,7,1,1,3945,0
50113473,6,1,1,3952,0
50113474,6,1,1,3955,0
50113475,6,1,1,3972,0
50113476,7,1,1,3972,0
50113477,6,1,1,3971,0
50113478,7,1,1,3971,0
50113479,6,1,1,3984,0
50113480,7,1,1,3984,0
50113481,7,1,1,3985,0
50113482,18,1,3719,0,0
50113483,18,1,3723,0,0
50113484,6,1,1,3976,0
50113485,7,1,1,3976,0
50113486,6,1,1,3977,0
50113487,7,1,1,3978,0
50113488,6,1,1,397701,0
50113489,7,1,1,3979,0
50113490,18,1,3745,0,0
50113491,6,1,1,3979,0
50113492,18,1,3746,0,0
50113493,6,1,1,3988,0
50113494,7,1,1,3988,0
50113495,6,1,1,3986,0
50113496,7,1,1,3986,0
50113497,6,1,1,3989,0
50113498,7,1,1,3989,0
50113499,6,1,1,3993,0
50113500,6,1,1,3951,0
50113501,6,1,1,395101,0
50113502,6,1,1,395102,0
50113503,7,1,1,3994,0
50113504,6,1,1,3997,0
50113505,7,1,1,3997,0
50113506,7,1,1,399501,0
50113507,6,1,1,399502,0
50113508,7,1,1,399502,0
50113509,7,1,1,399503,0
50113510,6,1,1,710201,0
50113511,6,1,1,710302,0
50113512,7,1,1,710302,0
50113513,6,1,2,710303,0
50113514,7,1,2,710303,0
50113515,7,1,1,7106,0
50113516,6,1,1,710804,0
50113517,7,1,1,7108,0
50113518,6,1,1,7110,0
50113519,7,1,1,7110,0
50113520,6,1,1,7107,0
50113521,7,1,1,7107,0
50113522,7,1,1,710804,0
50113523,6,1,1,7106,0
50113524,7,1,1,7112,0
50113525,6,1,1,7114,0
50113526,7,1,1,711002,0
50113527,7,1,1,711003,0
50113536,7,1,1,7125,0
50113537,6,1,1,712501,0
50113538,6,1,1,712502,0
50113539,6,1,1,712503,0
50113540,7,1,1,712504,0
50113541,7,1,2,712504,0
50113542,6,1,1,712504,0
50113543,6,1,2,712504,0
50113544,7,1,1,712505,0
50113545,7,1,1,7123,0
50113546,6,1,1,712506,0
50113547,7,1,1,712507,0
50113600,7,1,1,7137,0
50113601,7,1,1,7138,0
50113602,7,1,1,713901,0
50113603,6,1,8,7143,0
50113604,7,1,8,7143,0
50113605,6,1,1,7139,0
50113606,7,1,1,7142,0
50113607,6,1,1,7140,0
50113608,7,1,1,714201,0
50113609,6,1,1,7141,0
50113610,7,1,1,714202,0
50113611,7,1,1,7146,0
50113612,6,1,4,7147,0
50113613,7,1,4,7147,0
50113614,6,1,1,712508,0
50113615,7,1,1,712506,0
50113616,6,1,2,712509,0
50113617,7,1,2,712509,0
50113618,18,1,3805,0,0
50113619,6,1,1,712510,0
50113620,6,1,1,712511,0
50113621,6,1,1,712512,0
50113622,6,1,1,712513,0
50113623,6,1,1,712514,0
50113624,6,1,2,3951,0
50113625,6,1,3,3951,0
50113626,6,1,2,395101,0
50113627,6,1,3,395101,0
50113628,7,1,1,395103,0
50113629,7,1,1,395104,0
50113630,7,1,1,7150,0
50113631,6,1,1,715301,0
50113632,6,1,1,715302,0
50113633,7,1,1,7152,0
50113634,6,1,1,7153,0
50113635,7,1,1,7153,0
50113636,7,1,1,7156,0
50113637,6,1,1,7156,0
50113638,6,1,1,715601,0
50113639,7,1,1,715601,0
50113640,6,1,1,7155,0
50113641,7,1,1,714301,0
50113642,6,1,1,500005,0
50113643,6,1,1,500006,0
50113644,6,1,1,7158,0
50113645,6,1,1,715801,0
50113646,6,1,1,715901,0
50113647,7,1,1,715902,0
50113648,7,1,1,7158,0
50113649,6,1,1,3958,0
50113650,6,1,1,395801,0
50113651,6,1,1,1201,0
50113652,6,1,1,7161,0
50113653,7,1,1,7161,0
50113654,6,1,1,7162,0
50113655,6,1,4,712,0
50113656,7,1,4,712,0
50113657,7,1,1,7167,0
50113658,6,1,1,7168,0
50113659,6,1,1,7171,0
50113660,7,1,1,7176,0
50113661,6,1,1,717603,0
50113662,6,1,1,717605,0
50113663,6,1,1,7176,0
50113664,6,1,1,716301,0
50113665,6,1,1,716302,0
50113666,18,1,383601,0,0
50113667,7,1,1,3994,0
50113668,7,1,1,7179,0
50113669,6,1,1,718301,0
50113670,18,1,3855,0,0
50113671,7,1,1,718503,0
50113672,6,1,1,718601,0
50113673,7,1,1,7187,0
50113674,6,1,1,7187,0
50113675,18,1,3932,0,0
50113676,18,1,393201,0,0
50113677,6,1,1,718701,0
50113678,7,1,1,7188,0
50113679,6,1,1,7188,0
50113680,7,1,1,719002,0
50113681,7,1,1,719003,0
50113682,6,1,1,719003,0
50113683,6,1,9,7190,0
50113684,6,1,8,7190,0
50113685,6,1,7,7190,0
50113686,6,1,6,7190,0
50113687,6,1,5,7190,0
50113688,6,1,4,7190,0
50113689,6,1,3,7190,0
50113690,6,1,2,7190,0
50113691,6,1,1,7190,0
50113692,7,1,1,7190,0
50113693,7,1,1,719007,0
50113694,6,1,1,7191,0
50113695,7,1,1,7191,0
50113696,6,1,1,719106,0
50113697,6,1,1,719104,0
50113698,7,1,1,719201,0
50113699,6,1,1,719204,0
50113700,7,1,1,719501,0
50113701,6,1,1,7195,0
50113702,6,1,1,7196,0
50113703,6,1,1,7197,0
50113704,6,1,1,719902,0
50113705,6,1,1,7198,0
50113706,7,1,1,7198,0
50113707,6,1,1,7401,0
50113708,6,1,1,740101,0
50113709,6,1,1,7401,0
50113710,6,1,3,7401,0
50113711,6,1,5,7401,0
50113712,7,1,7,7401,0
50113713,7,1,6,7401,0
50113714,7,1,1,7406,0
50113715,6,1,1,740604,0
50113716,6,1,1,7190,0
50113717,6,1,1,740802,0
50113718,6,1,1,740803,0
50113719,7,1,1,740804,0
50113720,7,1,1,740805,0
50113721,6,1,1,740807,0
50113722,7,1,1,740806,0
50113723,6,1,1,740808,0
50113724,6,1,1,740809,0
50113725,6,1,1,740806,0
50113726,7,1,1,740812,0
50113727,7,1,1,740901,0
50113728,7,1,1,740902,0
50113729,7,1,1,740906,0
50113730,7,1,1,740907,0
50113731,6,1,1,740906,0
50113732,6,1,1,740907,0
50113733,6,1,1,719007,0
50113734,6,1,1,719009,0
50113735,6,1,1,7411,0
50113736,6,1,1,741101,0
50113737,7,1,1,741101,0
50113738,6,1,1,741206,0
50113739,6,1,1,741205,0
50113740,6,1,1,741204,0
50113741,6,1,1,741203,0
50113742,6,1,1,741202,0
50113743,6,1,1,741201,0
50113744,7,1,7,740812,0
50113745,7,1,6,740812,0
50113746,7,1,5,740812,0
50113747,7,1,4,740812,0
50113748,7,1,3,740812,0
50113749,7,1,2,740812,0
50113750,6,1,1,7409,0
50113751,6,1,1,7413,0
50113752,6,1,1,7414,0
50113753,18,1,3961,0,0
50113754,6,1,1,740812,0
50113755,6,1,1,740815,0
50113756,7,1,1,740816,0
50114001,7,1,1,1341,0
50120001,6,1,1,72001,0
50120002,7,1,1,72001,0
50120003,6,1,1,72002,0
50120004,7,1,1,72002,0
50120005,6,1,1,72003,0
50120006,7,1,1,72003,0
50120007,6,1,1,7215,0
50120008,13,1,10,0,0
50120009,7,1,1,7209,0
50120010,7,1,1,7210,0
50120011,6,1,1,7217,0
50120012,18,1,385301,0,0
50120013,18,1,385302,0,0
50120014,18,1,385303,0,0
50120015,6,1,1,7218,0
50120016,6,1,1,721401,0
50120017,6,1,1,72004,0
50120018,6,1,1,72007,0
50120019,18,1,387201,0,0
50120020,18,1,3859,0,0
50120021,18,1,3875,0,0
50120022,18,1,387501,0,0
50120023,7,1,1,720031,0
50120024,6,1,5,72008,0
50120025,7,1,1,730004,0
50120026,7,1,1,730003,0
50120027,7,1,1,722325,0
50120028,18,1,387901,0,0
50120029,6,1,1,722411,0
50120030,7,1,1,722417,0
50120031,6,1,1,722423,0
50120032,7,1,1,722426,0
50120033,18,1,386101,0,0
50120034,18,1,386102,0,0
50120035,18,1,386103,0,0
50120036,18,1,386104,0,0
50120037,18,1,386105,0,0
50120038,18,1,386106,0,0
50120039,18,1,386107,0,0
50120040,18,1,386108,0,0
50120041,18,1,386109,0,0
50120042,18,1,386110,0,0
50120043,18,1,386111,0,0
50120044,18,1,386112,0,0
50120045,6,1,1,7216,0
50120046,6,1,1,721605,0
50120047,6,1,1,721606,0
50120048,6,1,1,721607,0
50120049,6,1,1,721401,0
50120050,6,1,1,721501,0
50120051,6,1,1,721502,0
50120052,6,1,1,721503,0
50120053,7,1,1,721614,0
50120054,7,1,1,721615,0
50120055,7,1,1,721616,0
50120056,6,1,1,721504,0
50120057,2,1,5,0,0
50120058,6,1,1,721401,0
50120059,6,1,1,721402,0
50120060,6,1,1,721403,0
50120061,6,1,1,721404,0
50120062,6,1,1,721405,0
50120063,6,1,1,721406,0
50120064,6,1,1,721407,0
50120065,6,1,1,721408,0
50120066,6,1,1,720032,0
50120067,6,1,1,721412,0
50120068,6,1,1,721413,0
50213666,6,1,1,717005,0
50213667,6,1,1,3994,0
50801401,6,1,1,3995,0
50801403,6,1,1,3974,0
50801404,7,1,1,3975,0
50801406,6,1,1,3990,0
50801408,6,1,1,3996,0
51003270,6,1,1,370002,0
51003271,6,1,1,370003,0
51003272,7,1,1,370004,0
51010601,7,2,1,1372,0
51020101,6,1,1,1383,0
51020102,18,2,1060,0,0
51113487,7,1,1,397801,0
51113528,6,1,1,711501,0
51113529,7,1,1,711501,0
51113530,7,1,1,710806,0
51113531,18,1,377709,0,0
51113532,6,1,1,7123,0
51113533,18,1,3782,0,0
51113534,18,1,3783,0,0
51113535,18,1,3784,0,0
51113754,6,1,1,740102,0
51113757,7,1,1,740801,0
51113758,7,1,1,742301,0
51113759,7,1,1,742302,0
51113800,6,1,1,221,0
51113801,6,1,1,733,0
51113802,6,1,1,742501,0
51113803,6,1,1,7426,0
51113804,7,1,5,7426,0
51113805,6,1,1,742801,0
51113806,7,1,1,742801,0
51113807,6,1,1,7429,0
51113808,6,1,1,7430,0
51113809,7,1,3,743004,0
51113810,6,1,3,743004,0
51113811,7,1,1,7429,0
51113812,7,1,1,7430,0
51113813,6,1,1,743005,0
51113814,6,1,1,743006,0
51113815,7,1,1,743008,0
51113816,6,1,1,743009,0
51113817,18,1,397501,0,0
51113818,6,1,1,742808,0
51113819,7,1,1,743010,0
51113820,6,1,1,7431,0
51113821,6,1,1,7432,0
51113822,7,1,1,7432,0
51113823,6,1,1,743201,0
51113824,6,1,1,743202,0
51113825,6,1,1,743203,0
51113826,7,1,1,743207,0
60030701,6,1,3,60020,0
60050101,7,1,1,60011,0
60050201,7,1,1,60012,0
60050202,18,1,1492,0,0
70001001,6,1,1,605,0
70020101,6,1,1,601,0
70020501,6,2,1,610,0
70021101,6,2,1,671,0
70100701,7,1,1,1106,0
70100801,7,1,1,1107,0
71010501,6,1,2,3007,0
71010603,6,1,3,3011,0
71030301,7,1,1,3020,0
71030401,7,1,1,3021,0
71040901,7,2,1,3044,0
71050401,6,1,20,3023,0
71050402,6,1,20,3023,0
71050403,6,1,20,3023,0
71050404,6,1,20,3023,0
71050405,6,1,18,3023,0
71050406,6,1,18,3023,0
71050407,6,1,18,3023,0
71050408,6,1,16,3023,0
71050409,6,1,16,3023,0
71050410,6,1,16,3023,0
71050501,6,1,14,3023,0
71050502,6,1,14,3023,0
71050503,6,1,14,3023,0
71050504,6,1,14,3023,0
71050505,6,1,12,3023,0
71050506,6,1,12,3023,0
71050507,6,1,12,3023,0
71050508,6,1,10,3023,0
71050509,6,1,10,3023,0
71050510,6,1,10,3023,0
71060201,7,1,1,3001,0
75014401,7,1,1,7761,0
75014402,7,1,1,7762,0
75016801,6,1,1,7780,0
75016802,7,1,1,7780,0
75017701,6,1,3,7779,0
75017702,7,1,3,7779,0
75017703,6,1,1,7779,0
75020401,7,1,1,7896,0
75021401,7,2,1,7899,0
75022401,6,1,1,7998,0
75033101,7,1,1,8119,0
75033102,6,1,2,8120,0
75034901,6,1,1,8181,0
75034902,6,1,1,8180,0
75037901,7,1,1,8220,0
75037902,6,1,1,8221,0
75038401,6,1,1,8233,0
75038801,18,1,4524,0,0
75038901,18,1,4525,0,0
75039001,18,1,4526,0,0
75039101,18,1,4527,0,0
75039201,18,1,4528,0,0
75039301,18,1,4529,0,0
75039401,18,1,4530,0,0
75042701,7,1,1,8304,0
75044401,6,1,4,8331,0
75044402,6,1,4,8331,0
75044403,6,1,3,8331,0
75044404,6,1,3,8331,0
75044405,6,1,2,8331,0
75504501,6,1,1,8251,0
75508301,7,1,2,4532,0
75508401,7,1,3,4532,0
75508501,7,1,4,4532,0
75508601,7,1,5,4532,0
75511601,6,1,1,7808,0
75511602,7,1,1,7808,0
75511701,6,1,1,7809,0
75511702,7,1,1,7809,0
75515701,6,1,1,7877,0
75515702,7,1,1,7876,0
75515801,6,1,1,7876,0
75515802,7,1,1,7877,0
75518101,7,2,1,8130,0
75519201,11,1,30,0,0
75519202,11,1,50,0,0
75519203,11,1,70,0,0
75519204,11,1,90,0,0
75519205,11,1,100,0,0
75519501,7,1,1,8145,0
75612301,11,1,20,0,0
75612302,11,1,40,0,0
75612303,11,1,60,0,0
75612304,11,1,80,0,0
75612305,11,1,100,0,0
80010402,6,2,1,713,0
80030401,6,1,1,702,0
80060201,6,1,1,717,0
80060202,7,2,1,716,0
80060401,6,1,1,744,0
80060402,7,2,1,716,0
80100401,6,1,1,172,0
80130101,3,2,50,0,0
80140401,7,1,1,973,0
80140402,7,1,1,3973,0
80140801,6,1,1,973,0
80140802,6,1,1,3973,0
80160301,7,2,1,713,0
80160401,7,2,1,972,0
80180201,6,2,1,988,0
80220401,7,1,1,869,0
80220402,6,1,1,1000,0
80230201,7,1,1,977,0
80270301,7,2,1,1401,0
80270401,6,2,1,1401,0
80300601,6,1,1,3167,0
80300901,7,1,1,3170,0
80310301,7,2,1,4063,0
80331101,18,1,1502,0,0
80340601,7,2,1,4132,0
80341301,18,1,1504,0,0
80360401,7,2,1,4331,0
80380501,6,2,1,4337,0
80390201,7,1,3,4329,0
80420301,7,1,1,4790,0
80420401,7,1,1,4789,0
80420501,7,1,1,4788,0
90000201,15,1,31,0,0
90015601,6,1,1,576,0
91010101,11,1,40,0,0
91010102,11,1,60,0,0
91010103,11,1,80,0,0
91010104,11,1,90,0,0
91010105,11,1,100,0,0
91010201,11,1,20,0,0
91010202,11,1,40,0,0
91010203,11,1,60,0,0
91010204,11,1,80,0,0
91010205,11,1,100,0,0
91010301,11,1,40,0,0
91010302,11,1,60,0,0
91010303,11,1,80,0,0
91010304,11,1,90,0,0
91010305,11,1,100,0,0
91010401,11,1,20,0,0
91010402,11,1,40,0,0
91010403,11,1,60,0,0
91010404,11,1,80,0,0
91010405,11,1,100,0,0
91010501,11,1,40,0,0
91010502,11,1,60,0,0
91010503,11,1,80,0,0
91010504,11,1,90,0,0
91010505,11,1,100,0,0
91010601,11,1,20,0,0
91010602,11,1,40,0,0
91010603,11,1,60,0,0
91010604,11,1,80,0,0
91010605,11,1,100,0,0
91010701,11,1,40,0,0
91010702,11,1,60,0,0
91010703,11,1,80,0,0
91010704,11,1,90,0,0
91010705,11,1,100,0,0
91010801,11,1,20,0,0
91010802,11,1,40,0,0
91010803,11,1,60,0,0
91010804,11,1,80,0,0
91010805,11,1,100,0,0
91010901,11,1,40,0,0
91010902,11,1,60,0,0
91010903,11,1,80,0,0
91010904,11,1,90,0,0
91010905,11,1,100,0,0
91011001,11,1,20,0,0
91011002,11,1,40,0,0
91011003,11,1,60,0,0
91011004,11,1,80,0,0
91011005,11,1,100,0,0
91011101,11,1,30,0,0
91011102,11,1,50,0,0
91011103,11,1,70,0,0
91011104,11,1,90,0,0
91011105,11,1,100,0,0
91011201,11,1,30,0,0
91011202,11,1,50,0,0
91011203,11,1,70,0,0
91011204,11,1,90,0,0
91011205,11,1,100,0,0
91011301,11,1,30,0,0
91011302,11,1,50,0,0
91011303,11,1,70,0,0
91011304,11,1,90,0,0
91011305,11,1,100,0,0
91011401,11,1,30,0,0
91011402,11,1,50,0,0
91011403,11,1,70,0,0
91011404,11,1,90,0,0
91011405,11,1,100,0,0
91011501,11,1,30,0,0
91011502,11,1,50,0,0
91011503,11,1,70,0,0
91011504,11,1,90,0,0
91011505,11,1,100,0,0
91011601,11,1,30,0,0
91011602,11,1,50,0,0
91011603,11,1,70,0,0
91011604,11,1,90,0,0
91011605,11,1,100,0,0
91011701,11,1,20,0,0
91011702,11,1,40,0,0
91011703,11,1,60,0,0
91011704,11,1,80,0,0
91011705,11,1,100,0,0
91011801,11,1,40,0,0
91011802,11,1,60,0,0
91011803,11,1,80,0,0
91011804,11,1,90,0,0
91011805,11,1,100,0,0
91011901,11,1,40,0,0
91011902,11,1,60,0,0
91011903,11,1,80,0,0
91011904,11,1,90,0,0
91011905,11,1,100,0,0
91012001,11,1,40,0,0
91012002,11,1,60,0,0
91012003,11,1,80,0,0
91012004,11,1,90,0,0
91012005,11,1,100,0,0
91012101,11,1,40,0,0
91012102,11,1,60,0,0
91012103,11,1,80,0,0
91012104,11,1,90,0,0
91012105,11,1,100,0,0
