id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
482509,99999,99999,3,1,0;0;0;480016,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,数据核心,Console,"40,150","-30,0","0,0",,1,,0,482509,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483401,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483401,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483500,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483500,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483501,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,废弃歌利亚,Boomer,"45,100","-30,0","0,0",,1,1000072,0,483501,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483502,99999,99999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,乱石堆,Rock,"0,120","-30,0","0,0",,1,483503,1,483502,483503,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483600,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】指挥官兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483600,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483601,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】特工J兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483601,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483701,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】防线兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483701,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483801,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】无穷陷阱,Hiding,"0,0","0,0","0,0",,0,,0,,483801,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483901,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】运输队兔子,Hiding,"0,0","0,0","0,0",,0,,0,,483901,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
483902,99999,99999,3,1,0;0;0;480019,0;0;0;0,"0:2,1:2;0:1,1:1",0,0,0,损坏的防御门,Door_Left_S,"10,80","-20,0","0,0",,1,483912,1,483902,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,Rock2;废墟;0//c0;0,-1,,【标记】略,本次战役中无法破坏该设施,0,
483903,99999,99999,3,1,0;0;0;6480078,0;0;0;0,"0:1,1:1;0:1,1:3",0,0,0,塑胶炸弹,Viscosity_Bomb,"0,0","0,0","0,0",,1,1000072,0,483903,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484001,99999,99999,3,1,0;0;0;480017,0;0;0;0,"0:1,1:1;0:1,1:1",1,0,0,废弃大楼,RuinedBuilding,"0,120","-30,0","0,0",,1,483912,1,484011,484001,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Rock2;建筑废墟;0//c0;0,-1,,【标记】略,本次战役中可采取的应对手段：//n重装打击,0,
484002,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1;0:1,1:1",1,0,0,废弃大楼,Hiding,"0,120","-30,0","0,0",,1,484002|483912,1,484012,"484002,1000072",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,0",RuinedBuilding;废弃建筑;0//c0;480017|Rock2;建筑废墟;0//c0;0,0,,【标记】略,本次战役中可采取的应对手段：//n重装打击,0,
484003,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1",1,0,0,废墟,Hiding,"0,120","-30,0","0,0",,1,483912,0,,484003,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,Rock2;建筑废墟;0//c0;0,-1,,【标记】略,本次战役中可采取的应对手段：//n重装打击,0,
484101,99999,99999,3,1,0;0;0;480011,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,路径转换装置,Console,"40,150","-30,0","0,0",,1,,0,"484111,484121,484131,484141,484170",484101,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484102,99999,99999,3,1,0;0;0;480011,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,路径转换装置,Console,"40,150","-30,0","0,0",,1,,0,"484112,484122",484102,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484103,99999,99999,3,1,0;0;0;480011,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,路径转换装置,Console,"40,150","-30,0","0,0",,1,,0,"484113,484123,484133,484143",484103,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484104,99999,99999,3,1,0;0;0;480011,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,路径转换装置,Console,"40,150","-30,0","0,0",,1,,0,"484114,484124,484134,484144",484104,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484105,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:1,1:1;0:0,1:0",0,0,0,控制台,Console,"40,150","-30,0","0,0",,1,484107,0,484105,484115,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,-1,,【标记】略,本次战役中无法破坏该设施,0,
484106,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left_S,"10,80","-20,0","0,0",,1,484106,0,,484106,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
484107,99999,99999,3,1,0;0;0;2000012,0;0;0;0,"0:1,1:1;0:2,1:2;0:0,1:0",0,0,0,变电站,Substation,"50,100","-30,0","0,0",,1,484107,0,484107,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490101,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,杂物堆A,Sundries,"0,0","0,0","0,0",,1,9490101,0,9490103,"1000100,9490101",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490102,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,杂物堆B,Sundries,"0,0","0,0","0,0",,1,9490102,0,9490104,"1000200,9490102",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490103,50,50,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子_收礼物,Hiding,"0,0","0,0","0,0",,0,1010100|9490104|9490105,0,,"1000300,1010100",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,Hiding;收纳处;0//c0;2000009|Boxhouse;收纳处;0//c0;2000009|Boxhouse;收纳处;0//c0;2000016,0,,【标记】略,本次战役中无法破坏该设施,0,
490201,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,杂物堆,Sundries,"0,0","0,0","0,0",,1,9490101,0,9490103,"1000100,9490101",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490202,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_收礼物,Hiding,"0,0","0,0","0,0",,0,1000100,1,9490202,"1000100,1000056,9490204",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490203,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_收礼物,Hiding,"0,0","0,0","0,0",,0,1000200,1,9490203,"1000200,1000056,9490205",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490204,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子_挂礼物,Hiding,"0,0","0,0","0,0",,0,,0,,9490201,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490301,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,杂物堆,Sundries,"0,0","0,0","0,0",,1,9490101,0,9490103,"1000100,9490101,9490301",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490401,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,杂物堆A,Sundries,"0,0","0,0","0,0",,1,9490101,0,9490103,"1000100,9490101",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
490402,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】任务标记,Hiding,"0,0","0,0","0,0",,0,,0,,9490401,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500000,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,万能甜点制造机,2022WV00,"0,0","0,0","0,0",,1,,1,"500000,500001,500002,500003,500004,500005,500006,500007,500091,500092,500093,500094,500099",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500010,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,可可豆,2022WV01,"0,0","0,0","0,0",,1,,1,"500020,500030","500009,500010",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500011,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,咖啡豆,2022WV10,"0,0","0,0","0,0",,1,,1,"500021,500031","500009,500011",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500012,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,白砂糖,2022WV02,"0,0","0,0","0,0",,1,,1,"500022,500032","500009,500012",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500013,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,怪味粉,2022WV03,"0,0","0,0","0,0",,1,,1,"500023,500033","500009,500013",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500014,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,荧光粉,2022WV04,"0,0","0,0","0,0",,1,,1,"500024,500034","500009,500014",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500015,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,冷却剂,2022WV05,"0,0","0,0","0,0",,1,,1,"500025,500035","500009,500015",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500016,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,食用色素,2022WV06,"0,0","0,0","0,0",,1,,1,"500026,500036","500009,500016",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500017,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,特色调料,2022WV07,"0,0","0,0","0,0",,1,,1,"500027,500037","500009,500017",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500018,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,标准模具,2022WV08,"0,0","0,0","0,0",,1,,1,"500028,500038","500009,500018",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500019,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,个性模具,2022WV09,"0,0","0,0","0,0",,1,,1,"500029,500039","500009,500019",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500101,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】死亡判定,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,"2,500100,500101,0"
500200,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,万能甜点制造机,2022WV00,"0,0","0,0","0,0",,1,,1,"500000,500001,500002,500003,500004,500005,500006,500007",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500301,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】刷怪点,Hiding,"0,0","0,0","0,0",,0,,0,,500301,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500302,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】刷怪点,Hiding,"0,0","0,0","0,0",,0,,0,,500302,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500303,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】刷怪点,Hiding,"0,0","0,0","0,0",,0,,0,,500303,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500304,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】刷怪点,Hiding,"0,0","0,0","0,0",,0,,0,,500304,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500401,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,万能甜点制造机,2022WV00,"50,90","-50,0","0,0",,1,,1,"500401,500402,500403,500404",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500402,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,万能甜点制造机,2022WV00,"50,90","-50,0","0,0",,1,,1,"500401,500402,500403,500404,500405",,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500403,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,可可新世界,Hiding,"0,0","-30,0","0,0",,1,1000072,1,500406,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,2022WV11;可可新世界;0//c0;0,0,,【标记】略,本次战役中无法破坏该设施,0,
500404,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:1,1:0",0,0,0,巧苏鲁,Hiding,"0,0","-30,0","0,0",,1,1000072,1,500407,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,2022WV12;巧苏鲁;0//c0;0,0,,【标记】略,本次战役中无法破坏该设施,0,
500410,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,帕斯卡,Hiding,"0,0","0,0","0,0",,0,,1,500410,"500009,500400",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500411,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,刘易斯,Hiding,"0,0","0,0","0,0",,0,,1,"500411,500421",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500412,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,隼,Hiding,"0,0","0,0","0,0",,0,,1,"500412,500422",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500413,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,79式,Hiding,"0,0","0,0","0,0",,0,,1,"500413,500423",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500414,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,97式,Hiding,"0,0","0,0","0,0",,0,,1,"500414,500424",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500415,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,猎手-裳夜落蛾,Hiding,"0,0","0,0","0,0",,0,,1,"500415,500425",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500416,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,LWMMG,Hiding,"0,0","0,0","0,0",,0,,1,"500416,500426",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500417,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,K5,Hiding,"0,0","0,0","0,0",,0,,1,"500417,500427",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500418,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,M1加兰德,Hiding,"0,0","0,0","0,0",,0,,1,"500418,500428",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500419,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,P22,Hiding,"0,0","0,0","0,0",,0,,1,"500419,500429",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500420,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,T77,Hiding,"0,0","0,0","0,0",,0,,1,"500420,500430",500009,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500451,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,电梯,LiftBlue,"5,20","-30,0","0,0",,0,,0,500461,500451,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500452,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,电梯,LiftBlue,"5,20","-30,0","0,0",,0,,0,500462,500452,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500453,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,电梯,LiftBlue,"5,20","-30,0","0,0",,0,,0,500463,500453,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
500497,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】勾引点,Hiding,"0,0","0,0","0,0",,0,,0,,500497,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C4",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510200,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】失败兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510201,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】BOSS兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510201,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510301,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】BOSS兔子,Hiding,"0,0","0,0","0,0",,0,510321,0,,510301,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,Rock2;乱石堆;0//c0;2000016,-1,,【标记】略,本次战役中无法破坏该设施,0,
510302,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】传送兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510302,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510303,99999,99999,3,1,0;0;0;510105,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,炮击阵地,MissileLauncher,"4,97","-30,0","0,0",,1,510303,0,"510303,510313,510323",1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,-1,,【标记】略,本次战役中无法破坏该设施,0,
510400,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】失败兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,"2,510400,510400,0"
510401,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,地道电梯,LiftBlue,"5,20","-30,0","0,0",,1,,0,510411,510401,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510402,99999,99999,3,1,0;0;0;2000022,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,地道电梯,LiftBlue,"5,20","-30,0","0,0",,1,,0,510412,510402,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510500,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】失败兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510503,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,"2,510500,510500,0;2,510507,510501,0"
510501,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510502,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510701,99999,99999,3,1,0;0;0;6480078,0;0;0;0,"0:1,1:1;0:1,1:3",0,0,0,塑胶炸弹,Viscosity_Bomb,"0,0","0,0","0,0",,1,,0,510701,1000072,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510702,500,500,3,1,0;0;0;2000016,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆,Rock,"0,120","-30,0","0,0",,1,510702,1,510712,510702,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中可采取的应对手段：//n重装打击,0,
510703,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】限制兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510703,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510704,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】RO兔子,Hiding,"0,0","0,0","0,0",,0,,0,,510704,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510723,99999,99999,1,1,0;510723;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】限制兔子,Hiding,"0,0","0,0","0,0",,0,,0,,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510800,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,【标记】兔子,Hiding,"0,0","0,0","0,0",,0,,0,510811,,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
510801,99999,99999,2,1,"0;0;510101,510831,510821;0",0;0;0;0,"0:14,1:9;0:14,1:8",0,0,0,全息召唤仪,Portal_ar_3,"0,0","0,0","0,0",,1,,0,,510801,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
