id,type,gem_pay,gem,double_gem_pay,double_gem,mp,ammo,mre,part,icon,month_card_type,quota_num,prize_id,classification_id,description,clear_type,clear_parameter
30532,4,0,535,0,535,0,0,0,0,,,0,0,2000,,0,0
30533,4,0,2350,0,2350,0,0,0,0,,,0,0,2000,,0,0
50001,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
50002,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
50003,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
50004,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
50005,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
50006,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
50007,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
50008,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
50009,21,1600,1600,1600,1600,0,0,0,0,,,1,79,2000,,0,0
50010,21,2400,2400,2400,2400,0,0,0,0,,,1,80,2000,,0,0
50011,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
50012,21,2400,2400,2400,2400,0,0,0,0,,,1,50001,2000,,0,0
50013,21,2400,2400,2400,2400,0,0,0,0,,,1,50002,2000,,0,0
50014,21,2400,2400,2400,2400,0,0,0,0,,,1,50003,2000,,0,0
50015,21,1160,1160,1160,1160,0,0,0,0,,,1,1117,2000,,0,0
50016,22,330,330,330,330,0,0,0,0,,,1,1118,2000,,0,0
50017,21,1880,1880,1880,1880,0,0,0,0,,,1,1081,2000,,0,0
50018,21,1880,1880,1880,1880,0,0,0,0,,,1,1082,2000,,0,0
50019,21,1880,1880,1880,1880,0,0,0,0,,,1,1083,2000,,0,0
50020,21,1880,1880,1880,1880,0,0,0,0,,,1,1084,2000,,0,0
50021,21,2330,2330,2330,2330,0,0,0,0,,,1,1162,2000,,0,0
50022,22,330,330,330,330,0,0,0,0,,,1,1163,2000,,0,0
50023,21,2380,2380,2380,2380,0,0,0,0,,,1,1165,2000,,0,0
50024,21,1160,1160,1160,1160,0,0,0,0,,,1,1166,2000,,0,0
50025,21,2330,2330,2330,2330,0,0,0,0,,,1,1173,2000,,0,0
50026,22,60,60,60,60,0,0,0,0,,,1,1174,2000,,0,0
50027,21,1160,1160,1160,1160,0,0,0,0,,,1,1180,2000,,0,0
50028,21,1160,1160,1160,1160,0,0,0,0,,,2,1181,2000,,0,0
50029,21,2380,2380,2380,2380,0,0,0,0,,,1,1192,2000,,0,0
50030,21,2380,2380,2380,2380,0,0,0,0,,,1,1193,2000,,0,0
50031,21,2380,2380,2380,2380,0,0,0,0,,,1,1194,2000,,0,0
50032,21,1880,1880,1880,1880,0,0,0,0,,,1,1195,2000,,0,0
50033,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
50034,21,1160,1160,1160,1160,0,0,0,0,,,1,1211,2000,,0,0
50035,21,1160,1160,1160,1160,0,0,0,0,,,1,1212,2000,,0,0
50036,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
50037,21,1160,1160,1160,1160,0,0,0,0,,,1,1211,2000,,0,0
50038,21,2330,2330,2330,2330,0,0,0,0,,,1,1235,2000,,0,0
50039,21,1880,1880,1880,1880,0,0,0,0,,,1,1238,2000,,0,0
50040,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,0
50041,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,0
50042,21,1880,1880,1880,1880,0,0,0,0,,,1,1251,2000,,0,0
50043,21,1160,1160,1160,1160,0,0,0,0,,,2,1252,2000,,0,0
50044,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50045,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50046,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50047,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50048,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50049,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50050,21,2330,2330,2330,2330,0,0,0,0,,,1,1309,2000,,0,
50051,21,800,800,800,800,0,0,0,0,,,5,1346,2000,,0,
50052,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50053,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50054,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50055,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50056,21,2330,2330,2330,2330,0,0,0,0,,,1,1368,2000,,0,
50057,21,2330,2330,2330,2330,0,0,0,0,,,1,1369,2000,,0,
50058,21,1880,1880,1880,1880,0,0,0,0,,,1,1370,2000,,0,
50059,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,2000,,0,
50060,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,2000,,0,
50061,21,1880,1880,1880,1880,0,0,0,0,,,1,1415,6003,,0,
50062,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50063,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50064,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50065,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50066,21,1880,1880,1880,1880,0,0,0,0,,,1,1434,6003,,0,
50067,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50068,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50069,22,330,330,330,330,0,0,0,0,,,2,1435,6003,,0,
50070,21,1880,1880,1880,1880,0,0,0,0,,,1,1434,6003,,0,
50071,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
50072,21,1880,1880,1880,1880,0,0,0,0,,,1,1438,6003,,0,
50073,21,1160,1160,1160,1160,0,0,0,0,,,1,1447,6003,,0,
50074,21,560,560,560,560,0,0,0,0,,,10,1448,6003,,0,
50075,21,560,560,560,560,0,0,0,0,,,5,1449,6003,,0,
50076,21,560,560,560,560,0,0,0,0,,,5,1450,6003,,0,
50077,21,560,560,560,560,0,0,0,0,,,5,1451,6003,,0,
50078,21,2380,2380,2380,2380,0,0,0,0,,,1,1452,6003,,0,
50079,21,2380,2380,2380,2380,0,0,0,0,,,1,1453,6003,,0,
50080,21,2380,2380,2380,2380,0,0,0,0,,,1,1454,6003,,0,
50081,21,2380,2380,2380,2380,0,0,0,0,,,1,1455,6003,,0,
50082,21,1880,1880,1880,1880,0,0,0,0,,,1,1247,6003,,0,
50083,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50084,21,1880,1880,1880,1880,0,0,0,0,,,1,1457,6003,,0,
50085,21,1880,1880,1880,1880,0,0,0,0,,,1,1458,6003,,0,
50086,22,330,330,330,330,0,0,0,0,,,2,1437,6003,,0,
50087,21,1880,1880,1880,1880,0,0,0,0,,,1,1470,6003,,0,0
50088,21,1880,1880,1880,1880,0,0,0,0,,,2,1247,6003,,0,
50089,21,1160,1160,1160,1160,0,0,0,0,,,1,1248,6003,,0,
50090,21,1880,1880,1880,1880,0,0,0,0,,,1,1475,6003,,0,
50091,21,800,800,800,800,0,0,0,0,,,1,1476,6003,,0,
50101,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
50102,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
50103,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
50104,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
50105,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
50106,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
50107,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
50108,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
50109,21,1600,1600,1600,1600,0,0,0,0,,,1,79,2000,,0,0
50110,21,2400,2400,2400,2400,0,0,0,0,,,1,80,2000,,0,0
50111,4,250,250,250,250,0,0,0,0,,monthlycard3,0,0,2000,,0,0
50112,4,1800,1800,1800,3600,0,0,0,0,,,0,0,2000,,0,0
50113,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50114,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50115,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
50116,4,1500,1500,1500,3000,0,0,0,0,,,0,0,2000,,0,0
60001,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
60002,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
60003,4,600,700,600,1200,0,0,0,0,,,0,0,2000,,0,0
60004,4,1200,1400,1200,2400,0,0,0,0,,,0,0,2000,,0,0
60005,4,2400,2900,2400,4800,0,0,0,0,,,0,0,2000,,0,0
60006,4,4900,6000,4900,9800,0,0,0,0,,,0,0,2000,,0,0
60007,5,240,262,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
60008,21,600,600,600,600,0,0,0,0,,,1,78,2000,,0,0
60009,21,1400,1400,1400,1400,0,0,0,0,,,1,79,2000,,0,0
60010,21,2100,2100,2100,2100,0,0,0,0,,,1,80,2000,,0,0
60011,4,2100,2100,2100,2100,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60012,4,240,262,0,0,0,0,0,0,,monthlycard3,0,0,2000,,0,0
60013,4,2140,2140,2140,2140,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60014,4,1470,1470,1470,1470,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60015,4,1471,1471,1471,1471,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60016,4,1472,1472,1472,1472,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60017,4,1473,1473,1473,1473,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60018,4,1474,1474,1474,1474,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60019,4,1475,1475,1475,1475,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60020,4,1476,1476,1476,1476,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60021,4,1477,1477,1477,1477,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60022,4,1478,1478,1478,1478,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60023,4,1479,1479,1479,1479,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60024,4,1480,1480,1480,1480,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60025,4,1481,1481,1481,1481,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60026,4,1482,1482,1482,1482,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60027,4,2140,2140,2140,2140,0,0,0,0,,monthlycard1,0,0,2000,,0,0
60028,4,335,335,335,335,0,0,0,0,,monthlycard1,1,0,2000,,0,0
60029,4,2140,2140,2140,2140,0,0,0,0,,monthlycard1,1,0,2000,,0,0
60101,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
60102,4,305,335,305,610,0,0,0,0,,,0,0,2000,,0,0
60103,4,610,710,610,1220,0,0,0,0,,,0,0,2000,,0,0
60104,4,1220,1420,1220,2440,0,0,0,0,,,0,0,2000,,0,0
60105,4,2450,2950,2450,4900,0,0,0,0,,,0,0,2000,,0,0
60106,4,5000,6100,5000,10000,0,0,0,0,,,0,0,2000,,0,0
60107,5,245,267,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
60108,21,600,600,600,600,0,0,0,0,,,1,78,2000,,0,0
60109,21,1400,1400,1400,1400,0,0,0,0,,,1,79,2000,,0,0
60110,21,2100,2100,2100,2100,0,0,0,0,,,1,80,2000,,0,0
60111,21,2100,2100,2100,2100,0,0,0,0,,,1,330029,2000,,0,0
60112,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
60113,21,2140,2140,2140,2140,0,0,0,0,,,1,595,2000,,0,0
60114,21,2140,2140,2140,2140,0,0,0,0,,,1,596,2000,,0,0
60115,21,1700,1700,1700,1700,0,0,0,0,,,1,1081,2000,,0,0
60116,21,1700,1700,1700,1700,0,0,0,0,,,1,1082,2000,,0,0
60117,21,1700,1700,1700,1700,0,0,0,0,,,1,1083,2000,,0,0
60118,21,1700,1700,1700,1700,0,0,0,0,,,1,1084,2000,,0,0
60119,21,335,335,335,335,0,0,0,0,,,1,1179,2000,,0,0
60120,21,335,335,335,335,0,0,0,0,,,1,1179,2000,,0,0
60121,21,60,60,60,60,0,0,0,0,,,1,1214,2000,,0,0
60122,21,1070,1070,1070,1070,0,0,0,0,,,2,1215,2000,,0,0
60123,21,1070,1070,1070,1070,0,0,0,0,,,2,1215,2000,,0,0
60124,22,60,60,60,60,0,0,0,0,,,1,1230,2000,,0,0
60125,21,2140,2140,2140,2140,0,0,0,0,,,1,1231,2000,,0,0
60126,21,1070,1070,1070,1070,0,0,0,0,,,1,1232,2000,,0,0
60127,21,1070,1070,1070,1070,0,0,0,0,,,1,1233,2000,,0,0
60128,21,1700,1700,1700,1700,0,0,0,0,,,1,1234,2000,,0,0
60129,21,2140,2140,2140,2140,0,0,0,0,,,1,1244,2000,,0,0
60130,21,2140,2140,2140,2140,0,0,0,0,,,1,1245,2000,,0,0
60131,21,2140,2140,2140,2140,0,0,0,0,,,1,1246,2000,,0,0
60132,21,1700,1700,1700,1700,0,0,0,0,,,1,1256,2000,,0,
60133,21,1070,1070,1070,1070,0,0,0,0,,,2,1257,2000,,0,
60134,21,475,475,475,475,0,0,0,0,,,1,1258,2000,,0,
60135,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,2000,,0,
60136,21,710,710,710,710,0,0,0,0,,,5,1260,2000,,0,
60137,21,1070,1070,1070,1070,0,0,0,0,,,2,1215,2000,,0,
60138,22,60,60,60,60,0,0,0,0,,,1,1230,2000,,0,0
60139,21,2140,2140,2140,2140,0,0,0,0,,,1,1231,2000,,0,0
60140,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,2000,,0,
60141,21,1070,1070,1070,1070,0,0,0,0,,,2,1257,2000,,0,
60142,21,475,475,475,475,0,0,0,0,,,1,1258,2000,,0,
60143,22,60,60,60,60,0,0,0,0,,,1,1230,2000,,0,0
60144,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,2000,,0,
60145,21,1070,1070,1070,1070,0,0,0,0,,,2,1365,2000,,0,
60146,21,335,335,335,335,0,0,0,0,,,1,1179,2000,,0,0
60147,21,2140,2140,2140,2140,0,0,0,0,,,1,1231,2000,,0,0
60148,22,60,60,60,60,0,0,0,0,,,1,1230,2000,,0,0
60149,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,6003,,0,
60150,21,1070,1070,1070,1070,0,0,0,0,,,1,1232,6003,,0,0
60151,22,60,60,60,60,0,0,0,0,,,1,1423,6003,,0,0
60152,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,6003,,0,
60153,21,6100,6100,6100,6100,0,0,0,0,,,1,1432,6003,,0,
60154,21,475,475,475,475,0,0,0,0,,,1,1258,6003,,0,
60155,21,1070,1070,1070,1070,0,0,0,0,,,2,1215,6003,,0,
60156,21,710,710,710,710,0,0,0,0,,,5,1260,2000,,0,
60157,21,6100,6100,6100,6100,0,0,0,0,,,1,1432,6003,,0,
60158,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,6003,,0,
60159,21,1070,1070,1070,1070,0,0,0,0,,,1,1232,6003,,0,0
60160,21,335,335,335,335,0,0,0,0,,,1,1179,6003,,0,0
60161,21,2140,2140,2140,2140,0,0,0,0,,,1,1231,6003,,0,0
60162,21,1700,1700,1700,1700,0,0,0,0,,,2,1259,6003,,0,
60163,21,1070,1070,1070,1070,0,0,0,0,,,1,1232,6003,,0,0
666666,21,1236,1236,1236,1236,0,0,0,0,,,3,74,2000,,0,0
777777,22,1236,1236,1236,1236,0,0,0,0,,,2,74,2000,,0,0
888888,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
999999,99,1,1,0,0,0,0,0,0,,,0,0,2000,,0,0
