id,formula
3010,260+sbuffidtier(3300)*58
3011,180+sbuffidtier(3300)*24
3012,191+sbuffidtier(3300)*((330-191)/5)
3013,202+sbuffidtier(3300)*((367-202)/5)
3014,213+sbuffidtier(3300)*((400-213)/5)
3015,224+sbuffidtier(3300)*((433-224)/5)
3016,236+sbuffidtier(3300)*((467-236)/5)
3017,247+sbuffidtier(3300)*((500-247)/5)
3018,258+sbuffidtier(3300)*((533-258)/5)
3019,269+sbuffidtier(3300)*((567-269)/5)
3020,280+sbuffidtier(3300)*64
3021,160+sbuffidtier(3300)*18
3022,171+sbuffidtier(3300)*((283-171)/5)
3023,182+sbuffidtier(3300)*((317-182)/5)
3024,193+sbuffidtier(3300)*((350-193)/5)
3025,204+sbuffidtier(3300)*((383-204)/5)
3026,216+sbuffidtier(3300)*((417-216)/5)
3027,227+sbuffidtier(3300)*((450-227)/5)
3028,238+sbuffidtier(3300)*((483-238)/5)
3029,249+sbuffidtier(3300)*((517-249)/5)
3030,260+sbuffidtier(3300)*58
3031,160+sbuffidtier(3300)*18
3032,169+sbuffidtier(3300)*((278-169)/5)
3033,178+sbuffidtier(3300)*((306-178)/5)
3034,187+sbuffidtier(3300)*((333-187)/5)
3035,196+sbuffidtier(3300)*((361-196)/5)
3036,204+sbuffidtier(3300)*((389-204)/5)
3037,213+sbuffidtier(3300)*((417-213)/5)
3038,222+sbuffidtier(3300)*((444-222)/5)
3039,231+sbuffidtier(3300)*((472-231)/5)
3040,240+sbuffidtier(3300)*52
3041,210+sbuffidtier(3400)*((320-210)/7)
3042,221+sbuffidtier(3400)*((362-221)/7)
3043,232+sbuffidtier(3400)*((404-232)/7)
3044,243+sbuffidtier(3400)*((447-243)/7)
3045,254+sbuffidtier(3400)*((489-254)/7)
3046,266+sbuffidtier(3400)*((531-266)/7)
3047,277+sbuffidtier(3400)*((573-277)/7)
3048,288+sbuffidtier(3400)*((616-288)/7)
3049,299+sbuffidtier(3400)*((658-299)/7)
3050,310+sbuffidtier(3400)*((700-310)/7)
3051,170+sbuffidtier(3401)*22
3052,180+sbuffidtier(3401)*26
3053,190+sbuffidtier(3401)*30
3054,200+sbuffidtier(3401)*34
3055,210+sbuffidtier(3401)*38
3056,220+sbuffidtier(3401)*42
3057,230+sbuffidtier(3401)*46
3058,240+sbuffidtier(3401)*50
3059,250+sbuffidtier(3401)*54
3060,260+sbuffidtier(3401)*58
3061,220+sbuffidtier(3400)*((350-220)/7)
3062,233+sbuffidtier(3400)*((400-233)/7)
3063,247+sbuffidtier(3400)*29
3064,260+sbuffidtier(3400)*((500-260)/7)
3065,273+sbuffidtier(3400)*((550-273)/7)
3066,287+sbuffidtier(3400)*((600-287)/7)
3067,300+sbuffidtier(3400)*50
3068,313+sbuffidtier(3400)*((700-313)/7)
3069,327+sbuffidtier(3400)*((750-327)/7)
3070,340+sbuffidtier(3400)*((800-340)/7)
3071,220+sbuffidtier(3400)*((350-220)/7)
3072,233+sbuffidtier(3400)*((400-233)/7)
3073,247+sbuffidtier(3400)*29
3074,260+sbuffidtier(3400)*((500-260)/7)
3075,273+sbuffidtier(3400)*((550-273)/7)
3076,287+sbuffidtier(3400)*((600-287)/7)
3077,300+sbuffidtier(3400)*50
3078,313+sbuffidtier(3400)*((700-313)/7)
3079,327+sbuffidtier(3400)*((750-327)/7)
3080,340+sbuffidtier(3400)*((800-340)/7)
3081,200+sbuffidtier(3400)*((300-200)/7)
3082,211+sbuffidtier(3400)*((339-211)/7)
3083,222+sbuffidtier(3400)*((378-222)/7)
3084,233+sbuffidtier(3400)*((417-233)/7)
3085,244+sbuffidtier(3400)*((456-244)/7)
3086,256+sbuffidtier(3400)*34
3087,267+sbuffidtier(3400)*38
3088,278+sbuffidtier(3400)*42
3089,289+sbuffidtier(3400)*46
3090,300+sbuffidtier(3400)*50
3091,200+sbuffidtier(3400)*((300-200)/7)
3092,211+sbuffidtier(3400)*((339-211)/7)
3093,222+sbuffidtier(3400)*((378-222)/7)
3094,233+sbuffidtier(3400)*((417-233)/7)
3095,244+sbuffidtier(3400)*((456-244)/7)
3096,256+sbuffidtier(3400)*34
3097,267+sbuffidtier(3400)*38
3098,278+sbuffidtier(3400)*42
3099,289+sbuffidtier(3400)*46
3100,300+sbuffidtier(3400)*50
3101,150+sbuffidtier(3300)*50
3102,170+sbuffidtier(3300)*50
3103,190+sbuffidtier(3300)*50
3104,220+sbuffidtier(3300)*50
3105,240+sbuffidtier(3300)*50
3106,260+sbuffidtier(3300)*50
3107,280+sbuffidtier(3300)*50
3108,310+sbuffidtier(3300)*50
3109,330+sbuffidtier(3300)*50
3110,350+sbuffidtier(3300)*50
3111,200+sbuffidtier(3402)*24
3112,211+sbuffidtier(3402)*((339-211)/5)
3113,222+sbuffidtier(3402)*((378-222)/5)
3114,233+sbuffidtier(3402)*((417-233)/5)
3115,244+sbuffidtier(3402)*((456-244)/5)
3116,256+sbuffidtier(3402)*((494-256)/5)
3117,267+sbuffidtier(3402)*((533-267)/5)
3118,278+sbuffidtier(3402)*((572-278)/5)
3119,289+sbuffidtier(3402)*((611-289)/5)
3120,300+sbuffidtier(3402)*70
3121,180+sbuffidtier(3401)*24
3122,191+sbuffidtier(3401)*((330-191)/5)
3123,202+sbuffidtier(3401)*((367-202)/5)
3124,213+sbuffidtier(3401)*((400-213)/5)
3125,224+sbuffidtier(3401)*((433-224)/5)
3126,236+sbuffidtier(3401)*((467-236)/5)
3127,247+sbuffidtier(3401)*((500-247)/5)
3128,258+sbuffidtier(3401)*((533-258)/5)
3129,269+sbuffidtier(3401)*((567-269)/5)
3130,280+sbuffidtier(3401)*64
3131,180+sbuffidtier(3400)*10
3132,191+sbuffidtier(3400)*14
3133,202+sbuffidtier(3400)*18
3134,213+sbuffidtier(3400)*22
3135,224+sbuffidtier(3400)*26
3136,236+sbuffidtier(3400)*((444-236)/7)
3137,247+sbuffidtier(3400)*((483-247)/7)
3138,258+sbuffidtier(3400)*((522-258)/7)
3139,269+sbuffidtier(3400)*((561-269)/7)
3140,280+sbuffidtier(3400)*((600-280)/7)
3141,250+sbuffidtier(3400)*(200/7)
3142,267+sbuffidtier(3400)*((511-267)/7)
3143,283+sbuffidtier(3400)*((572-283)/7)
3144,300+sbuffidtier(3400)*((633-300)/7)
3145,317+sbuffidtier(3400)*((694-317)/7)
3146,333+sbuffidtier(3400)*((756-333)/7)
3147,350+sbuffidtier(3400)*((817-350)/7)
3148,367+sbuffidtier(3400)*73
3149,383+sbuffidtier(3400)*((939-383)/7)
3150,400+sbuffidtier(3400)*(600/7)
3151,180+sbuffidtier(3402)*24
3152,191+sbuffidtier(3402)*((330-191)/5)
3153,202+sbuffidtier(3402)*((367-202)/5)
3154,213+sbuffidtier(3402)*((400-213)/5)
3155,224+sbuffidtier(3402)*((433-224)/5)
3156,236+sbuffidtier(3402)*((467-236)/5)
3157,247+sbuffidtier(3402)*((500-247)/5)
3158,258+sbuffidtier(3402)*((533-258)/5)
3159,269+sbuffidtier(3402)*((567-269)/5)
3160,280+sbuffidtier(3402)*64
3161,#armor*0.6
3162,(#armor>0)&(tbuffidtier(3425)=1)?3424:1
3163,#armor*0.7
3164,#armor*0.8
3165,#armor*0.9
3166,#armor*1
3167,#armor*1.1
3168,#armor*1.2
3169,#armor*1.3
3170,#armor*1.4
3171,#armor*1.5
3172,(SAliveCount()-1)*(#Maxlife*0.3)
3173,(SAliveCount()-1)*(#Maxlife*0.004)
3174,(SAliveCount()-2)*(#Maxlife*0.3)
3175,(SAliveCount()-1)*(#Maxlife*0.8)
3176,70+sbuffidtier(3403)*20
3177,90+sbuffidtier(3403)*20
3178,120+sbuffidtier(3403)*17.5
3179,140+sbuffidtier(3403)*20
3180,160+sbuffidtier(3403)*20
3181,190+sbuffidtier(3403)*17.5
3182,210+sbuffidtier(3403)*17.5
3183,230+sbuffidtier(3403)*20
3184,260+sbuffidtier(3403)*17.5
3185,280+sbuffidtier(3403)*17.5
3186,50+sbuffidtier(3403)*7.5
3187,50+sbuffidtier(3403)*10
3188,60+sbuffidtier(3403)*10
3189,60+sbuffidtier(3403)*12.5
3190,70+sbuffidtier(3403)*12.5
3191,70+sbuffidtier(3403)*17.5
3192,80+sbuffidtier(3403)*17.5
3193,80+sbuffidtier(3403)*20
3194,90+sbuffidtier(3403)*20
3195,90+sbuffidtier(3403)*22.5
3196,60+sbuffidtier(3403)*7.5
3197,60+sbuffidtier(3403)*10
3198,70+sbuffidtier(3403)*10
3199,70+sbuffidtier(3403)*15
3200,80+sbuffidtier(3403)*15
3201,80+sbuffidtier(3403)*17.5
3202,90+sbuffidtier(3403)*17.5
3203,90+sbuffidtier(3403)*22.5
3204,100+sbuffidtier(3403)*22.5
3205,100+sbuffidtier(3403)*25
3206,150+sbuffidtier(3428)*20
3207,160+sbuffidtier(3428)*22
3208,170+sbuffidtier(3428)*24
3209,170+sbuffidtier(3428)*30
3210,180+sbuffidtier(3428)*32
3211,190+sbuffidtier(3428)*34
3212,200+sbuffidtier(3428)*36
3213,200+sbuffidtier(3428)*42
3214,210+sbuffidtier(3428)*44
3215,220+sbuffidtier(3428)*46
3216,120+sbuffidtier(3300)*16
3217,130+sbuffidtier(3300)*18
3218,140+sbuffidtier(3300)*20
3219,150+sbuffidtier(3300)*24
3220,160+sbuffidtier(3300)*26
3221,160+sbuffidtier(3300)*30
3222,170+sbuffidtier(3300)*32
3223,180+sbuffidtier(3300)*36
3224,190+sbuffidtier(3300)*38
3225,200+sbuffidtier(3300)*40
3226,180+sbuffidtier(3403)*30
3227,190+sbuffidtier(3403)*32.5
3228,200+sbuffidtier(3403)*35
3229,200+sbuffidtier(3403)*42.5
3230,210+sbuffidtier(3403)*45
3231,220+sbuffidtier(3403)*47.5
3232,230+sbuffidtier(3403)*50
3233,230+sbuffidtier(3403)*57.5
3234,240+sbuffidtier(3403)*60
3235,250+sbuffidtier(3403)*62.5
3242,sbuffidtier(3445)=1?1:0
3243,sbuffidtier(3445)=2?1:0
3244,sbuffidtier(3445)=3?1:0
3245,sbufftypetier(109)>0?1:0
3246,sbufftypetier(109)<1?1:0
3248,(#life/#maxlife)>0.3?0:3459
3249,60+sbuffidtier(3462)*6
3250,sbufftypetier(201)>0?1:0
3251,sbufftypetier(202)>0?1:0
3252,sbufftypetier(203)>0?1:0
3253,sbufftypetier(204)>0?1:0
3254,sbufftypetier(205)>0?1:0
3255,sbufftypetier(206)>0?1:0
3256,sbuffidtier(3464)=3?1:0
3257,sbuffidtier(3464)=4?1:0
3258,sbuffidtier(3464)=5?1:0
3259,sbuffidtier(3464)=6?1:0
3260,100+tbuffidtier(3577)*5
3261,100+tbuffidtier(3577)*6
3262,100+tbuffidtier(3577)*6
3263,100+tbuffidtier(3577)*7
3264,100+tbuffidtier(3577)*7
3265,100+tbuffidtier(3577)*8
3266,100+tbuffidtier(3577)*8
3267,100+tbuffidtier(3577)*9
3268,100+tbuffidtier(3577)*9
3269,100+tbuffidtier(3577)*10
3270,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3468:1
3271,(tbuffidtier(3468)>0)&(tbuffidtier(3463)=0)?3463:1
3272,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3475:1
3273,(tbuffidtier(3475)>0)&(tbuffidtier(3463)=0)?3463:1
3274,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3476:1
3275,(tbuffidtier(3476)>0)&(tbuffidtier(3463)=0)?3463:1
3276,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3477:1
3277,(tbuffidtier(3477)>0)&(tbuffidtier(3463)=0)?3463:1
3278,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3478:1
3279,(tbuffidtier(3478)>0)&(tbuffidtier(3463)=0)?3463:1
3280,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)>0)&(tbuffidtier(3463)<1)?3479:1
3281,(tbuffidtier(3479)>0)&(tbuffidtier(3463)=0)?3463:1
3282,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*5
3283,sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517)=4?1:0
3284,(tbuffidtier(3532)=1)?3531:0
3285,GetChance(15/@formation)?3543:0
3286,GetChance(50)?99:0
3287,GetChance(15)?90:0
3288,#maxlife*0.2
3289,@maxlife*0.06
3290,tbufftypetier(101)>0?1:0
3291,tbufftypetier(102)>0?1:0
3292,tbufftypetier(103)>0?1:0
3293,tbufftypetier(104)>0?1:0
3294,tbufftypetier(105)>0?1:0
3295,tbufftypetier(106)>0?1:0
3296,(tbuffidtier(3463)+tbuffidtier(163)<1)?1:0
3297,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3
3298,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.2
3299,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.4
3300,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.7
3301,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*3.9
3302,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.1
3303,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.3
3304,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.6
3305,100+(sbuffidtier(3512)+sbuffidtier(3513)+sbuffidtier(3514)+sbuffidtier(3515)+sbuffidtier(3516)+sbuffidtier(3517))*4.8
3306,@MaxLife*0.012
3307,@Pow
3308,@hit
3309,@dodge
3310,@Ap
3311,@armor
3312,@rate
3313,@maxlife*0.08
3314,@MaxLife*0.06
3315,@MaxLife*0.07
3316,@MaxLife*0.08
3317,@MaxLife*0.09
3318,@MaxLife*0.10
3319,15+(sbuffidtier(3604)*15)
3320,95-((sbuffidtier(3604)-1)*2.5)
3321,85-((sbuffidtier(3604)-1)*2.5)
3322,@MaxLife*0.09
3323,@MaxLife*0.105
3324,@MaxLife*0.12
3325,@MaxLife*0.135
3326,@MaxLife*0.15
3327,90+((sbuffidtier(3604)-1)*15)
3328,100+((sbuffidtier(3615)-1)*10)
3329,tbuffidtier(3616)%3=0?3617:0
3330,sbuffidtier(3614)*15
3331,7.5+sbuffidtier(3622)*2.5
3332,100+sbuffidtier(3627)*5
3333,40+sbuffidtier(3611)*0.4
3340,($1+6)*(1-@def/@maxdef)
3341,($1+8)*(1-@def/@maxdef)
3342,($1+10)*(1-@def/@maxdef)
3343,($1+12)*(1-@def/@maxdef)
3344,($1+14)*(1-@def/@maxdef)
3345,@sangvisstrategy=1?1:0
3346,@sangvisstrategy=1?0:1
3347,sbuffidtier(3712)*15
3348,35+sbuffidtier(3713)*5
3349,@Ap*-0.01*(9+sbuffidtier(3714))
3350,15+sbuffidtier(3716)*15
3351,($1+tbufftypetier(601))*(1-#def/#maxdef)
3352,@characterstatus=1?1:0
3353,5+sbuffidtier(3622)
3354,50
3355,tbuffidtier(372301)*(sbuffidtier(372102))
3356,($1+(sbuffidtier(3722)*0.0001)*#MaxLife)>($1*2)?($1*2):($1+(sbuffidtier(3722)*0.0001)*#MaxLife)
3357,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?999:0
3358,125+sbuffidtier(3300)*21
3359,140+sbuffidtier(3300)*24
3360,155+sbuffidtier(3300)*27
3361,170+sbuffidtier(3300)*30
3362,185+sbuffidtier(3300)*33
3363,200+sbuffidtier(3300)*36
3364,215+sbuffidtier(3300)*39
3365,230+sbuffidtier(3300)*42
3366,245+sbuffidtier(3300)*45
3367,260+sbuffidtier(3300)*48
3368,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.06)
3369,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.07)
3370,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.08)
3371,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.09)
3372,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.10)
3373,75+sbuffidtier(3721)*15
3374,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(220)+tbufftypetier(221)>0)?$1*(1+sbuffidtier(3623)*0.01):$1
3375,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.09)
3376,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.10)
3377,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.11)
3378,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.12)
3379,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.13)
3380,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.14)
3381,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.15)
3382,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.16)
3383,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.17)
3384,(50+sbuffidtier(372801))*(1+tbuffidtier(362101)*0.18)
3385,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.11)
3386,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.12)
3387,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.13)
3388,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.14)
3389,(50+sbuffidtier(3728))*(1+tbuffidtier(362101)*0.15)
3390,sbuffidtier(3732)>0?3620:0
3391,@characterstatus=-1?0:1
3392,100+(sbuffidtier(3736)*tbuffidtier(3735))
3393,$1*(1+0.09)
3394,$1*(1+0.10)
3395,$1*(1+0.11)
3396,$1*(1+0.12)
3397,$1*(1+0.13)
3398,$1*(1+0.14)
3399,$1*(1+0.15)
3400,$1*(1+0.16)
3401,$1*(1+0.17)
3402,$1*(1+0.18)
3403,(tbuffidtier(3160)>0)|(tbuffidtier(3164)>0)?37002:0
3411,$1*(1-0.06)
3412,$1*(1-0.07)
3413,$1*(1-0.08)
3414,$1*(1-0.09)
3415,$1*(1-0.10)
3416,$1*(1-0.11)
3417,$1*(1-0.12)
3418,$1*(1-0.13)
3419,$1*(1-0.14)
3420,$1*(1-0.15)
3421,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.06):$1
3422,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.07):$1
3423,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.08):$1
3424,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.09):$1
3425,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.1):$1
3426,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.11):$1
3427,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.12):$1
3428,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.13):$1
3429,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.14):$1
3430,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1-0.15):$1
3431,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(403)+sbufftypetier(221)+sbufftypetier(451)>0)?15:0
3432,$1*(1+0.04)
3433,$1*(1+0.05)
3434,$1*(1+0.06)
3435,$1*(1+0.07)
3436,$1*(1+0.08)
3437,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.04):$1
3438,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.05):$1
3439,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.06):$1
3440,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.07):$1
3441,(sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(220)+sbufftypetier(221)+sbufftypetier(451)>0)?$1*(1+0.08):$1
3442,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(220)+tbufftypetier(221)+tbufftypetier(451)>0)?15:0
3445,(@Formation=1)?1:0
3446,(@Formation=2)?1:0
3447,(@Formation=3)?1:0
3448,(@Formation=4)?1:0
3449,(@Formation=5)?1:0
3450,@Formation<tbuffidtier(3755)?1:0
3451,@MaxLife/sbuffidtier(3765)
3452,@Pow
3453,@hit
3454,@dodge
3455,@Ap
3456,@armor
3457,@rate
3458,@MaxLife/sbuffidtier(3765)*0.6
3459,@Pow*0.6
3460,@hit*0.6
3461,@dodge*0.6
3462,@Ap*0.6
3463,@armor*0.6
3464,@rate*0.6
3465,@MaxLife/sbuffidtier(3765)*0.7
3466,@Pow*0.7
3467,@hit*0.7
3468,@dodge*0.7
3469,@Ap*0.7
3470,@armor*0.7
3471,@rate*0.7
3472,@MaxLife/sbuffidtier(3765)*0.8
3473,@Pow*0.8
3474,@hit*0.8
3475,@dodge*0.8
3476,@Ap*0.8
3477,@armor*0.8
3478,@rate*0.8
3479,@MaxLife/sbuffidtier(3765)*0.9
3480,@Pow*0.9
3481,@hit*0.9
3482,@dodge*0.9
3483,@Ap*0.9
3484,@armor*0.9
3485,@rate*0.9
3486,@MaxLife/sbuffidtier(3765)
3487,@Pow
3488,@hit
3489,@dodge
3490,@Ap
3491,@armor
3492,@rate
3493,$1*(1-(1-@Life/@MaxLife)/5)
3494,$1*(1-(1-@Life/@MaxLife)/4.5)
3495,$1*(1-(1-@Life/@MaxLife)/4)
3496,$1*(1-(1-@Life/@MaxLife)/3.5)
3497,$1*(1-(1-@Life/@MaxLife)/3)
3498,@MaxLife*0.06
3499,@MaxLife*0.07
3500,@MaxLife*0.08
3501,@MaxLife*0.09
3502,@MaxLife*0.10
3503,@MaxLife*0.05
3504,@MaxLife
3505,@Pow
3506,@Pow
3507,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3767:0
3508,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3768:0
3509,@MaxLife*0.06
3510,@MaxLife*0.07
3511,@MaxLife*0.08
3512,@MaxLife*0.09
3513,@MaxLife*0.10
3514,@Pow*0.06
3515,@Pow*0.07
3516,@Pow*0.08
3517,@Pow*0.09
3518,@Pow*0.1
3519,@MaxLife*0.1
3520,@hit*0.5
3521,@dodge*0.5
3522,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3772:0
3530,(sbuffidtier(3781)=0)?1:0
3531,(sbuffidtier(3781)>0)?1:0
3532,(sbuffidtier(3781)=2)?1:0
3533,(sbuffidtier(3781)=3)?1:0
3534,(tbuffidtier(3787)>0)?999:0
3535,100+sbuffidtier(3794)*3
3536,105+((sbuffidtier(3805)-1)*5)+sbufftypetier(602)
3537,(tbufftypetier(109)>0)&(tbuffidtier(3809)=0)?3809:0
3538,(tbufftypetier(109)=0)&(tbuffidtier(3810)=0)?3810:0
3539,@MaxLife*0.02
3540,@MaxLife*0.025
3541,@MaxLife*0.03
3542,@MaxLife*0.035
3543,@MaxLife*0.04
3544,100+sbuffidtier(3794)*4
3545,100+sbuffidtier(3794)*5
3547,130+sbuffidtier(3796)
3548,(sbuffidtier(377602)+sbuffidtier(377702))>0?1:0
3549,100+(sbuffidtier(3791)*sbuffidtier(3796))
3551,$1*(1+(0.01*sbufftypetier(602)))
3552,sbuffidtier(382201)*10
3553,@pow*0.5
3563,$1*(1+0.001*sbuffidtier(3840)*((sbufftypetier(101)>0?1:0)+(sbufftypetier(102)>0?1:0)+(sbufftypetier(103)>0?1:0)+(sbufftypetier(104)>0?1:0)+(sbufftypetier(105)>0?1:0)+(sbufftypetier(106)>0?1:0)+(sbufftypetier(452)>0?1:0)+(sbufftypetier(112)>0?1:0)))
3564,$1*(1+0.001*sbuffidtier(3840)*((sbufftypetier(201)>0?1:0)+(sbufftypetier(202)>0?1:0)+(sbufftypetier(203)>0?1:0)+(sbufftypetier(204)>0?1:0)+(sbufftypetier(205)>0?1:0)+(sbufftypetier(206)>0?1:0)))
3565,tbufftypetier(301)>0?1:0
3566,#leader=1?3838:0
3567,#leader=0?3839:0
