id,enemy_team_id,enemy_character_type_id,coordinator_x,coordinator_y,level,number,is_advance,def_percent,batch
32010210,320708,10003,17,7,70,4,1,0,0
32010211,320708,10003,17,3,70,4,1,0,0
32010212,320708,10003,17,5,70,4,1,0,0
32010213,320708,10003,15,5,70,4,1,0,0
32010214,320801,900156,14,5,100,1,1,50,0
32010215,320802,10036,10,9,100,1,1,100,0
32010216,320802,10036,10,7,100,1,1,100,0
32010217,320802,10036,10,5,100,1,1,100,0
32010218,320802,10036,10,3,100,1,1,100,0
32010219,320802,10036,10,1,100,1,1,100,0
32010220,320803,10036,10,9,100,1,1,100,0
32010221,320803,10036,10,7,100,1,1,100,0
32010222,320803,10036,10,5,100,1,1,100,0
32010223,320803,10036,10,3,100,1,1,100,0
32010224,320803,10036,10,1,100,1,1,100,0
32010225,320804,10034,12,7,70,4,1,0,0
32010226,320804,10034,12,5,70,4,1,0,0
32010227,320804,10034,12,3,70,4,1,0,0
32010228,320804,10034,14,2,70,4,1,0,0
32010229,320804,10035,15,5,70,1,1,30,0
32010230,320805,10045,12,5,70,1,1,10,0
32010231,320806,10034,12,8,70,4,1,0,0
32010232,320806,10034,12,4,70,4,1,0,0
32010233,320806,10034,14,3,70,4,1,0,0
32010234,320806,10034,16,2,70,4,1,0,0
32010235,320806,10034,16,6,70,4,1,0,0
32010236,320807,10034,12,7,70,4,1,0,0
32010237,320807,10034,12,1,70,4,1,0,0
32010238,320807,10034,18,3,70,4,1,0,0
32010239,320807,10035,15,5,70,1,1,30,0
32010240,320808,10034,12,7,70,4,1,0,0
32010241,320808,10034,12,1,70,4,1,0,0
32010242,320808,10034,15,4,70,4,1,0,0
32010243,320808,10034,18,7,70,4,1,0,0
32010244,320901,900159,19,5,100,1,1,0,0
32010245,320901,11001,13,7,80,4,1,0,0
32010246,320901,11001,13,3,80,4,1,0,0
32010247,320901,11004,15,8,80,4,1,0,0
32010248,320901,11004,15,2,80,4,1,0,0
32010249,320901,11004,15,5,80,4,1,0,0
32010250,320902,11008,17,2,100,3,1,0,0
32010251,320902,11008,17,8,100,3,1,0,0
32010252,320902,11004,14,5,100,5,1,0,0
32010253,320902,11004,13,7,100,5,1,0,0
32010254,320902,11004,13,3,100,5,1,0,0
32010255,320903,900032,9,8,150,5,1,0,0
32010256,320903,900032,9,3,150,5,1,0,0
32010257,320903,900032,9,6,150,5,1,0,0
32010258,320903,900032,9,1,150,5,1,0,0
32010259,320904,900032,9,8,150,5,1,0,0
32010260,320904,900032,9,3,150,5,1,0,0
32010261,320904,900032,9,6,150,5,1,0,0
32010262,320904,900032,9,1,150,5,1,0,0
32010263,320905,11002,13,7,100,4,1,0,0
32010264,320905,11002,13,5,100,4,1,0,0
32010265,320905,11002,14,3,100,4,1,0,0
32010266,320905,11002,14,1,100,4,1,0,0
32010267,320905,11005,17,6,100,3,1,0,0
32010268,320905,11005,18,4,100,3,1,0,0
32010269,320906,11001,20,7,100,5,1,0,0
32010270,320906,11001,19,3,100,5,1,0,0
32010271,320906,11001,20,1,100,5,1,0,0
32010272,320906,11003,13,7,100,5,1,0,0
32010273,320906,11003,17,4,100,5,1,0,0
32010274,320906,11003,13,1,100,5,1,0,0
32010275,320906,11003,13,4,100,5,1,0,0
32010276,320906,11003,15,5,100,5,1,0,0
32010277,320906,11003,15,3,100,5,1,0,0
32010278,320906,11003,17,7,100,5,1,0,0
32010279,320906,11003,17,1,100,5,1,0,0
32010280,320906,11001,19,5,100,5,1,0,0
32010281,320906,11001,21,4,100,5,1,0,0
32010282,320907,11007,13,7,100,4,1,0,0
32010283,320907,11007,13,4,100,4,1,0,0
32010284,320907,11007,13,1,100,4,1,0,0
32010285,320907,11006,16,5,100,5,1,0,0
32010286,320907,11006,16,2,100,5,1,0,0
32010287,320907,11006,16,8,100,5,1,0,0
32010288,320908,11005,15,6,100,5,1,0,0
32010289,320908,11005,15,3,100,5,1,0,0
32010290,320908,11005,15,9,100,5,1,0,0
32010291,320908,11001,12,8,100,5,1,0,0
32010292,320908,11001,12,5,100,5,1,0,0
32010293,320908,11001,12,2,100,5,1,0,0
32010294,320909,11005,17,7,100,5,1,0,0
32010295,320909,11005,16,3,100,5,1,0,0
32010296,320909,11005,16,9,100,5,1,0,0
32010297,320909,11001,12,8,100,5,1,0,0
32010298,320909,11001,12,5,100,5,1,0,0
32010299,320909,11001,12,2,100,5,1,0,0
32010300,320909,11002,15,5,100,5,1,0,0
32010301,321001,11012,16,5,105,5,1,0,0
32010302,321001,11012,15,7,105,5,1,0,0
32010303,321001,11012,17,3,105,5,1,0,0
32010304,321001,11007,13,4,105,4,1,0,0
32010305,321001,11007,12,6,105,4,1,0,0
32010306,321001,11007,12,8,105,4,1,0,0
32010307,321001,11007,13,2,105,4,1,0,0
32010308,321002,900032,10,6,150,5,1,0,0
32010309,321002,900032,10,8,150,5,1,0,0
32010310,321002,900032,10,4,150,5,1,0,0
32010311,321002,900032,10,2,150,5,1,0,0
32010312,321003,11005,13,7,105,5,1,0,0
32010313,321003,11005,14,5,105,5,1,0,0
32010314,321003,11005,13,3,105,5,1,0,0
32010315,321003,11005,14,1,105,5,1,0,0
32010316,321003,11006,17,6,105,5,1,0,0
32010317,321003,11006,17,3,105,5,1,0,0
32010318,321004,11008,17,7,105,3,1,0,0
32010319,321004,11008,17,3,105,3,1,0,0
32010320,321004,11004,13,8,105,5,1,0,0
32010321,321004,11004,13,5,105,5,1,0,0
32010322,321004,11004,13,2,105,5,1,0,0
32010323,321005,11011,10,7,105,5,1,0,0
32010324,321005,11011,10,3,105,5,1,0,0
32010325,321005,900032,12,8,140,5,1,0,0
32010326,321005,900032,12,2,140,5,1,0,0
32010327,321005,900032,12,6,135,5,1,0,0
32010328,321005,900032,12,4,135,5,1,0,0
32010329,321005,11011,10,5,110,5,1,0,0
32010330,321006,11011,10,7,105,5,1,0,0
32010331,321006,11011,10,3,105,5,1,0,0
32010332,321006,900032,12,8,140,5,1,0,0
32010333,321006,900032,12,2,140,5,1,0,0
32010334,321006,900032,12,6,135,5,1,0,0
32010335,321006,900032,12,4,135,5,1,0,0
32010336,321006,11011,10,5,110,5,1,0,0
32010337,321007,11012,16,5,105,5,1,0,0
32010338,321007,11012,15,7,105,5,1,0,0
32010339,321007,11012,17,3,105,5,1,0,0
32010340,321007,11007,13,4,105,4,1,0,0
32010341,321007,11007,12,6,105,4,1,0,0
32010342,321007,11007,12,8,105,4,1,0,0
32010343,321007,11007,13,2,105,4,1,0,0
32010344,321008,11005,13,7,105,5,1,0,0
32010345,321008,11005,14,5,105,5,1,0,0
32010346,321008,11005,13,3,105,5,1,0,0
32010347,321008,11005,14,1,105,5,1,0,0
32010348,321008,11006,17,6,105,5,1,0,0
32010349,321008,11006,17,3,105,5,1,0,0
32010350,321101,10043,12,6,110,5,1,0,0
32010351,321101,10043,13,4,110,5,1,0,0
32010352,321101,10043,14,2,110,5,1,0,0
32010353,321101,10041,15,7,110,1,1,75,0
32010354,321101,10041,20,4,110,1,1,75,0
32010355,321101,10041,25,1,110,1,1,75,0
32010356,321102,10041,10,9,150,1,1,75,0
32010357,321102,10041,10,1,150,1,1,75,0
32010358,321102,10041,10,5,150,2,1,75,0
32010359,321102,10041,10,3,150,2,1,75,0
32010360,321102,10041,10,7,150,2,1,75,0
32010361,321103,10043,13,7,110,5,1,0,0
32010362,321103,10043,13,5,110,5,1,0,0
32010363,321103,10043,14,3,110,5,1,0,0
32010364,321103,10043,14,1,110,5,1,0,0
32010365,321103,10040,16,6,110,3,1,33,0
32010366,321103,10040,21,2,110,3,1,33,0
32010367,321104,10043,13,9,110,5,1,0,0
32010368,321104,10043,15,3,110,5,1,0,0
32010369,321104,10043,15,6,110,5,1,0,0
32010370,321104,10043,17,8,110,5,1,0,0
32010371,321104,10043,18,5,110,5,1,0,0
32010372,321104,10043,18,2,110,5,1,0,0
32010373,321104,10043,16,0,110,5,1,0,0
32010374,321105,10040,13,7,110,2,1,33,0
32010375,321105,10040,13,3,110,2,1,33,0
32010376,321105,10040,18,5,110,2,1,33,0
32010377,321105,10040,23,3,110,2,1,33,0
32010378,321105,10040,28,7,110,2,1,33,0
32010379,321106,10043,13,8,110,5,1,0,0
32010380,321106,10043,13,2,110,5,1,0,0
32010381,321106,10043,13,5,110,5,1,0,0
32010382,321106,10043,16,6,110,5,1,0,0
32010383,321106,10043,16,3,110,5,1,0,0
32010384,321106,10043,16,0,110,5,1,0,0
32010385,321107,10043,13,8,110,5,1,0,0
32010386,321107,10043,13,2,110,5,1,0,0
32010387,321107,10043,13,5,110,5,1,0,0
32010388,321107,10043,16,6,110,5,1,0,0
32010389,321107,10043,16,0,110,5,1,0,0
32010390,321107,10040,16,3,110,3,1,33,0
32010391,321108,10041,15,7,110,1,1,75,0
32010392,321108,10041,20,4,110,1,1,75,0
32010393,321108,10041,25,1,110,1,1,75,0
32010394,321108,10041,25,7,110,1,1,75,0
32010395,321201,10043,13,7,115,5,1,0,0
32010396,321201,10043,15,9,115,5,1,0,0
32010397,321201,10043,13,3,115,5,1,0,0
32010398,321201,10043,15,5,115,5,1,0,0
32010399,321201,10043,18,6,115,5,1,0,0
32010400,321201,10043,20,4,115,5,1,0,0
32010401,321201,10043,18,2,115,5,1,0,0
32010402,321202,10043,13,7,115,5,1,0,0
32010403,321202,10043,13,3,115,5,1,0,0
32010404,321202,10043,15,1,115,5,1,0,0
32010405,321202,10043,14,5,115,5,1,0,0
32010406,321202,10043,17,8,115,5,1,0,0
32010407,321202,10043,15,9,115,5,1,0,0
32010408,321202,10043,17,2,115,5,1,0,0
32010409,321202,10043,19,4,115,5,1,0,0
32010410,321202,10043,19,6,115,5,1,0,0
32010411,321203,10043,12,7,115,5,1,0,0
32010412,321203,10043,14,3,115,5,1,0,0
32010413,321203,10043,12,5,115,5,1,0,0
32010414,321203,10043,19,4,115,5,1,0,0
32010415,321203,10043,18,1,115,5,1,0,0
32010416,321203,10040,21,2,115,3,1,40,0
32010417,321203,10040,16,6,115,2,1,40,0
32010418,321204,10043,13,8,115,5,1,0,0
32010419,321204,10043,18,1,115,5,1,0,0
32010420,321204,10041,15,6,115,1,1,80,0
32010421,321204,10041,20,3,115,1,1,80,0
32010422,321205,10043,13,7,115,5,1,0,0
32010423,321205,10043,13,5,115,5,1,0,0
32010424,321205,10043,13,3,115,5,1,0,0
32010425,321205,10043,16,6,115,5,1,0,0
32010426,321205,10043,16,2,115,5,1,0,0
32010427,321205,10043,16,4,115,5,1,0,0
32010428,321205,10043,14,1,115,5,1,0,0
32010429,321205,10043,15,8,115,5,1,0,0
32010430,321301,10022,9,8,150,1,1,0,0
32010431,321301,10022,12,3,150,1,1,0,0
32010432,321301,10022,18,6,150,1,1,0,0
32010433,321301,11002,11,7,150,5,1,0,0
32010434,321301,11002,10,5,150,5,1,0,0
32010435,321301,11002,14,2,150,5,1,0,0
32010436,321301,11002,13,0,150,5,1,0,0
32010437,321301,11002,20,5,150,5,1,0,0
32010438,321301,11002,19,3,150,5,1,0,0
32010439,321302,10022,9,8,150,1,1,0,0
32010440,321302,10022,12,3,150,1,1,0,0
32010441,321302,10022,18,6,150,1,1,0,0
32010442,321302,11002,11,7,150,5,1,0,0
32010443,321302,11002,10,5,150,5,1,0,0
32010444,321302,11002,14,2,150,5,1,0,0
32010445,321302,11002,13,0,150,5,1,0,0
32010446,321302,11002,20,5,150,5,1,0,0
32010447,321302,11002,19,3,150,5,1,0,0
32010448,321303,11011,11,7,120,5,1,0,0
32010449,321303,11011,13,3,120,5,1,0,0
32010450,321303,900032,15,8,120,3,1,0,0
32010451,321303,900032,17,5,120,3,1,0,0
32010452,321303,900032,19,2,120,3,1,0,0
32010453,321303,11011,12,5,120,5,1,0,0
32010454,321303,11011,14,1,120,5,1,0,0
32010455,321304,11029,13,5,120,5,1,0,0
32010456,321304,11029,16,5,120,5,1,0,0
32010457,321304,11029,19,5,120,5,1,0,0
32010458,321304,11029,22,5,120,5,1,0,0
32010459,321304,11029,13,1,120,5,1,0,0
32010460,321304,11029,16,1,120,5,1,0,0
32010461,321304,11029,19,1,120,5,1,0,0
32010462,321304,11029,19,9,120,5,1,0,0
32010463,321304,11029,16,9,120,5,1,0,0
32010464,321304,11029,13,9,120,5,1,0,0
32010465,321305,11004,13,7,120,5,1,0,0
32010466,321305,11004,13,5,120,5,1,0,0
32010467,321305,11004,13,3,120,5,1,0,0
32010468,321305,11005,16,6,120,5,1,0,0
32010469,321305,11005,16,4,120,5,1,0,0
32010470,321305,11005,16,2,120,5,1,0,0
32010471,321305,11006,19,3,120,2,1,0,0
32010472,321306,11007,13,7,120,5,1,0,0
32010473,321306,11007,13,4,120,5,1,0,0
32010474,321306,11007,13,1,120,5,1,0,0
32010475,321306,11008,17,5,120,4,1,0,0
32010476,321306,11008,17,8,120,4,1,0,0
32010477,321306,11008,17,2,120,4,1,0,0
32010478,321307,11005,13,7,120,5,1,0,0
32010479,321307,11005,13,5,120,5,1,0,0
32010480,321307,11005,13,3,120,5,1,0,0
32010481,321307,11006,17,5,120,5,1,0,0
32010482,321307,11006,17,2,120,5,1,0,0
32010483,321307,11006,17,8,120,5,1,0,0
32010484,321401,10043,13,7,126,5,1,0,0
32010485,321401,10043,13,3,126,5,1,0,0
32010486,321401,10043,18,4,126,5,1,0,0
32010487,321401,10043,19,2,126,5,1,0,0
32010488,321401,10043,12,5,126,5,1,0,0
32010489,321401,10043,18,0,126,5,1,0,0
32010490,321401,10041,16,6,126,1,1,90,0
32010491,321401,10041,21,3,126,1,1,90,0
32010492,321402,10041,10,4,150,1,1,100,0
32010493,321402,10041,10,2,150,2,1,100,0
32010494,321402,10041,10,6,150,2,1,100,0
32010495,321402,10041,10,8,150,2,1,100,0
32010496,321403,10041,10,4,150,1,1,100,0
32010497,321403,10041,10,2,150,2,1,100,0
32010498,321403,10041,10,6,150,2,1,100,0
32010499,321403,10041,10,8,150,2,1,100,0
32010500,321404,10041,10,4,150,1,1,100,0
32010501,321404,10041,10,2,150,2,1,100,0
32010502,321404,10041,10,6,150,2,1,100,0
32010503,321404,10041,10,8,150,2,1,100,0
32010504,321405,10043,13,6,126,5,1,0,0
32010505,321405,10043,14,8,126,5,1,0,0
32010506,321405,10043,17,6,126,5,1,0,0
32010507,321405,10043,15,2,126,5,1,0,0
32010508,321405,10043,22,6,126,5,1,0,0
32010509,321405,10040,16,4,126,3,1,40,0
32010510,321405,10040,21,4,126,3,1,40,0
32010511,321406,10043,16,5,126,5,1,0,0
32010512,321406,10043,12,4,126,5,1,0,0
32010513,321406,10043,14,8,126,5,1,0,0
32010514,321406,10043,20,5,126,5,1,0,0
32010515,321406,10043,18,1,126,5,1,0,0
32010516,321406,10043,19,3,126,5,1,0,0
32010517,321406,10043,18,8,126,5,1,0,0
32010518,321406,10043,13,6,126,5,1,0,0
32010519,321406,10043,14,2,126,5,1,0,0
32010520,321407,10040,13,5,126,3,1,40,0
32010521,321407,10040,18,3,126,3,1,40,0
32010522,321407,10040,18,7,126,3,1,40,0
32010523,321408,10043,13,6,126,5,1,0,0
32010524,321408,10043,13,3,126,5,1,0,0
32010525,321408,10043,13,0,126,5,1,0,0
32010526,321408,10041,16,4,126,1,1,33,0
32010527,321409,10040,13,7,126,1,1,33,0
32010528,321409,10040,15,4,126,1,1,33,0
32010529,321409,10040,17,1,126,1,1,33,0
32010530,321409,10040,18,7,126,1,1,33,0
32010531,321409,10040,22,1,126,1,1,33,0
32010532,321409,10040,20,4,126,1,1,33,0
32010533,321409,10040,23,7,126,1,1,33,0
32010534,321501,10022,10,8,132,1,1,0,0
32010535,321501,10022,13,3,132,1,1,0,0
32010536,321501,10022,16,6,132,1,1,0,0
32010537,321501,10022,19,1,132,1,1,0,0
32010538,321501,11002,14,5,150,5,1,0,0
32010539,321502,11001,13,8,132,5,1,0,0
32010540,321502,11001,13,6,132,5,1,0,0
32010541,321502,11001,15,7,132,5,1,0,0
32010542,321502,11002,16,1,132,5,1,0,0
32010543,321502,11002,16,3,132,5,1,0,0
32010544,321502,11002,18,2,132,5,1,0,0
32010545,321502,11007,20,8,132,3,1,0,0
32010546,321502,11007,21,6,132,3,1,0,0
32010547,321502,11007,21,4,132,3,1,0,0
32010548,321502,11006,29,5,132,5,1,0,0
32010549,321503,11001,13,8,132,5,1,0,0
32010550,321503,11001,13,6,132,5,1,0,0
32010551,321503,11001,15,7,132,5,1,0,0
32010552,321503,11002,16,2,132,5,1,0,0
32010553,321503,11002,18,3,132,5,1,0,0
32010554,321503,11002,18,1,132,5,1,0,0
32010555,321503,11005,20,6,132,5,1,0,0
32010556,321504,11003,13,7,132,5,1,0,0
32010557,321504,11003,15,9,132,5,1,0,0
32010558,321504,11003,17,8,132,5,1,0,0
32010559,321504,11003,14,2,132,5,1,0,0
32010560,321504,11003,16,1,132,5,1,0,0
32010561,321504,11003,18,3,132,5,1,0,0
32010562,321504,11003,16,4,132,5,1,0,0
32010563,321504,11003,13,4,132,5,1,0,0
32010564,321504,11003,15,6,132,5,1,0,0
32010565,321504,11003,18,6,132,5,1,0,0
32010566,321504,11003,19,1,132,5,1,0,0
32010567,321504,11003,21,3,132,5,1,0,0
32010568,321504,11003,20,5,132,5,1,0,0
32010569,321504,11003,23,5,132,5,1,0,0
32010570,321504,11007,19,9,132,5,1,0,0
32010571,321504,11007,19,4,132,5,1,0,0
32010572,321504,11007,19,7,132,5,1,0,0
32010573,321504,11007,19,2,132,5,1,0,0
32010574,321505,11005,17,6,132,5,1,0,0
32010575,321505,11005,17,4,132,5,1,0,0
32010576,321505,11005,16,8,132,5,1,0,0
32010577,321505,11007,13,6,132,5,1,0,0
32010578,321505,11007,13,4,132,5,1,0,0
32010579,321505,11007,14,2,132,5,1,0,0
32010580,321506,11008,19,8,132,5,1,0,0
32010581,321506,11008,19,2,132,5,1,0,0
32010582,321506,11006,15,7,132,5,1,0,0
32010583,321506,11006,15,4,132,5,1,0,0
32010584,321506,11006,15,1,132,5,1,0,0
32010585,321507,11012,15,8,132,5,1,0,0
32010586,321507,11012,17,4,132,5,1,0,0
32010587,321507,11012,15,1,132,5,1,0,0
32010588,321507,11005,13,7,132,5,1,0,0
32010589,321507,11005,13,3,132,5,1,0,0
32010590,321507,11005,13,5,132,5,1,0,0
32010591,321508,10022,10,8,132,1,1,0,0
32010592,321508,10022,13,3,132,1,1,0,0
32010593,321508,10022,16,6,132,1,1,0,0
32010594,321508,10022,19,1,132,1,1,0,0
32010595,321508,11002,14,5,150,5,1,0,0
32010596,321601,10043,12,8,140,5,1,0,0
32010597,321601,10043,12,2,140,5,1,0,0
32010598,321601,10043,13,1,140,5,1,0,0
32010599,321601,10043,13,9,140,5,1,0,0
32010600,321601,900157,14,5,100,1,1,100,0
32010601,321602,10043,13,7,140,5,1,0,0
32010602,321602,10043,13,5,140,5,1,0,0
32010603,321602,10043,13,3,140,5,1,0,0
32010604,321602,10043,19,5,140,5,1,0,0
32010605,321602,10040,15,5,140,4,1,50,0
32010606,321602,10040,20,3,140,4,1,50,0
32010607,321603,10043,13,9,140,5,1,0,0
32010608,321603,10043,13,7,140,5,1,0,0
32010609,321603,10043,13,3,140,5,1,0,0
32010610,321603,10043,13,1,140,5,1,0,0
32010611,321603,10040,15,5,140,4,1,50,0
32010612,321603,10040,18,5,140,4,1,50,0
32010613,321604,10043,13,4,140,5,1,0,0
32010614,321604,10043,13,8,140,5,1,0,0
32010615,321604,10043,11,6,140,5,1,0,0
32010616,321604,10043,15,6,140,5,1,0,0
32010617,321604,10043,15,2,140,5,1,0,0
32010618,321604,10043,17,4,140,5,1,0,0
32010619,321604,10043,19,6,140,5,1,0,0
32010620,321604,10043,21,4,140,5,1,0,0
32010621,321605,10040,13,6,140,5,1,50,0
32010622,321605,10040,18,3,140,5,1,50,0
32010623,321606,10043,13,5,140,5,1,0,0
32010624,321606,10043,13,3,140,5,1,0,0
32010625,321606,10043,11,4,140,5,1,0,0
32010626,321606,10043,15,4,140,5,1,0,0
32010627,321606,10043,17,7,140,5,1,0,0
32010628,321606,10043,17,1,140,5,1,0,0
32010629,321606,10042,13,8,140,1,1,100,0
32010630,321606,10042,13,0,140,1,1,100,0
32010631,321607,10034,13,6,140,5,1,0,0
32010632,321607,10034,18,3,140,5,1,0,0
32010633,321607,10034,13,8,140,5,1,0,0
32010634,321607,10034,18,1,140,5,1,0,0
32010635,321607,10040,16,6,140,4,1,50,0
32010636,321607,10040,21,3,140,4,1,50,0
32010637,321608,910107,13,5,1,1,1,0,0
32010638,321701,900155,13,5,100,1,1,0,0
32010639,321702,10034,13,8,80,4,1,0,0
32010640,321702,10034,13,5,80,4,1,0,0
32010641,321702,10034,13,2,80,4,1,0,0
32010642,321702,10035,16,5,80,3,1,25,0
32010643,321703,10034,16,6,80,4,1,0,0
32010644,321703,10034,13,5,80,4,1,0,0
32010645,321703,10034,14,3,80,4,1,0,0
32010646,321703,10034,17,4,80,4,1,0,0
32010647,321703,10034,19,7,80,4,1,0,0
32010648,321704,10034,16,6,80,4,1,0,0
32010649,321704,10034,13,5,80,4,1,0,0
32010650,321704,10034,14,3,80,4,1,0,0
32010651,321704,10034,17,4,80,4,1,0,0
32010652,321704,10034,18,2,80,4,1,0,0
32010653,321705,10034,16,6,80,4,1,0,0
32010654,321705,10034,13,5,80,4,1,0,0
32010655,321705,10034,14,3,80,4,1,0,0
32010656,321705,10034,18,2,80,4,1,0,0
32010657,321705,10034,17,4,80,4,1,0,0
32010658,321705,10034,20,5,80,4,1,0,0
32010659,321706,10034,16,6,80,4,1,0,0
32010660,321706,10034,13,5,80,4,1,0,0
32010661,321706,10034,14,3,80,4,1,0,0
32010662,321706,10034,17,4,80,4,1,0,0
32010663,321706,10034,20,5,80,4,1,0,0
32010664,321706,10034,19,7,80,4,1,0,0
32010665,321707,10034,13,5,80,4,1,0,0
32010666,321707,10034,14,3,80,4,1,0,0
32010667,321707,10034,17,4,80,4,1,0,0
32010668,321707,10034,20,3,80,4,1,0,0
32010669,321707,10034,16,6,80,4,1,0,0
32010670,330201,10038,12,5,10,1,1,0,0
32010671,330201,10038,12,2,10,1,1,0,0
32010672,330201,10038,12,8,10,1,1,0,0
32010673,330201,10038,14,4,10,1,1,0,0
32010674,330201,10038,16,9,10,1,1,0,0
32010675,330201,10038,14,7,10,1,1,0,0
32010676,330201,10038,16,6,10,1,1,0,0
32010677,330201,10038,16,3,10,1,1,0,0
32010678,330202,10037,13,8,10,1,1,0,0
32010679,330202,10037,14,2,10,1,1,0,0
32010680,330202,10037,15,5,10,1,1,0,0
32010681,330202,10037,16,7,10,1,1,0,0
32010682,330202,10037,18,6,10,1,1,0,0
32010683,330202,10037,17,3,10,1,1,0,0
32010684,330202,10037,19,4,10,1,1,0,0
32010685,330203,10038,10,7,10,1,1,0,0
32010686,330203,10038,12,6,10,1,1,0,0
32010687,330203,10038,11,1,10,1,1,0,0
32010688,330203,10037,13,2,10,1,1,0,0
32010689,330203,10037,14,4,10,1,1,0,0
32010690,330203,10037,15,5,10,1,1,0,0
32010691,330203,10037,16,3,10,1,1,0,0
32010692,330203,10037,17,8,10,1,1,0,0
32010693,330601,900036,12,5,50,3,1,0,0
32010694,330602,10021,14,5,5,1,1,0,0
32010695,330603,10003,14,8,15,1,1,0,0
32010696,330603,10003,14,2,15,1,1,0,0
32010697,330603,10003,12,3,15,2,1,0,0
32010698,330603,10003,12,7,15,2,1,0,0
32010699,330603,10003,14,5,15,1,1,0,0
32010700,330603,10003,16,3,15,1,1,0,0
32010701,330603,10003,16,7,15,1,1,0,0
32010702,330603,10003,18,6,15,1,1,0,0
32010703,330603,10003,18,4,15,1,1,0,0
32010704,330603,10003,18,1,15,1,1,0,0
32010705,330603,10003,18,9,15,1,1,0,0
32010706,330603,10003,11,5,15,2,1,0,0
32010707,330603,10003,20,5,15,2,1,0,0
32010708,330604,10001,15,5,15,2,1,0,0
32010709,330604,10001,13,8,15,2,1,0,0
32010710,330604,10001,13,2,15,2,1,0,0
32010711,330604,10002,12,5,15,1,1,0,0
32010712,330801,10003,12,6,20,2,1,0,0
32010713,330801,10003,11,4,20,2,1,0,0
32010714,330801,10003,13,2,20,2,1,0,0
32010715,330801,10003,14,9,20,2,1,0,0
32010716,330801,10003,15,8,20,2,1,0,0
32010717,330801,10003,16,3,20,2,1,0,0
32010718,330801,10003,17,5,20,2,1,0,0
32010719,330801,10003,18,7,20,2,1,0,0
32010720,330801,10003,19,1,20,2,1,0,0
32010721,330802,10001,10,9,20,2,1,0,0
32010722,330802,10001,12,5,20,2,1,0,0
32010723,330802,10001,10,1,20,2,1,0,0
32010724,330802,10009,10,5,1,1,1,0,0
32010725,330803,10002,8,5,20,1,1,0,0
32010726,330803,10001,9,7,20,2,1,0,0
32010727,330803,10001,9,2,20,2,1,0,0
32010728,330803,10003,11,9,20,2,1,0,0
32010729,330803,10003,11,6,20,2,1,0,0
32010730,330803,10003,11,0,20,2,1,0,0
32010731,330803,10003,11,3,20,2,1,0,0
32010732,330803,10003,13,5,20,2,1,0,0
32010733,330803,10003,13,4,20,2,1,0,0
32010734,330804,10066,14,5,40020,1,1,0,0
32010735,331001,900036,11,6,25,1,1,0,0
32010736,331001,900036,15,4,25,1,1,0,0
32010737,331002,10016,13,6,25,2,1,0,0
32010738,331002,10016,11,0,25,2,1,0,0
32010739,331002,10016,12,3,25,2,1,0,0
32010740,331002,10016,14,3,25,2,1,0,0
32010741,331002,10016,15,6,25,2,1,0,0
32010742,331002,10016,16,9,25,2,1,0,0
32010743,331003,10018,12,8,25,2,1,0,0
32010744,331003,10018,12,6,25,2,1,0,0
32010745,331003,10018,12,4,25,2,1,0,0
32010746,331003,10018,13,7,25,2,1,0,0
32010747,331003,10018,13,5,25,2,1,0,0
32010748,331003,10018,14,6,25,2,1,0,0
32010749,331003,10018,11,9,25,1,1,0,0
32010750,331003,10018,11,5,25,1,1,0,0
32010751,331003,10018,11,3,25,1,1,0,0
32010752,331003,10018,11,7,25,1,1,0,0
32010753,331004,10016,11,6,25,2,1,0,0
32010754,331004,10016,13,0,25,2,1,0,0
32010755,331004,10016,12,3,25,2,1,0,0
32010756,331004,10016,16,3,25,2,1,0,0
32010757,331004,10016,15,6,25,2,1,0,0
32010758,331004,10016,14,9,25,2,1,0,0
32010759,331201,900166,12,5,100,1,1,0,0
32010760,331201,10038,15,7,30,1,1,0,0
32010761,331201,10038,17,9,30,1,1,0,0
32010762,331201,10038,16,2,30,1,1,0,0
32010763,331201,10038,14,4,30,1,1,0,0
32010764,331202,900166,11,5,100,1,1,0,0
32010765,331202,10037,13,7,30,1,1,0,0
32010766,331202,10037,14,4,30,1,1,0,0
32010767,331203,10038,14,9,30,2,1,0,0
32010768,331203,10038,12,5,30,2,1,0,0
32010769,331203,10038,13,2,30,2,1,0,0
32010770,331203,10038,14,3,30,2,1,0,0
32010771,331203,10038,15,7,30,2,1,0,0
32010772,331203,10038,16,5,30,3,1,0,0
32010773,331204,10038,9,8,30,2,1,0,0
32010774,331204,10038,10,5,30,2,1,0,0
32010775,331204,10038,9,1,30,2,1,0,0
32010776,331204,10037,11,7,30,2,1,0,0
32010777,331204,10037,12,4,30,2,1,0,0
32010778,331204,10037,13,2,30,3,1,0,0
32010779,331401,900166,12,5,100,1,1,0,0
32010780,331401,10038,15,7,35,2,1,0,0
32010781,331401,10038,17,9,35,1,1,0,0
32010782,331401,10038,16,2,35,1,1,0,0
32010783,331401,10038,14,4,35,2,1,0,0
32010784,331402,900166,11,5,100,1,1,0,0
32010785,331402,10037,12,7,35,1,1,0,0
32010786,331402,10037,13,4,35,1,1,0,0
32010787,331403,10038,10,8,35,3,1,0,0
32010788,331403,10038,11,4,35,3,1,0,0
32010789,331403,10038,11,1,35,3,1,0,0
32010790,331403,10038,13,2,35,3,1,0,0
