id,item_id,type,start_time,end_time,drop_ids,title_res,amount_coordinate,bg_res,is_mail,mail_type,is_show,clear_cycle,clear_time,prize_skip,mission_show_prize,use_animation,goto_to_mall,can_ten_draws,can_get_rewards,goto_page,extra_bonus,bonus_percent
357,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,1000:571,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
358,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,1000:572,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
359,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"19:573,20:575,21:570",0,0,0,0,0,0,1,0,693:21,0,0,0,0,0,0,,0
360,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"19:574,20:576,21:570",0,0,0,0,0,0,1,0,694:21,0,0,0,0,0,0,,0
361,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,1000:577,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
362,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"10:584,11:590",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
363,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"10:578,11:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
364,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"8:585,9:591",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
365,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"8:579,9:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
366,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"6:586,7:591",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
367,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"6:580,7:594",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
368,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"6:587,7:592",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
369,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"6:581,7:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
370,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"5:588,6:593",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
371,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"5:582,6:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
372,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"4:589,5:593",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
373,0,1,2020-11-16 00:00:00,2020-12-24 10:00:00,"4:583,5:595",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
374,0,1,2020-12-18 00:00:00,2021-01-14 10:00:00,"6:597,7:600",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
375,0,1,2020-12-18 00:00:00,2021-01-14 10:00:00,"6:598,7:601",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
376,0,1,2020-12-18 00:00:00,2021-01-14 10:00:00,"6:596,7:599",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
377,0,1,2020-12-18 00:00:00,2021-01-14 10:00:00,1000:600,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
378,0,1,2020-12-18 00:00:00,2021-01-14 10:00:00,1000:601,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
379,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"10:602,11:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
380,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"10:608,11:618",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
381,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"10:609,11:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
382,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"8:603,9:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
383,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"8:610,9:618",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
384,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"8:611,9:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
385,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"6:604,7:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
386,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"6:612,7:619",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
387,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"6:613,7:620",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
388,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"6:614,7:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
389,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"5:605,6:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
390,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"5:615,6:620",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
391,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"5:616,6:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
392,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"4:606,5:607",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
393,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"4:617,5:621",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
394,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,1000:618,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
395,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,1000:619,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
396,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,1000:620,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
397,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,1000:621,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
398,100077,1,2021-01-30 00:00:00,2021-03-10 23:59:59,"249:622,250:623,499:622,500:624,749:622,750:625,776:622,777:626,999:622,1000:627,3000:622",052da1d9a15052ff_draw_210130001.png,"320.7,-185.2",92407a778854c5e2_draw_210201001.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
399,0,1,2021-01-30 00:00:00,2021-03-04 10:00:00,"1:628,2:629",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
400,0,1,2021-02-24 00:00:00,2021-04-01 10:00:00,"6:630,7:632",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
401,0,1,2021-02-24 00:00:00,2021-04-01 10:00:00,"6:631,7:633",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
402,0,1,2021-02-24 00:00:00,2021-04-01 10:00:00,"6:634,7:635",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
403,0,1,2021-02-24 00:00:00,2021-04-01 10:00:00,1000:632,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
404,0,1,2021-02-24 00:00:00,2021-04-01 10:00:00,1000:633,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
405,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"100:636,150:637,200:638,1000:639,1001:636",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1182:1001,1182,0,0,0,0,0,,0
406,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"150:640,200:641,250:642,300:643,1000:644,1001:640",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1183:1001,1183,0,0,0,0,0,,0
407,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"150:645,200:646,250:647,300:648,1000:649,1001:645",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1184:1001,1184,0,0,0,0,0,,0
408,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"150:650,200:651,250:652,300:653,1000:654,1001:650",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1185:1001,1185,0,0,0,0,0,,0
409,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"150:655,200:656,250:657,300:658,1000:659,1001:655",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1186:1001,1186,0,0,0,0,0,,0
410,0,1,2021-05-01 00:00:00,2021-05-09 23:59:59,"150:660,200:661,250:662,300:663,1000:664,1001:660",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1187:1001,1187,0,0,0,0,0,,0
411,100090,2,2021-05-19 10:00:00,2021-06-13 23:59:59,100:665,86ef5b9d5edc7393_draw_210513002.png,"-568,-120",842c9713d81fa7be_draw_210518001.jpg,0,0,1,0,0,,0,1,1,0,0,0,,0
412,100091,1,2021-05-20 00:00:00,2021-06-02 23:59:59,"69:673,70:674,71:675",b39de949e1520b30_draw_210513005.png,"397,-195",c896f7165f318c91_draw_210513004.png,0,0,1,0,0,"1206:71,1207:71,1208:71,1209:71",0,0,0,1,0,0,,0
413,0,1,2021-06-17 00:00:00,2021-07-07 23:59:59,"6:676,7:678",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
414,0,1,2021-06-17 00:00:00,2021-07-07 23:59:59,"6:677,7:679",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
415,0,1,2021-06-17 00:00:00,2021-07-07 23:59:59,"6:680,7:681",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
416,0,1,2021-06-17 00:00:00,2021-07-07 23:59:59,1000:678,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
417,0,1,2021-06-17 00:00:00,2021-07-07 23:59:59,1000:679,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
418,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,"6:682,7:684",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
419,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,"4:683,5:685",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
420,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,"6:686,7:688",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
421,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,"4:687,5:688",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
424,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,1000:684,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
425,0,1,2021-07-01 00:00:00,2021-07-22 10:00:00,1000:685,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
426,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"10:689,11:705",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
427,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"10:690,11:706",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
428,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"10:699,11:704",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
429,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"8:691,9:706",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
430,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"8:700,9:704",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
431,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"6:692,7:706",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
432,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"6:693,7:707",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
433,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"6:694,7:708",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
434,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"6:701,7:704",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
435,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"6:697,7:705",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
436,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"5:695,6:708",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
437,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"5:702,6:704",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
438,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"4:696,5:708",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
439,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"4:698,5:706",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
440,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,"4:703,5:704",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
441,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,1000:705,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
442,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,1000:706,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
443,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,1000:707,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
444,0,1,2021-07-16 00:00:00,2021-08-12 10:00:00,1000:708,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
445,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"10:709,11:727",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
446,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"10:710,11:728",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
447,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"10:721,11:726",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
448,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"8:711,9:727",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
449,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"8:712,9:728",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
450,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"8:722,9:726",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
451,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"6:713,7:727",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
452,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"6:714,7:728",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
453,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"6:715,7:729",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
454,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"6:716,7:730",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
455,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"6:723,7:726",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
456,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"5:717,6:729",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
457,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"5:718,6:730",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
458,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"5:724,6:726",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
459,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"4:719,5:729",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
460,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"4:720,5:730",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
461,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,"4:725,5:726",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
462,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,1000:727,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
463,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,1000:728,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
464,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,1000:729,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
465,0,1,2021-08-16 00:00:00,2021-09-23 10:00:00,1000:730,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
466,100101,1,2021-08-23 00:00:00,2021-09-30 23:59:59,"249:731,250:732,499:731,500:733,749:731,750:734,776:731,777:735,999:731,1000:736,3000:731",f8a86140b2513acb_draw_210823002.png,"320.7,-185.2",bf93cd8a79f5993e_draw_210823001.jpg,0,0,1,0,0,,0,0,0,1,0,0,,0
467,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"100:737,150:738,200:739,1000:740,1001:737",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1293:1001,1293,0,0,0,0,0,,0
468,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"100:741,150:742,200:743,1000:744,1001:741",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1294:1001,1294,0,0,0,0,0,,0
469,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"100:745,150:746,200:747,1000:748,1001:745",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1295:1001,1295,0,0,0,0,0,,0
470,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"150:749,200:750,250:751,300:752,1000:753,1001:749",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1296:1001,1296,0,0,0,0,0,,0
471,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"150:754,200:755,250:756,300:757,1000:758,1001:754",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1297:1001,1297,0,0,0,0,0,,0
472,0,1,2021-10-01 00:00:00,2021-10-07 23:59:59,"150:759,200:760,250:761,300:762,1000:763,1001:759",draw_title_170407.png,"-666,-126",draw_content_170407.jpg,0,0,2,0,0,1298:1001,1298,0,0,0,0,0,,0
473,100107,1,2021-10-01 00:00:00,2021-10-13 23:59:59,"99:764,100:765,101:766",2df922f32bd78c9a_draw_210922007.png,"307.5,-184",b23114c42ac6ce02_draw_210922001.jpg,0,0,1,0,0,1303:101,0,0,0,1,0,0,,0
474,0,1,2021-10-09 00:00:00,2021-10-28 10:00:00,"6:769,7:771",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
475,0,1,2021-10-09 00:00:00,2021-10-28 10:00:00,"6:770,7:772",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
476,0,1,2021-10-09 00:00:00,2021-10-28 10:00:00,"6:767,7:768",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
477,0,1,2021-10-09 00:00:00,2021-10-28 10:00:00,1000:771,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
478,0,1,2021-10-09 00:00:00,2021-10-28 10:00:00,1000:772,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
479,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"6:773,7:779",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
480,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"6:774,7:780",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
481,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"6:775,7:783",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
482,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"4:776,5:780",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
483,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"4:777,5:782",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
484,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,"4:778,5:783",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
485,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,1000:779,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
486,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,1000:780,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
487,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,1000:781,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
488,0,1,2021-10-22 00:00:00,2021-11-11 10:00:00,1000:782,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
489,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,10:784,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
490,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,10:785,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
491,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,8:786,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
492,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,8:787,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
493,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,8:788,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
494,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,6:789,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
495,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,6:790,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
496,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,6:791,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
497,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,5:792,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
498,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,5:793,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
499,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,5:794,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
500,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,4:795,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
501,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,4:796,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
502,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,1000:797,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
503,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,1000:798,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
504,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,1000:799,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
505,0,1,2021-11-04 00:00:00,2021-12-02 10:00:00,1000:800,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
506,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,"6:803,7:807",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
507,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,"6:804,7:808",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
508,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,"4:805,5:808",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
509,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,"6:801,7:806",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
510,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,"4:802,5:806",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
511,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,1000:807,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
512,0,1,2021-11-26 00:00:00,2021-12-16 10:00:00,1000:808,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
513,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,"6:811,7:814",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
514,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,"6:809,7:813",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
515,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,"4:812,5:815",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
516,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,"4:810,5:813",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
517,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,1000:814,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
518,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,1000:815,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
519,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,1000:816,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
520,0,1,2021-12-07 00:00:00,2022-01-06 10:00:00,1000:817,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
521,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"10:818,11:836",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
522,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"10:830,11:835",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
523,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"8:819,9:836",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
524,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"8:820,9:837",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
525,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"8:821,9:838",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
526,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"8:831,9:835",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
527,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"6:822,7:836",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
528,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"6:823,7:837",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
529,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"6:824,7:838",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
530,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"6:825,7:839",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
531,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"6:832,7:835",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
532,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"5:826,6:838",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
533,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"5:827,6:839",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
534,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"5:833,6:835",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
535,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"4:828,5:838",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
536,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"4:829,5:839",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
537,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,"4:834,5:835",0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
538,0,1,2022-01-12 00:00:00,2022-02-17 10:00:00,1000:836,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,,0
