id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
10038,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：莉可,dailyGiftbag,,0,,1.00,0,0,0,577,1,100052-150,0,0,1004,,0
10039,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：古董万花筒,dailyGiftbag,,0,,1.00,0,0,0,578,1,100052-60,0,0,1004,,0
10040,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：决斗扑克,dailyGiftbag,,0,,1.00,0,0,0,579,1,100052-60,0,0,1004,,0
10041,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：格斗刀,dailyGiftbag,,0,,1.00,0,0,0,580,1,100052-60,0,0,1004,,0
10042,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：平光镜,dailyGiftbag,,0,,1.00,0,0,0,581,1,100052-60,0,0,1004,,0
10043,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：天外陨石,dailyGiftbag,,0,,1.00,0,0,0,582,1,100052-60,0,0,1004,,0
10044,8,8,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：计时腕表,dailyGiftbag,,0,,1.00,0,0,0,583,1,100052-60,0,0,1004,,0
10045,8,9,,0,0,0,0,0,0,0,,0,0,0,0,2001,装备：童话绘本,dailyGiftbag,,0,,1.00,0,0,0,584,1,100052-60,0,0,1004,,0
10046,8,10,1678-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：万愿之核,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-50,0,0,1004,,0
10047,8,11,1679-1,0,0,0,0,0,0,0,,0,0,0,0,2001,名片：疑虑之果,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-50,0,0,1004,,0
10048,8,12,1673-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：舒缓香草,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-20,0,0,1004,,0
10049,8,13,1674-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：少女们的魔法师,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-20,0,0,1004,,0
10050,8,14,1675-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：甜点品鉴人,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-20,0,0,1004,,0
10051,8,15,1676-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：沉睡的南瓜公主,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-20,0,0,1004,,0
10052,8,16,1677-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：蜂蜜阳光,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-20,0,0,1004,,0
10053,8,17,,0,0,0,0,0,0,0,,0,0,0,0,2001,家具：某人的小提琴,dailyGiftbag,,0,,1.00,0,0,0,585,1,100052-120,0,0,1004,,0
10054,8,18,,0,0,0,0,0,0,0,200004-1,0,0,0,0,2025,训练靶纸,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-2,0,0,1004,,0
10055,8,19,,0,0,0,0,0,0,0,100006-1,0,0,0,0,2025,幸福魔法,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-2,0,0,1004,,0
10056,8,20,46-1,0,0,0,0,0,0,0,,0,0,0,0,2025,特种作战报告书,dailyGiftbag,,0,,1.00,0,0,0,0,1,100052-2,0,0,1004,,0
10057,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：库拉耶丝,dailyGiftbag,,0,,1.00,0,0,0,586,1,100051-500,0,0,1002,,0
10058,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：安洁莉卡,dailyGiftbag,,0,,1.00,0,0,0,587,1,100051-500,0,0,1002,,0
10059,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：CZ2000,dailyGiftbag,,0,,1.00,0,0,0,588,1,100050-400,0,0,1002,,0
10060,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：JS 9,dailyGiftbag,,0,,1.00,0,0,0,40227,1,100051-500,0,0,1002,,0
10061,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,人形：PM-9,dailyGiftbag,,0,,1.00,0,0,0,589,1,100051-500,0,0,1002,,0
10062,8,26,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100050-5,0,0,1002,,0
10063,8,27,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100051-5,0,0,1002,,0
10064,8,0,,0,0,0,0,0,0,0,,3888,0,0,0,2001,盛夏限定礼包,dailyGiftbag,Bumdle_natsu,0,,1.00,0,0,0,590,0,0,0,0,3002,,0
10065,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10066,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10067,8,0,,0,0,0,0,0,0,0,,399,0,0,0,2010,梦间剧特惠,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,592,0,0,0,0,3002,,0
10068,8,0,,0,0,0,0,0,0,0,,280,0,0,0,2050,梦间剧限定,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,593,0,0,0,0,3002,,0
10069,8,0,,0,0,0,0,0,0,0,541-1,1280,0,0,0,2001,崔耶拉-暗影行动,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10070,8,0,,0,0,0,0,0,0,0,542-1,1280,0,0,0,2001,莉可-自由餐厅,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10071,8,0,,0,0,0,0,0,0,0,544-1,1280,0,0,0,2001,海莉艾塔-月神假日,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10072,8,0,,0,0,0,0,0,0,0,545-1,1280,0,0,0,2001,库拉耶丝-晨风庭园,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10073,8,0,,0,0,0,0,0,0,0,543-1,1280,0,0,0,2001,安洁莉卡-童话起点,dailyGiftbag,Bumdle_gunslinger,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10074,8,6,"7-1,41-50",0,0,0,0,0,0,0,4706-1,1888,0,0,0,2001,KAC-PDW盛夏装扮礼包,dailyGiftbag,Bumdle_newskin07,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10075,8,5,"7-1,41-100",0,0,0,0,0,0,0,4704-1,2588,0,0,0,2001,SL8盛夏装扮礼包,dailyGiftbag,Bumdle_newskin07,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10076,8,0,"506-100,605-1,516-200",0,0,0,0,0,0,0,,158,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
10077,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2001,8月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,594,0,0,0,0,3002,,0
10078,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10079,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10080,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10081,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10082,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10083,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10084,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10085,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_heavy,2,,1.00,0,0,0,534,0,0,0,0,3002,,0
10086,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2005,七夕特惠礼包,dailyGiftbag,Bumdle_qixi_lover,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10087,8,36,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KSG,dailyGiftbag,,0,,1.00,0,0,0,40081,1,100057-1,0,0,1001,,0
10088,8,37,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：塞伽12型,dailyGiftbag,,0,,1.00,0,0,0,40082,1,100057-1,0,0,1001,,0
10089,8,38,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AA-12,dailyGiftbag,,0,,1.00,0,0,0,40083,1,100057-1,0,0,1001,,0
10090,8,39,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FP-6,dailyGiftbag,,0,,1.00,0,0,0,40084,1,100057-1,0,0,1001,,0
10091,8,40,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S.A.T.8,dailyGiftbag,,0,,1.00,0,0,0,40085,1,100057-1,0,0,1001,,0
10092,8,41,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG5,dailyGiftbag,,0,,1.00,0,0,0,40086,1,100057-1,0,0,1001,,0
10093,8,42,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：内格夫,dailyGiftbag,,0,,1.00,0,0,0,40087,1,100057-1,0,0,1001,,0
10094,8,43,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG4,dailyGiftbag,,0,,1.00,0,0,0,40088,1,100057-1,0,0,1001,,0
10095,8,44,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PKP,dailyGiftbag,,0,,1.00,0,0,0,40089,1,100057-1,0,0,1001,,0
10096,8,45,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：88式,dailyGiftbag,,0,,1.00,0,0,0,40090,1,100057-1,0,0,1001,,0
10097,8,46,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG36,dailyGiftbag,,0,,1.00,0,0,0,40091,1,100057-1,0,0,1001,,0
10098,8,47,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G41,dailyGiftbag,,0,,1.00,0,0,0,40092,1,100057-1,0,0,1001,,0
10099,8,48,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HK416,dailyGiftbag,,0,,1.00,0,0,0,40093,1,100057-1,0,0,1001,,0
10100,8,49,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FAL,dailyGiftbag,,0,,1.00,0,0,0,40094,1,100057-1,0,0,1001,,0
10101,8,50,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G11,dailyGiftbag,,0,,1.00,0,0,0,40095,1,100057-1,0,0,1001,,0
10102,8,51,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：95式,dailyGiftbag,,0,,1.00,0,0,0,40096,1,100057-1,0,0,1001,,0
10103,8,52,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：97式,dailyGiftbag,,0,,1.00,0,0,0,40097,1,100057-1,0,0,1001,,0
10104,8,53,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RFB,dailyGiftbag,,0,,1.00,0,0,0,40098,1,100057-1,0,0,1001,,0
10105,8,54,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：T91,dailyGiftbag,,0,,1.00,0,0,0,40099,1,100057-1,0,0,1001,,0
10106,8,55,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K2,dailyGiftbag,,0,,1.00,0,0,0,40100,1,100057-1,0,0,1001,,0
10107,8,56,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Zas M21,dailyGiftbag,,0,,1.00,0,0,0,40101,1,100057-1,0,0,1001,,0
10108,8,57,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-12,dailyGiftbag,,0,,1.00,0,0,0,40102,1,100057-1,0,0,1001,,0
10109,8,58,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AN-94,dailyGiftbag,,0,,1.00,0,0,0,40103,1,100057-1,0,0,1001,,0
10110,8,59,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MDR,dailyGiftbag,,0,,1.00,0,0,0,40104,1,100057-1,0,0,1001,,0
10111,8,60,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K11,dailyGiftbag,,0,,1.00,0,0,0,40105,1,100057-1,0,0,1001,,0
10112,8,61,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：64式自,dailyGiftbag,,0,,1.00,0,0,0,40106,1,100057-1,0,0,1001,,0
10113,8,62,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ADS,dailyGiftbag,,0,,1.00,0,0,0,40177,1,100057-1,0,0,1001,,0
10114,8,63,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Kar98k,dailyGiftbag,,0,,1.00,0,0,0,40107,1,100057-1,0,0,1001,,0
10115,8,64,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：WA2000,dailyGiftbag,,0,,1.00,0,0,0,40108,1,100057-1,0,0,1001,,0
10116,8,65,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：李-恩菲尔德,dailyGiftbag,,0,,1.00,0,0,0,40109,1,100057-1,0,0,1001,,0
10117,8,66,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NTW-20,dailyGiftbag,,0,,1.00,0,0,0,40110,1,100057-1,0,0,1001,,0
10118,8,67,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M99,dailyGiftbag,,0,,1.00,0,0,0,40111,1,100057-1,0,0,1001,,0
10119,8,68,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,,0,,1.00,0,0,0,40112,1,100057-1,0,0,1001,,0
10120,8,69,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,,0,,1.00,0,0,0,40113,1,100057-1,0,0,1001,,0
10121,8,70,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,,0,,1.00,0,0,0,40114,1,100057-1,0,0,1001,,0
10122,8,71,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M200,dailyGiftbag,,0,,1.00,0,0,0,40115,1,100057-1,0,0,1001,,0
10123,8,72,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：QBU-88,dailyGiftbag,,0,,1.00,0,0,0,40116,1,100057-1,0,0,1001,,0
10124,8,73,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：汤姆森,dailyGiftbag,,0,,1.00,0,0,0,40117,1,100057-1,0,0,1001,,0
10125,8,74,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维克托,dailyGiftbag,,0,,1.00,0,0,0,40118,1,100057-1,0,0,1001,,0
10126,8,75,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G36C,dailyGiftbag,,0,,1.00,0,0,0,40119,1,100057-1,0,0,1001,,0
10127,8,76,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：索米,dailyGiftbag,,0,,1.00,0,0,0,40120,1,100057-1,0,0,1001,,0
10128,8,77,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：79式,dailyGiftbag,,0,,1.00,0,0,0,40121,1,100057-1,0,0,1001,,0
10129,8,78,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SR-3MP,dailyGiftbag,,0,,1.00,0,0,0,40122,1,100057-1,0,0,1001,,0
10130,8,79,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-MS,dailyGiftbag,,0,,1.00,0,0,0,40123,1,100057-1,0,0,1001,,0
10131,8,80,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：樱花,dailyGiftbag,,0,,1.00,0,0,0,40124,1,100057-1,0,0,1001,,0
10132,8,81,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：P90,dailyGiftbag,,0,,1.00,0,0,0,40125,1,100057-1,0,0,1001,,0
10133,8,82,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MP7,dailyGiftbag,,0,,1.00,0,0,0,40126,1,100057-1,0,0,1001,,0
10134,8,83,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,,0,,1.00,0,0,0,40127,1,100057-1,0,0,1001,,0
10135,8,84,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,,0,,1.00,0,0,0,40128,1,100057-1,0,0,1001,,0
10136,8,85,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,,0,,1.00,0,0,0,40129,1,100057-1,0,0,1001,,0
10137,8,86,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,,0,,1.00,0,0,0,40130,1,100057-1,0,0,1001,,0
10138,8,87,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100057-1,0,0,1001,,0
10139,8,88,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100057-1,0,0,1001,,0
10140,8,89,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100057-1,0,0,1001,,0
10141,8,90,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：CAWS,dailyGiftbag,,0,,1.00,0,0,0,40198,1,100057-1,0,0,1001,,0
10142,8,91,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：DP-12,dailyGiftbag,,0,,1.00,0,0,0,40199,1,100057-1,0,0,1001,,0
10143,8,92,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-93,dailyGiftbag,,0,,1.00,0,0,0,40200,1,100057-1,0,0,1001,,0
10144,8,93,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG-556,dailyGiftbag,,0,,1.00,0,0,0,40201,1,100057-1,0,0,1001,,0
10145,8,94,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HP-35,dailyGiftbag,,0,,1.00,0,0,0,40245,1,100057-1,0,0,1001,,0
10146,8,95,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-15,dailyGiftbag,,0,,1.00,0,0,0,40246,1,100057-1,0,0,1001,,0
10147,8,96,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：89式自,dailyGiftbag,,0,,1.00,0,0,0,40247,1,100057-1,0,0,1001,,0
10148,8,97,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-阿尔法,dailyGiftbag,,0,,1.00,0,0,0,40248,1,100057-1,0,0,1001,,0
10149,8,98,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ZB-26,dailyGiftbag,,0,,1.00,0,0,0,40249,1,100057-1,0,0,1001,,0
10150,8,99,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-16,dailyGiftbag,,0,,1.00,0,0,0,40250,1,100057-1,0,0,1001,,0
10151,8,100,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VSK-94,dailyGiftbag,,0,,1.00,0,0,0,40290,1,100057-1,0,0,1001,,0
10152,8,101,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S-ACR,dailyGiftbag,,0,,1.00,0,0,0,40291,1,100057-1,0,0,1001,,0
10153,8,102,1702-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·双联乱数,dailyGiftbag,,0,,1.00,0,0,0,0,1,100057-1,0,0,1001,,0
10154,8,19,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蒙德拉贡M1908,dailyGiftbag,,0,,1.00,0,0,0,40292,1,100058-400,0,0,1002,,0
10155,8,20,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:刘氏步枪,dailyGiftbag,,0,,1.00,0,0,0,40293,1,100059-500,0,0,1002,,0
10156,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:FN-57,dailyGiftbag,,0,,1.00,0,0,0,259,1,100059-500,0,0,1002,,0
10157,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蜜獾,dailyGiftbag,,0,,1.00,0,0,0,40294,1,100058-400,0,0,1002,,0
10158,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:ART556,dailyGiftbag,,0,,1.00,0,0,0,514,1,100059-500,0,0,1002,,0
10159,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:JS05,dailyGiftbag,,0,,1.00,0,0,0,268,1,100059-500,0,0,1002,,0
10160,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M82,dailyGiftbag,,0,,1.00,0,0,0,40230,1,100058-400,0,0,1002,,0
10161,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:沙漠之鹰,dailyGiftbag,,0,,1.00,0,0,0,40225,1,100059-500,0,0,1002,,0
10162,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HS2000,dailyGiftbag,,0,,1.00,0,0,0,955,1,100059-500,0,0,1002,,0
10163,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:43M,dailyGiftbag,,0,,1.00,0,0,0,40295,1,100058-300,0,0,1002,,0
10164,8,29,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:Vepr,dailyGiftbag,,0,,1.00,0,0,0,40296,1,100058-300,0,0,1002,,0
10165,8,30,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:高标10型,dailyGiftbag,,0,,1.00,0,0,0,40297,1,100058-300,0,0,1002,,0
10166,8,31,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:CAR,dailyGiftbag,,0,,1.00,0,0,0,40298,1,100058-300,0,0,1002,,0
10167,8,32,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:MAS-38,dailyGiftbag,,0,,1.00,0,0,0,40299,1,100058-300,0,0,1002,,0
10168,8,33,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:C14,dailyGiftbag,,0,,1.00,0,0,0,40300,1,100058-300,0,0,1002,,0
10169,8,34,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100058-5,0,0,1002,,0
10170,8,35,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100059-5,0,0,1002,,0
10171,8,0,"41-500,506-1000",0,0,0,0,0,0,0,,1999,0,0,0,2001,夏日补给礼包,dailyGiftbag,Bumdle_natsu,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10172,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_autumn,1,,1.00,0,0,0,541,0,0,0,0,3002,,0
10173,8,0,,0,0,0,0,0,0,0,,1280,0,0,0,2005,9月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,597,0,0,0,0,3002,,0
10174,8,0,"514-150,516-500",0,0,0,0,0,0,0,400001-100,248,0,0,0,2010,融合势力养成礼包,dailyGiftbag,Bumdle_yuugo02,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10175,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10176,8,4,"7-1,41-100",0,0,0,0,0,0,0,4903-1,2588,0,0,0,2001,MG36-竹影清兵卫,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10177,8,3,"7-1,41-50",0,0,0,0,0,0,0,4906-1,1888,0,0,0,2001,塔布克-食魂料理人,dailyGiftbag,Bumdle_newskin05,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10178,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SPP-1,dailyGiftbag,,0,,1.00,0,0,0,40076,1,100060-400,0,0,1002,,0
10179,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:UKM-2000,dailyGiftbag,,0,,1.00,0,0,0,649,1,100060-400,0,0,1002,,0
10180,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:HK21,dailyGiftbag,,0,,1.00,0,0,0,650,1,100061-500,0,0,1002,,0
10181,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:刘易斯,dailyGiftbag,,0,,1.00,0,0,0,651,1,100061-500,0,0,1002,,0
10182,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:P22,dailyGiftbag,,0,,1.00,0,0,0,652,1,100061-500,0,0,1002,,0
10183,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:R93,dailyGiftbag,,0,,1.00,0,0,0,548,1,100061-500,0,0,1002,,0
10184,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100060-5,0,0,1002,,0
10185,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100061-5,0,0,1002,,0
10186,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,963,0,0,0,0,3002,,0
10187,8,0,"7-1,8-1,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,10月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10188,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10189,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10190,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
